,predicted_ranking,predicted_ranking_weights,predicted_ranking_arr,true_ranking,true_ranking_weights,true_ranking_arr
anuranCalls,"('DyS', 'MS', 'SMM', 'SORD', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09192683 0.09179529 0.09179054 0.0917053  0.09147742 0.09131318
 0.09127972 0.09114585 0.0901536  0.08965793 0.08775433]","(np.float64(1.0115205093468322), np.float64(1.0100730926117025), np.float64(1.0100208573393814), np.float64(1.0090828660350006), np.float64(1.0065754065050379), np.float64(1.0047682065824222), np.float64(1.0044000063404115), np.float64(1.0029270165179478), np.float64(0.9920086956380174), np.float64(0.9865545895706067), np.float64(0.9656082920172814))","('DyS', 'SMM', 'MS', 'SORD', 'X', 'HDy', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09208071 0.09170045 0.09161309 0.09152573 0.09143838 0.09137157
 0.09119172 0.09100159 0.09061105 0.08913625 0.08832947]","(np.float64(1.0130250400531398), np.float64(1.0088415855141348), np.float64(1.0078805216335527), np.float64(1.00691945775297), np.float64(1.0059583938723882), np.float64(1.00522346266959), np.float64(1.0032448017389792), np.float64(1.0011530744694768), np.float64(0.9968565535915797), np.float64(0.9806315339605736), np.float64(0.9717558263575492))"
balloon,"('DyS', 'SORD', 'MS', 'HDy', 'MAX', 'SMM', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09387662 0.09322002 0.09308912 0.09301472 0.09290105 0.09257897
 0.09118727 0.0906782  0.08718729 0.08644873 0.08581801]","(np.float64(1.0346348289014216), np.float64(1.0273982947322366), np.float64(1.025955577530893), np.float64(1.025135648752323), np.float64(1.0238828167749605), np.float64(1.0203331054930203), np.float64(1.004994939173469), np.float64(0.9993842724788097), np.float64(0.9609102252966356), np.float64(0.9527704082319159), np.float64(0.9458190923421885))","('ACC', 'PACC', 'MS', 'SORD', 'SMM', 'DyS', 'MAX', 'X', 'HDy', 'PCC', 'CC')","[0.09345672 0.09289277 0.09282952 0.09278208 0.09256599 0.09244476
 0.09090574 0.09090574 0.08993067 0.08589336 0.08539265]","(np.float64(1.0288663861646579), np.float64(1.0226577661019687), np.float64(1.0219614722631625), np.float64(1.021439251884058), np.float64(1.0190602479348032), np.float64(1.0177256847437577), np.float64(1.0007825346661388), np.float64(1.0007825346661388), np.float64(0.9900480046512088), np.float64(0.9456012479407422), np.float64(0.9400889217168592))"
bank8FM,"('DyS', 'SORD', 'HDy', 'MAX', 'MS', 'X', 'SMM', 'ACC', 'CC', 'PCC', 'PACC')","[0.09431643 0.09359299 0.093556   0.0934755  0.09233148 0.09164103
 0.09146298 0.0912104  0.08659667 0.08652347 0.08529305]","(np.float64(1.040436238831134), np.float64(1.032455663091711), np.float64(1.0320476693527982), np.float64(1.0311596426550305), np.float64(1.0185395939346988), np.float64(1.0109230079239642), np.float64(1.0089588040745814), np.float64(1.0061725885466914), np.float64(0.9552768879225291), np.float64(0.9544693937954418), np.float64(0.9408962517887565))","('DyS', 'SMM', 'HDy', 'MS', 'SORD', 'PACC', 'MAX', 'X', 'ACC', 'CC', 'PCC')","[0.09174088 0.0915005  0.09147493 0.09143913 0.09142379 0.0911783
 0.09114761 0.09106066 0.09101975 0.08939848 0.08861597]","(np.float64(1.0092481849846973), np.float64(1.006603768819631), np.float64(1.0063224479510067), np.float64(1.0059285987349331), np.float64(1.0057598062137587), np.float64(1.0030591258749675), np.float64(1.0027215408326189), np.float64(1.0017650498792972), np.float64(1.0013149364894987), np.float64(0.9834791934187328), np.float64(0.9748707748388362))"
churn,"('SMM', 'SORD', 'DyS', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09359387 0.09313723 0.09300271 0.09297186 0.09255289 0.09234872
 0.09182047 0.09105173 0.08759251 0.08626349 0.08566452]","(np.float64(1.0316666615606647), np.float64(1.0266331401686568), np.float64(1.0251503809037532), np.float64(1.0248103359356127), np.float64(1.0201921202220696), np.float64(1.0179415883157399), np.float64(1.0121188390609355), np.float64(1.0036450911344692), np.float64(0.9655148827174677), np.float64(0.9508653479843251), np.float64(0.9442630010157036))","('DyS', 'MAX', 'SORD', 'X', 'SMM', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC')","[0.09853701 0.0981301  0.09784188 0.09716936 0.09709589 0.09554174
 0.09328116 0.09323595 0.07993243 0.07495916 0.07427533]","(np.float64(1.0950038505093729), np.float64(1.090482078529308), np.float64(1.0872791567100955), np.float64(1.0798056724652656), np.float64(1.0789892414133095), np.float64(1.0617185845450061), np.float64(1.0365976291002013), np.float64(1.0360952099913052), np.float64(0.8882583871986279), np.float64(0.832992285220057), np.float64(0.8253931961980033))"
clean2,"('SMM', 'SORD', 'DyS', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'CC', 'PCC', 'PACC')","[0.09276758 0.09235304 0.09224764 0.09216111 0.09206337 0.09185823
 0.09146116 0.09072535 0.08818837 0.08814684 0.08802729]","(np.float64(1.0221601917081933), np.float64(1.0175926047840942), np.float64(1.01643133029709), np.float64(1.01547783774768), np.float64(1.0144009450325626), np.float64(1.01214060725338), np.float64(1.007765455127342), np.float64(0.9996579630721703), np.float64(0.971704200766201), np.float64(0.9712466012657369), np.float64(0.9699293706912273))","('ACC', 'CC', 'DyS', 'MS', 'SMM', 'SORD', 'MAX', 'X', 'HDy', 'PACC', 'PCC')","[0.09101876 0.09101876 0.09101876 0.09101876 0.09101876 0.09101876
 0.09091865 0.09091865 0.0907835  0.09063333 0.09063333]","(np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0001075209787724), np.float64(1.0001075209787724), np.float64(0.9986208891936659), np.float64(0.9969690760991032), np.float64(0.9969690760991032))"
click-prediction,"('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'SMM', 'ACC', 'X', 'PCC', 'CC', 'PACC')","[0.09498086 0.09482303 0.09370243 0.09246501 0.09237342 0.0919873
 0.09116566 0.09053385 0.08710447 0.08622143 0.08464253]","(np.float64(1.0483903554777416), np.float64(1.046648255641473), np.float64(1.0342791066687318), np.float64(1.0206206041217385), np.float64(1.0196096495910196), np.float64(1.015347670292861), np.float64(1.006278526945778), np.float64(0.9993045807488491), np.float64(0.9614514600988293), np.float64(0.9517045014662477), np.float64(0.9342767680601749))","('DyS', 'HDy', 'SORD', 'MAX', 'X', 'SMM', 'PCC', 'MS', 'ACC', 'CC', 'PACC')","[0.10093657 0.10024845 0.09985524 0.09962177 0.09962177 0.09920398
 0.08479642 0.0826829  0.07996114 0.07665569 0.07641608]","(np.float64(1.1234160122489745), np.float64(1.1157572679992462), np.float64(1.1113808427136875), np.float64(1.108782340200387), np.float64(1.108782340200387), np.float64(1.1041323883344807), np.float64(0.9437774306057987), np.float64(0.9202541446959197), np.float64(0.8899610759224416), np.float64(0.8531717508657121), np.float64(0.8505048667073247))"
cmc,"('HDy', 'DyS', 'SMM', 'SORD', 'MS', 'X', 'ACC', 'MAX', 'CC', 'PCC', 'PACC')","[0.0946868  0.09467489 0.09412782 0.09393379 0.09384133 0.09370186
 0.09313253 0.09308121 0.08580864 0.08459354 0.07841758]","(np.float64(1.045154851270089), np.float64(1.0450234289982254), np.float64(1.0389848395308847), np.float64(1.0368431429994727), np.float64(1.0358224904356321), np.float64(1.034283118192523), np.float64(1.027998769134374), np.float64(1.0274323502303082), np.float64(0.9471575892069202), np.float64(0.933745194302426), np.float64(0.8655748891140203))","('DyS', 'HDy', 'MS', 'SMM', 'SORD', 'ACC', 'X', 'MAX', 'CC', 'PCC', 'PACC')","[0.09538073 0.09469528 0.09450268 0.09449701 0.09428175 0.09386821
 0.09362462 0.09232737 0.08510466 0.08417563 0.07754207]","(np.float64(1.053147792196344), np.float64(1.0455793997654617), np.float64(1.043452744041081), np.float64(1.0433901953433051), np.float64(1.0410133448278212), np.float64(1.0364472898901813), np.float64(1.0337576958858177), np.float64(1.0194340440951386), np.float64(0.9396844544308761), np.float64(0.9294264679956299), np.float64(0.8561819429000603))"
covtype_reduced,"('DyS', 'SMM', 'MS', 'SORD', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09371575 0.09348146 0.09339192 0.0933687  0.09283362 0.09266356
 0.09250978 0.09235191 0.08656471 0.08562038 0.08349822]","(np.float64(1.032887255534238), np.float64(1.0303050614975884), np.float64(1.0293181773170685), np.float64(1.02906226695628), np.float64(1.023164898497929), np.float64(1.0212905404719774), np.float64(1.0195957458786715), np.float64(1.0178557004614044), np.float64(0.9540721876454642), np.float64(0.9436642228106009), np.float64(0.9202748516333998))","('SMM', 'MS', 'DyS', 'SORD', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09332422 0.09331883 0.09327036 0.09323266 0.09235484 0.09219866
 0.09211788 0.09187015 0.08861195 0.08674321 0.08295724]","(np.float64(1.027802180001246), np.float64(1.0277428688163919), np.float64(1.027209068152705), np.float64(1.026793889858726), np.float64(1.0171261667275027), np.float64(1.0154061423667333), np.float64(1.0145164745939212), np.float64(1.0117881600906315), np.float64(0.9759048932538841), np.float64(0.9553239121095016), np.float64(0.9136281491570495))"
cpu_act,"('DyS', 'SORD', 'SMM', 'MAX', 'MS', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC')","[0.09337239 0.09304973 0.0928961  0.09283698 0.09274904 0.0926039
 0.09178472 0.09166596 0.08764602 0.08599776 0.0853974 ]","(np.float64(1.0292110164676014), np.float64(1.0256544791747595), np.float64(1.023961023161873), np.float64(1.0233094191106766), np.float64(1.022340061105722), np.float64(1.0207401689899307), np.float64(1.0117106731662293), np.float64(1.010401588103593), np.float64(0.9660912068806826), np.float64(0.9479230806026807), np.float64(0.9413054435705925))","('DyS', 'MS', 'SMM', 'SORD', 'X', 'MAX', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09213555 0.09188323 0.09187293 0.09184719 0.09173391 0.09171331
 0.09150219 0.09122928 0.09094092 0.08822727 0.08691422]","(np.float64(1.0137950729043599), np.float64(1.011018800721416), np.float64(1.0109054834894589), np.float64(1.010622190409567), np.float64(1.0093757008580408), np.float64(1.0091490663941272), np.float64(1.006826063139011), np.float64(1.003823156492153), np.float64(1.0006502739973597), np.float64(0.970791183376717), np.float64(0.9563432363022123))"
default_credit_card_clients,"('DyS', 'SORD', 'SMM', 'MAX', 'MS', 'X', 'HDy', 'ACC', 'PACC', 'PCC', 'CC')","[0.09474616 0.09435492 0.09429158 0.09399913 0.09382857 0.09366007
 0.09258589 0.09222064 0.08421284 0.08341398 0.08268623]","(np.float64(1.046266336289617), np.float64(1.0419459160681388), np.float64(1.04124654121164), np.float64(1.0380169851088317), np.float64(1.0361335667968943), np.float64(1.034272867096881), np.float64(1.022410826820166), np.float64(1.0183774184701346), np.float64(0.9299486601079555), np.float64(0.9211268950043818), np.float64(0.9130904999800068))","('SORD', 'DyS', 'SMM', 'MAX', 'MS', 'ACC', 'X', 'HDy', 'PCC', 'CC', 'PACC')","[0.09752608 0.09742308 0.09705113 0.0969138  0.09590668 0.09551757
 0.09507124 0.09322296 0.08208748 0.07708625 0.07219373]","(np.float64(1.0830443346304763), np.float64(1.0819004984579812), np.float64(1.0777699789461916), np.float64(1.076244864049531), np.float64(1.065060688140686), np.float64(1.0607395292668143), np.float64(1.055782905852667), np.float64(1.035257401201776), np.float64(0.9115960016642075), np.float64(0.8560564008441487), np.float64(0.801724182650613))"
delta_ailerons,"('DyS', 'MS', 'SORD', 'SMM', 'HDy', 'X', 'MAX', 'ACC', 'PACC', 'CC', 'PCC')","[0.09202546 0.09182767 0.09180091 0.09175254 0.09166124 0.0915604
 0.09155305 0.09128431 0.08986648 0.08888494 0.08778298]","(np.float64(1.012802532068101), np.float64(1.0106257649279113), np.float64(1.0103312221265635), np.float64(1.009798884179161), np.float64(1.0087940420865524), np.float64(1.0076842829674906), np.float64(1.0076033467018715), np.float64(1.0046457184360817), np.float64(0.9890415102187933), np.float64(0.9782389461443666), np.float64(0.9661112001671975))","('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'PACC', 'CC', 'PCC')","[0.09176317 0.09164529 0.09160428 0.09157353 0.09148127 0.09136339
 0.09135826 0.09132751 0.09041006 0.08964638 0.08782685]","(np.float64(1.0095438053175572), np.float64(1.0082468846730328), np.float64(1.0077957818401553), np.float64(1.0074574547154966), np.float64(1.006442473341521), np.float64(1.005145552696997), np.float64(1.005089164842887), np.float64(1.0047508377182284), np.float64(0.9946574118325833), np.float64(0.9862556215702304), np.float64(0.966237933361269))"
eeg,"('DyS', 'MAX', 'SORD', 'X', 'MS', 'SMM', 'ACC', 'HDy', 'CC', 'PACC', 'PCC')","[0.09388673 0.09342165 0.09296702 0.09291999 0.09290954 0.09268484
 0.09224067 0.09207345 0.08798704 0.08625214 0.08265693]","(np.float64(1.0341874052479503), np.float64(1.0290644515802616), np.float64(1.0240566204675434), np.float64(1.023538568972517), np.float64(1.0234234464188985), np.float64(1.020948311500537), np.float64(1.0160556029414956), np.float64(1.0142136420720038), np.float64(0.9692007233294468), np.float64(0.9500903793106811), np.float64(0.9104882206247802))","('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09745626 0.09740868 0.09598151 0.09576743 0.09571391 0.09077232
 0.09030254 0.09009441 0.08711518 0.08577126 0.07361649]","(np.float64(1.0779676480230718), np.float64(1.0774414466056734), np.float64(1.0616554040837272), np.float64(1.0592874977054354), np.float64(1.0586955211108626), np.float64(1.004036348878623), np.float64(0.9988401098818158), np.float64(0.9965379786806986), np.float64(0.9635846149161356), np.float64(0.9487194248746362), np.float64(0.8142749627293929))"
electricity-normalized,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'PCC', 'CC')","[0.09495755 0.09463598 0.09457798 0.09418086 0.0940639  0.09389238
 0.0926864  0.09256713 0.08293287 0.08286286 0.08264208]","(np.float64(1.0487614007088757), np.float64(1.0452098962077248), np.float64(1.0445692537291384), np.float64(1.0401832950540126), np.float64(1.038891527506011), np.float64(1.0369971693376452), np.float64(1.0236776543414652), np.float64(1.0223604042866374), np.float64(0.9159545562134093), np.float64(0.9151812782017563), np.float64(0.9127428904496067))","('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'CC', 'PACC', 'PCC')","[0.09442187 0.09400918 0.09399832 0.09388429 0.09340644 0.09322182
 0.09308607 0.0928037  0.08439248 0.08353995 0.08323587]","(np.float64(1.04099296709107), np.float64(1.0364431236838125), np.float64(1.036323390962569), np.float64(1.035066197389511), np.float64(1.0297979576547918), np.float64(1.0277625013936502), np.float64(1.026265842378105), np.float64(1.0231527916257708), np.float64(0.9304197990225879), np.float64(0.9210207804049636), np.float64(0.9176682642101424))"
elevators,"('DyS', 'SORD', 'SMM', 'MAX', 'MS', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC')","[0.09456364 0.09423521 0.09414227 0.09388648 0.0937031  0.09354992
 0.09271426 0.09265621 0.08364449 0.08347456 0.08342986]","(np.float64(1.044218433879763), np.float64(1.040591760209127), np.float64(1.0395654089080444), np.float64(1.0367409068526952), np.float64(1.0347159481606556), np.float64(1.033024393648307), np.float64(1.0237966100409486), np.float64(1.0231555774923442), np.float64(0.9236437591511806), np.float64(0.921767360327066), np.float64(0.9212736820611745))","('DyS', 'SMM', 'MS', 'SORD', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'PCC', 'CC')","[0.0930719  0.09262736 0.09252799 0.09241816 0.09222988 0.09217759
 0.09202069 0.09197362 0.08909716 0.08612133 0.08573432]","(np.float64(1.0245447093414057), np.float64(1.0196511292311299), np.float64(1.0185572701476562), np.float64(1.0173482680027646), np.float64(1.015275692897236), np.float64(1.0146999775901449), np.float64(1.0129728316688709), np.float64(1.012454687892489), np.float64(0.9807903460024683), np.float64(0.9480321450289739), np.float64(0.9437718517564988))"
file22f0e4a679,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC')","[0.09271451 0.09240999 0.09238373 0.09238198 0.09214205 0.0919653
 0.09190879 0.09162303 0.08905657 0.08776997 0.08564409]","(np.float64(1.0207613923719738), np.float64(1.0174086934976467), np.float64(1.0171196534836746), np.float64(1.017100367048161), np.float64(1.0144588041267788), np.float64(1.0125127839672794), np.float64(1.0118906715762037), np.float64(1.008744537981642), np.float64(0.9804884877758713), np.float64(0.9663233336529697), np.float64(0.9429180191457598))","('MS', 'SMM', 'SORD', 'ACC', 'DyS', 'MAX', 'X', 'HDy', 'CC', 'PACC', 'PCC')","[0.09128797 0.09125755 0.0912322  0.09120178 0.09115107 0.09112572
 0.09110544 0.0910953  0.09081645 0.0903145  0.08941202]","(np.float64(1.0042005029564813), np.float64(1.0038658629414425), np.float64(1.0035869962622435), np.float64(1.0032523562472044), np.float64(1.0026946228888067), np.float64(1.0024157562096074), np.float64(1.0021926628662483), np.float64(1.0020811161945686), np.float64(0.9990135827233795), np.float64(0.9934920224752386), np.float64(0.983564368695753))"
file79b563a1a18,"('SORD', 'SMM', 'HDy', 'DyS', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09357718 0.09326504 0.0931477  0.09271599 0.092482   0.09219459
 0.0918281  0.09151147 0.08936758 0.08586673 0.08404362]","(np.float64(1.0308285851442158), np.float64(1.0273900449300355), np.float64(1.0260975066094682), np.float64(1.0213418150791187), np.float64(1.0187642285863974), np.float64(1.0155982465385331), np.float64(1.011561073920825), np.float64(1.0080730576758756), np.float64(0.9844564138664867), np.float64(0.9458916716926022), np.float64(0.9258086889735607))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09376413 0.09362988 0.09345803 0.09330229 0.09327544 0.09281359
 0.09240545 0.09182009 0.08671294 0.08593425 0.08288392]","(np.float64(1.0329898017410772), np.float64(1.031510702783191), np.float64(1.0296174561170959), np.float64(1.0279017013259475), np.float64(1.0276058815343703), np.float64(1.0225177811192405), np.float64(1.0180213202872657), np.float64(1.0115724488308806), np.float64(0.955307524472877), np.float64(0.9467287505171351), np.float64(0.9131236221939535))"
file7b5365fa741c,"('SORD', 'SMM', 'HDy', 'DyS', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09352645 0.09324069 0.09278932 0.09269885 0.09251006 0.09215566
 0.09187033 0.09155393 0.08975672 0.08575495 0.08414304]","(np.float64(1.030310107345558), np.float64(1.0271621256108618), np.float64(1.022189687402995), np.float64(1.0211930532706803), np.float64(1.019113357222658), np.float64(1.0152091274952806), np.float64(1.012065837430775), np.float64(1.00858037987927), np.float64(0.9887818636522379), np.float64(0.9446973687583582), np.float64(0.9269401499716629))","('DyS', 'SMM', 'MS', 'SORD', 'MAX', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09359954 0.09355691 0.09348229 0.09346098 0.09298665 0.09280011
 0.09234177 0.09127053 0.09105202 0.08339879 0.08205041]","(np.float64(1.031486856588397), np.float64(1.0310169944107321), np.float64(1.0301947355998196), np.float64(1.029959804510987), np.float64(1.0247325877844693), np.float64(1.022676940757187), np.float64(1.017625922347293), np.float64(1.0058206351334718), np.float64(1.0034125914729413), np.float64(0.9190723305821578), np.float64(0.9042129392135172))"
fri_c2_1000_10,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC')","[0.09266176 0.09231435 0.09227316 0.09227076 0.09209092 0.09194448
 0.09168782 0.09151519 0.08948781 0.08760351 0.08615025]","(np.float64(1.0201153438933714), np.float64(1.016290728184082), np.float64(1.015837304479434), np.float64(1.0158108552241598), np.float64(1.013831038195049), np.float64(1.012218794872677), np.float64(1.0093932556656884), np.float64(1.0074927425930453), np.float64(0.9851732811232858), np.float64(0.9644290124516448), np.float64(0.9484300496308301))","('MAX', 'HDy', 'DyS', 'MS', 'X', 'SMM', 'SORD', 'ACC', 'PACC', 'CC', 'PCC')","[0.09438789 0.0939364  0.09358401 0.09350142 0.09336377 0.09328669
 0.09280766 0.08960316 0.08692174 0.08610134 0.08250591]","(np.float64(1.0400190015238526), np.float64(1.0350441966638158), np.float64(1.0311614221389085), np.float64(1.0302513968596339), np.float64(1.028734688060842), np.float64(1.0278853311335183), np.float64(1.022607184513723), np.float64(0.9872982036778504), np.float64(0.9577527162773867), np.float64(0.9487131318365876), np.float64(0.9090966980121467))"
fried,"('DyS', 'SORD', 'HDy', 'MAX', 'MS', 'X', 'SMM', 'ACC', 'PCC', 'CC', 'PACC')","[0.09413277 0.09351232 0.09336885 0.09330346 0.09277518 0.09191792
 0.09152558 0.09082433 0.08719508 0.08666485 0.08477966]","(np.float64(1.03879611715008), np.float64(1.0319491731249797), np.float64(1.0303660006860054), np.float64(1.0296443609540409), np.float64(1.0238145961137513), np.float64(1.0143542992944274), np.float64(1.0100246557158228), np.float64(1.0022861221469759), np.float64(0.9622357584897085), np.float64(0.9563843661714317), np.float64(0.9355804526941003))","('DyS', 'MS', 'SMM', 'SORD', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09266459 0.09258578 0.09252272 0.09240712 0.09199726 0.09185014
 0.09182912 0.09176606 0.09010036 0.08741003 0.08486681]","(np.float64(1.0199873061747164), np.float64(1.0191197266667316), np.float64(1.0184256630603434), np.float64(1.017153213115299), np.float64(1.012641799673777), np.float64(1.0110223179255386), np.float64(1.010790963390076), np.float64(1.0100968997836879), np.float64(0.9917620528482726), np.float64(0.9621486723090523), np.float64(0.9341547735180711))"
gina_agnostic,"('DyS', 'HDy', 'SMM', 'MAX', 'SORD', 'MS', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09252415 0.09249537 0.09209541 0.09166067 0.09165635 0.09162607
 0.09104582 0.09058215 0.08954873 0.08954302 0.08722227]","(np.float64(1.0183673991273285), np.float64(1.018050570257992), np.float64(1.0136483740369084), np.float64(1.0088634023220169), np.float64(1.0088158479075289), np.float64(1.0084825754053557), np.float64(1.0020960971307402), np.float64(0.9969927413947255), np.float64(0.985618340070053), np.float64(0.985555516994209), np.float64(0.9600122406311409))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC')","[0.09274292 0.09268486 0.09255819 0.09250014 0.09238402 0.09223624
 0.09222568 0.09205151 0.08898506 0.08734364 0.08428774]","(np.float64(1.0210124339233553), np.float64(1.0203732831032053), np.float64(1.0189787722228776), np.float64(1.0183396214027276), np.float64(1.0170613197624272), np.float64(1.0154343904020453), np.float64(1.015318181162018), np.float64(1.0134007287015674), np.float64(0.9796419444736367), np.float64(0.9615714076493912), np.float64(0.9279288326614876))"
houses,"('DyS', 'MAX', 'HDy', 'SORD', 'SMM', 'X', 'ACC', 'MS', 'PCC', 'PACC', 'CC')","[0.09268422 0.09244388 0.09242583 0.09198448 0.09189306 0.09157067
 0.09095009 0.09089083 0.0884663  0.08840548 0.08828517]","(np.float64(1.0204787040708236), np.float64(1.0178324949357527), np.float64(1.017633825735881), np.float64(1.012774346273276), np.float64(1.0117678367223446), np.float64(1.0082182890676876), np.float64(1.0013854357636383), np.float64(1.000732991394251), np.float64(0.9740382581864084), np.float64(0.9733685731869384), np.float64(0.9720440156564324))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC')","[0.0912915  0.09128642 0.09123562 0.09122546 0.09115941 0.09114925
 0.09111877 0.09107813 0.09104256 0.08994014 0.08947275]","(np.float64(1.0042441139908398), np.float64(1.0041882283633285), np.float64(1.0036293720882181), np.float64(1.0035176008331963), np.float64(1.0027910876755524), np.float64(1.0026793164205305), np.float64(1.0023440026554642), np.float64(1.0018969176353756), np.float64(1.0015057182427982), np.float64(0.9893785370729005), np.float64(0.9842370593418839))"
jm1-processed,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'PCC', 'CC')","[0.09451815 0.09420078 0.09418144 0.093746   0.09370375 0.09331801
 0.09274917 0.09230667 0.08442517 0.08373688 0.08311398]","(np.float64(1.0435716975281835), np.float64(1.0400676689395563), np.float64(1.0398541448386784), np.float64(1.035046382472252), np.float64(1.0345799404824243), np.float64(1.0303210115322465), np.float64(1.0240404467960296), np.float64(1.0191548139033135), np.float64(0.932135463760594), np.float64(0.924536068930251), np.float64(0.9176586212995429))","('SORD', 'SMM', 'DyS', 'MAX', 'X', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC')","[0.09892178 0.09857165 0.09831489 0.09736954 0.09657591 0.0955722
 0.09351226 0.09171492 0.08194044 0.07538715 0.07211927]","(np.float64(1.0998172716729009), np.float64(1.0959244994725885), np.float64(1.0930697998590262), np.float64(1.0825593149181834), np.float64(1.0737356979308086), np.float64(1.062576417623247), np.float64(1.0396739411780767), np.float64(1.0196910438831408), np.float64(0.9110178199577575), np.float64(0.838158100275247), np.float64(0.8018255597389995))"
kdd_JapaneseVowels,"('DyS', 'MAX', 'MS', 'SMM', 'SORD', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09227696 0.0919225  0.09191222 0.09186085 0.09185058 0.09183003
 0.09159372 0.09141906 0.09039678 0.08791557 0.08702172]","(np.float64(1.0153756462297685), np.float64(1.0114753360946989), np.float64(1.0113622836280072), np.float64(1.0107970212899775), np.float64(1.0106839688213636), np.float64(1.0104578638854587), np.float64(1.00785765712886), np.float64(1.005935765177947), np.float64(0.9946870446442245), np.float64(0.9673848736996716), np.float64(0.957549309010359))","('DyS', 'MAX', 'MS', 'SMM', 'SORD', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09227696 0.0919225  0.09191222 0.09186085 0.09185058 0.09183003
 0.09159372 0.09141906 0.09039678 0.08791557 0.08702172]","(np.float64(1.0153756462311507), np.float64(1.0114753360958402), np.float64(1.01136228362815), np.float64(1.010797021289699), np.float64(1.010683968822009), np.float64(1.0104578638866286), np.float64(1.007857657129755), np.float64(1.0059357651790224), np.float64(0.9946870446438508), np.float64(0.9673848736966765), np.float64(0.9575493090076324))"
kin8nm,"('DyS', 'HDy', 'SORD', 'MAX', 'MS', 'X', 'ACC', 'SMM', 'CC', 'PCC', 'PACC')","[0.0933039  0.09319041 0.09279412 0.09262734 0.09233639 0.09127951
 0.09102213 0.09080373 0.08857589 0.08753509 0.0865315 ]","(np.float64(1.028324614234951), np.float64(1.0270738203684893), np.float64(1.0227062730448602), np.float64(1.0208681281385548), np.float64(1.0176614657646534), np.float64(1.0060133118144357), np.float64(1.0031767559627498), np.float64(1.0007696569100577), np.float64(0.976216137749782), np.float64(0.9647451730940679), np.float64(0.9536843964600469))","('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09345821 0.09341491 0.0932471  0.09323086 0.09275991 0.09252173
 0.09196417 0.09196417 0.08896526 0.085739   0.08273467]","(np.float64(1.0294389290411705), np.float64(1.0289619196740327), np.float64(1.0271135083763727), np.float64(1.0269346298636959), np.float64(1.0217471529960693), np.float64(1.0191236014768101), np.float64(1.0129821058749073), np.float64(1.0129821058749073), np.float64(0.979949207200596), np.float64(0.9444120093488093), np.float64(0.9113194845036057))"
