,predicted_ranking,predicted_ranking_weights,predicted_ranking_arr,true_ranking,true_ranking_weights,true_ranking_arr
anuranCalls,"('DyS', 'MS', 'SMM', 'SORD', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09219429 0.09205246 0.09202922 0.09191537 0.09167149 0.09145609
 0.09140937 0.09121411 0.08990387 0.0892973  0.08685643]","(np.float64(1.0145794167405326), np.float64(1.013018669077461), np.float64(1.0127628510276039), np.float64(1.0115099563612557), np.float64(1.0088261974822623), np.float64(1.0064557223018311), np.float64(1.0059416175827565), np.float64(1.003792735441204), np.float64(0.9893739143862631), np.float64(0.9826987291534174), np.float64(0.9558374194050765))","('DyS', 'SMM', 'MS', 'SORD', 'X', 'HDy', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09208071 0.09170045 0.09161309 0.09152573 0.09143838 0.09137157
 0.09119172 0.09100159 0.09061105 0.08913625 0.08832947]","(np.float64(1.0130250400531398), np.float64(1.0088415855141348), np.float64(1.0078805216335527), np.float64(1.00691945775297), np.float64(1.0059583938723882), np.float64(1.00522346266959), np.float64(1.0032448017389792), np.float64(1.0011530744694768), np.float64(0.9968565535915797), np.float64(0.9806315339605736), np.float64(0.9717558263575492))"
balloon,"('DyS', 'SMM', 'MS', 'SORD', 'X', 'HDy', 'MAX', 'ACC', 'PACC', 'CC', 'PCC')","[0.09295024 0.09253654 0.09252142 0.09251341 0.09216627 0.09213591
 0.09212333 0.09169084 0.08898663 0.08690715 0.08546826]","(np.float64(1.0234785394111219), np.float64(1.0189232637969288), np.float64(1.0187567384904197), np.float64(1.018668497963103), np.float64(1.014846149274204), np.float64(1.0145118929195955), np.float64(1.0143733299825608), np.float64(1.0096111477659653), np.float64(0.979835076947861), np.float64(0.9569378578245975), np.float64(0.941094130711337))","('ACC', 'PACC', 'MS', 'SORD', 'SMM', 'DyS', 'MAX', 'X', 'HDy', 'PCC', 'CC')","[0.09345672 0.09289277 0.09282952 0.09278208 0.09256599 0.09244476
 0.09090574 0.09090574 0.08993067 0.08589336 0.08539265]","(np.float64(1.0288663861646579), np.float64(1.0226577661019687), np.float64(1.0219614722631625), np.float64(1.021439251884058), np.float64(1.0190602479348032), np.float64(1.0177256847437577), np.float64(1.0007825346661388), np.float64(1.0007825346661388), np.float64(0.9900480046512088), np.float64(0.9456012479407422), np.float64(0.9400889217168592))"
bank8FM,"('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'SMM', 'ACC', 'CC', 'PCC', 'PACC')","[0.09417832 0.09411058 0.09318317 0.09312254 0.09175201 0.09097999
 0.09037008 0.09035442 0.08810195 0.08724636 0.08660058]","(np.float64(1.038115580807699), np.float64(1.0373688960183327), np.float64(1.027146178411424), np.float64(1.026477809514077), np.float64(1.0113706452928466), np.float64(1.002860819877736), np.float64(0.996137872258082), np.float64(0.9959651743802668), np.float64(0.9711364791373325), np.float64(0.9617054378658061), np.float64(0.954587140431754))","('DyS', 'SMM', 'HDy', 'MS', 'SORD', 'PACC', 'MAX', 'X', 'ACC', 'CC', 'PCC')","[0.09174088 0.0915005  0.09147493 0.09143913 0.09142379 0.0911783
 0.09114761 0.09106066 0.09101975 0.08939848 0.08861597]","(np.float64(1.0092481849846973), np.float64(1.006603768819631), np.float64(1.0063224479510067), np.float64(1.0059285987349331), np.float64(1.0057598062137587), np.float64(1.0030591258749675), np.float64(1.0027215408326189), np.float64(1.0017650498792972), np.float64(1.0013149364894987), np.float64(0.9834791934187328), np.float64(0.9748707748388362))"
churn,"('SMM', 'SORD', 'DyS', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09382054 0.09378826 0.09372942 0.09316624 0.09316561 0.09285344
 0.09214166 0.0913716  0.08638522 0.0850639  0.0845141 ]","(np.float64(1.0347974685242076), np.float64(1.0344414077487785), np.float64(1.0337924544930008), np.float64(1.0275808758564184), np.float64(1.0275738676865378), np.float64(1.0241308019661473), np.float64(1.0162802334805952), np.float64(1.007786827259784), np.float64(0.952789311517644), np.float64(0.9382157511507099), np.float64(0.9321517090052933))","('DyS', 'MAX', 'SORD', 'X', 'SMM', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC')","[0.09853701 0.0981301  0.09784188 0.09716936 0.09709589 0.09554174
 0.09328116 0.09323595 0.07993243 0.07495916 0.07427533]","(np.float64(1.0950038505093729), np.float64(1.090482078529308), np.float64(1.0872791567100955), np.float64(1.0798056724652656), np.float64(1.0789892414133095), np.float64(1.0617185845450061), np.float64(1.0365976291002013), np.float64(1.0360952099913052), np.float64(0.8882583871986279), np.float64(0.832992285220057), np.float64(0.8253931961980033))"
clean2,"('SMM', 'SORD', 'DyS', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PCC', 'CC', 'PACC')","[0.09333486 0.09279422 0.09260912 0.09254113 0.09245896 0.09220042
 0.09162057 0.09063394 0.08750673 0.08734596 0.08695411]","(np.float64(1.0290222400082918), np.float64(1.0230616784803064), np.float64(1.0210208868633568), np.float64(1.0202713335851068), np.float64(1.0193653863942396), np.float64(1.0165149937287217), np.float64(1.0101220626579266), np.float64(0.9992444073284344), np.float64(0.9647667695486576), np.float64(0.9629942796227218), np.float64(0.9586740847041423))","('ACC', 'CC', 'DyS', 'MS', 'SMM', 'SORD', 'MAX', 'X', 'HDy', 'PACC', 'PCC')","[0.09101876 0.09101876 0.09101876 0.09101876 0.09101876 0.09101876
 0.09091865 0.09091865 0.0907835  0.09063333 0.09063333]","(np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0001075209787724), np.float64(1.0001075209787724), np.float64(0.9986208891936659), np.float64(0.9969690760991032), np.float64(0.9969690760991032))"
click-prediction,"('DyS', 'HDy', 'SORD', 'MAX', 'MS', 'X', 'SMM', 'ACC', 'CC', 'PCC', 'PACC')","[0.09439056 0.09436797 0.09364578 0.09334802 0.09215903 0.09146576
 0.09102954 0.0905277  0.08664372 0.08625315 0.08616876]","(np.float64(1.0409808114756751), np.float64(1.0407316882830235), np.float64(1.0327670124706947), np.float64(1.0294831810249248), np.float64(1.0163705495654074), np.float64(1.0087248066024512), np.float64(1.0039140159056594), np.float64(0.9983794906174456), np.float64(0.9555452527466848), np.float64(0.9512378084169465), np.float64(0.9503071713024379))","('DyS', 'HDy', 'SORD', 'MAX', 'X', 'SMM', 'PCC', 'MS', 'ACC', 'CC', 'PACC')","[0.10093657 0.10024845 0.09985524 0.09962177 0.09962177 0.09920398
 0.08479642 0.0826829  0.07996114 0.07665569 0.07641608]","(np.float64(1.1234160122489745), np.float64(1.1157572679992462), np.float64(1.1113808427136875), np.float64(1.108782340200387), np.float64(1.108782340200387), np.float64(1.1041323883344807), np.float64(0.9437774306057987), np.float64(0.9202541446959197), np.float64(0.8899610759224416), np.float64(0.8531717508657121), np.float64(0.8505048667073247))"
cmc,"('HDy', 'DyS', 'SMM', 'SORD', 'MS', 'X', 'ACC', 'MAX', 'CC', 'PCC', 'PACC')","[0.09471332 0.09470507 0.09415474 0.09396027 0.09385802 0.09372095
 0.09319819 0.09305429 0.08582247 0.08468571 0.07812697]","(np.float64(1.045507643477175), np.float64(1.0454166215192953), np.float64(1.0393416526718888), np.float64(1.037194945442768), np.float64(1.0360663182886722), np.float64(1.0345532702735618), np.float64(1.0287826488834901), np.float64(1.0271941645787475), np.float64(0.9473646035320057), np.float64(0.93481637796091), np.float64(0.8624167009397677))","('DyS', 'HDy', 'MS', 'SMM', 'SORD', 'ACC', 'X', 'MAX', 'CC', 'PCC', 'PACC')","[0.09538073 0.09469528 0.09450268 0.09449701 0.09428175 0.09386821
 0.09362462 0.09232737 0.08510466 0.08417563 0.07754207]","(np.float64(1.053147792196344), np.float64(1.0455793997654617), np.float64(1.043452744041081), np.float64(1.0433901953433051), np.float64(1.0410133448278212), np.float64(1.0364472898901813), np.float64(1.0337576958858177), np.float64(1.0194340440951386), np.float64(0.9396844544308761), np.float64(0.9294264679956299), np.float64(0.8561819429000603))"
covtype_reduced,"('DyS', 'SMM', 'SORD', 'MS', 'MAX', 'HDy', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.0933262  0.09323733 0.09315721 0.09311989 0.09266491 0.09228529
 0.09214709 0.09195977 0.08918725 0.08566961 0.08324546]","(np.float64(1.0280907694054071), np.float64(1.0271118260097736), np.float64(1.0262292438462743), np.float64(1.0258180571607423), np.float64(1.020805954367094), np.float64(1.0166240504559012), np.float64(1.0151016007240286), np.float64(1.0130380994760684), np.float64(0.982495686216036), np.float64(0.9437450999145282), np.float64(0.917040380930151))","('SMM', 'MS', 'DyS', 'SORD', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09332422 0.09331883 0.09327036 0.09323266 0.09235484 0.09219866
 0.09211788 0.09187015 0.08861195 0.08674321 0.08295724]","(np.float64(1.027802180001246), np.float64(1.0277428688163919), np.float64(1.027209068152705), np.float64(1.026793889858726), np.float64(1.0171261667275027), np.float64(1.0154061423667333), np.float64(1.0145164745939212), np.float64(1.0117881600906315), np.float64(0.9759048932538841), np.float64(0.9553239121095016), np.float64(0.9136281491570495))"
cpu_act,"('DyS', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC')","[0.0925851  0.09236718 0.092352   0.0922818  0.09199275 0.09187305
 0.09175726 0.09137124 0.08951614 0.08775646 0.08614702]","(np.float64(1.0192781108555273), np.float64(1.0168790463762578), np.float64(1.0167119024104982), np.float64(1.0159390631104235), np.float64(1.0127569275826718), np.float64(1.0114391043239865), np.float64(1.0101643601239865), np.float64(1.0059145917223478), np.float64(0.9854916880073157), np.float64(0.9661192167216166), np.float64(0.9484007529749812))","('DyS', 'MS', 'SMM', 'SORD', 'X', 'MAX', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09213555 0.09188323 0.09187293 0.09184719 0.09173391 0.09171331
 0.09150219 0.09122928 0.09094092 0.08822727 0.08691422]","(np.float64(1.0137950729043599), np.float64(1.011018800721416), np.float64(1.0109054834894589), np.float64(1.010622190409567), np.float64(1.0093757008580408), np.float64(1.0091490663941272), np.float64(1.006826063139011), np.float64(1.003823156492153), np.float64(1.0006502739973597), np.float64(0.970791183376717), np.float64(0.9563432363022123))"
default_credit_card_clients,"('DyS', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'PCC', 'CC')","[0.09451346 0.09419804 0.09415803 0.09384685 0.0936554  0.09336556
 0.09269255 0.09215362 0.08484148 0.08344989 0.08312512]","(np.float64(1.0431715950703446), np.float64(1.0396902450329524), np.float64(1.0392485876826225), np.float64(1.0358140840377166), np.float64(1.0337010119588304), np.float64(1.0305018733174587), np.float64(1.023073731413818), np.float64(1.0171253898999246), np.float64(0.9364192333309677), np.float64(0.9210598526194176), np.float64(0.9174753386117882))","('SORD', 'DyS', 'SMM', 'MAX', 'MS', 'ACC', 'X', 'HDy', 'PCC', 'CC', 'PACC')","[0.09752608 0.09742308 0.09705113 0.0969138  0.09590668 0.09551757
 0.09507124 0.09322296 0.08208748 0.07708625 0.07219373]","(np.float64(1.0830443346304763), np.float64(1.0819004984579812), np.float64(1.0777699789461916), np.float64(1.076244864049531), np.float64(1.065060688140686), np.float64(1.0607395292668143), np.float64(1.055782905852667), np.float64(1.035257401201776), np.float64(0.9115960016642075), np.float64(0.8560564008441487), np.float64(0.801724182650613))"
delta_ailerons,"('DyS', 'MS', 'SORD', 'SMM', 'HDy', 'X', 'MAX', 'ACC', 'PACC', 'CC', 'PCC')","[0.09231104 0.09207454 0.09203552 0.09202088 0.09191362 0.09174119
 0.09173121 0.09135026 0.08964396 0.08817093 0.08700685]","(np.float64(1.0161273580358938), np.float64(1.0135240708054687), np.float64(1.0130944690548915), np.float64(1.0129333365391013), np.float64(1.011752621402893), np.float64(1.0098546318967865), np.float64(1.0097447371341026), np.float64(1.0055513960811777), np.float64(0.9867690838171528), np.float64(0.9705545023872912), np.float64(0.9577406365728618))","('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'PACC', 'CC', 'PCC')","[0.09176317 0.09164529 0.09160428 0.09157353 0.09148127 0.09136339
 0.09135826 0.09132751 0.09041006 0.08964638 0.08782685]","(np.float64(1.0095438053175572), np.float64(1.0082468846730328), np.float64(1.0077957818401553), np.float64(1.0074574547154966), np.float64(1.006442473341521), np.float64(1.005145552696997), np.float64(1.005089164842887), np.float64(1.0047508377182284), np.float64(0.9946574118325833), np.float64(0.9862556215702304), np.float64(0.966237933361269))"
eeg,"('DyS', 'MAX', 'SORD', 'X', 'MS', 'SMM', 'ACC', 'HDy', 'CC', 'PACC', 'PCC')","[0.09388673 0.09342165 0.09296702 0.09291999 0.09290954 0.09268484
 0.09224067 0.09207345 0.08798704 0.08625214 0.08265693]","(np.float64(1.0341874052485802), np.float64(1.0290644515808507), np.float64(1.0240566204679566), np.float64(1.0235385689731655), np.float64(1.023423446419011), np.float64(1.0209483115011533), np.float64(1.0160556029418761), np.float64(1.014213642072439), np.float64(0.9692007233284244), np.float64(0.9500903793102028), np.float64(0.9104882206225076))","('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09745626 0.09740868 0.09598151 0.09576743 0.09571391 0.09077232
 0.09030254 0.09009441 0.08711518 0.08577126 0.07361649]","(np.float64(1.0779676480230718), np.float64(1.0774414466056734), np.float64(1.0616554040837272), np.float64(1.0592874977054354), np.float64(1.0586955211108626), np.float64(1.004036348878623), np.float64(0.9988401098818158), np.float64(0.9965379786806986), np.float64(0.9635846149161356), np.float64(0.9487194248746362), np.float64(0.8142749627293929))"
electricity-normalized,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC')","[0.09479064 0.09440822 0.09435586 0.09397631 0.0938157  0.09367842
 0.0931878  0.09252236 0.08335689 0.08313081 0.08277699]","(np.float64(1.046520117121632), np.float64(1.0422980740193926), np.float64(1.0417200700651184), np.float64(1.0375296403897418), np.float64(1.035756460634708), np.float64(1.03424086535604), np.float64(1.0288242513128425), np.float64(1.0214775651292334), np.float64(0.9202877585428026), np.float64(0.9177917414596826), np.float64(0.9138854836616553))","('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'CC', 'PACC', 'PCC')","[0.09442187 0.09400918 0.09399832 0.09388429 0.09340644 0.09322182
 0.09308607 0.0928037  0.08439248 0.08353995 0.08323587]","(np.float64(1.04099296709107), np.float64(1.0364431236838125), np.float64(1.036323390962569), np.float64(1.035066197389511), np.float64(1.0297979576547918), np.float64(1.0277625013936502), np.float64(1.026265842378105), np.float64(1.0231527916257708), np.float64(0.9304197990225879), np.float64(0.9210207804049636), np.float64(0.9176682642101424))"
elevators,"('DyS', 'SORD', 'SMM', 'MAX', 'MS', 'X', 'HDy', 'ACC', 'PCC', 'CC', 'PACC')","[0.09473062 0.09442635 0.09430742 0.09414608 0.09378626 0.09372254
 0.09275937 0.09240397 0.0837476  0.0832428  0.08272698]","(np.float64(1.046731121341232), np.float64(1.0433691105222853), np.float64(1.042055031703418), np.float64(1.040272279111616), np.float64(1.036296354443663), np.float64(1.0355923558660802), np.float64(1.0249497299679615), np.float64(1.0210227321487533), np.float64(0.9253736712444735), np.float64(0.9197958050772764), np.float64(0.9140963152545476))","('DyS', 'SMM', 'MS', 'SORD', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'PCC', 'CC')","[0.0930719  0.09262736 0.09252799 0.09241816 0.09222988 0.09217759
 0.09202069 0.09197362 0.08909716 0.08612133 0.08573432]","(np.float64(1.0245447093414057), np.float64(1.0196511292311299), np.float64(1.0185572701476562), np.float64(1.0173482680027646), np.float64(1.015275692897236), np.float64(1.0146999775901449), np.float64(1.0129728316688709), np.float64(1.012454687892489), np.float64(0.9807903460024683), np.float64(0.9480321450289739), np.float64(0.9437718517564988))"
file22f0e4a679,"('DyS', 'SORD', 'MS', 'SMM', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09276359 0.09241281 0.09239403 0.09238866 0.09209242 0.09207004
 0.09204068 0.09159795 0.08901021 0.08728396 0.08594564]","(np.float64(1.0213937986350523), np.float64(1.0175314584946589), np.float64(1.017324699487527), np.float64(1.0172655111158415), np.float64(1.014003739422835), np.float64(1.0137573475479353), np.float64(1.0134340201168057), np.float64(1.0085592122573104), np.float64(0.9800664065432639), np.float64(0.9610591618048131), np.float64(0.9463233140296736))","('MS', 'SMM', 'SORD', 'ACC', 'DyS', 'MAX', 'X', 'HDy', 'CC', 'PACC', 'PCC')","[0.09128797 0.09125755 0.0912322  0.09120178 0.09115107 0.09112572
 0.09110544 0.0910953  0.09081645 0.0903145  0.08941202]","(np.float64(1.0042005029564813), np.float64(1.0038658629414425), np.float64(1.0035869962622435), np.float64(1.0032523562472044), np.float64(1.0026946228888067), np.float64(1.0024157562096074), np.float64(1.0021926628662483), np.float64(1.0020811161945686), np.float64(0.9990135827233795), np.float64(0.9934920224752386), np.float64(0.983564368695753))"
file79b563a1a18,"('DyS', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC')","[0.09362983 0.09354765 0.09345609 0.09343347 0.09281825 0.09233053
 0.09230699 0.09217247 0.08892533 0.08509107 0.08228833]","(np.float64(1.0316115294757748), np.float64(1.0307061054249211), np.float64(1.0296973080718514), np.float64(1.029448064893488), np.float64(1.022669617689727), np.float64(1.0172958652406163), np.float64(1.0170365164301098), np.float64(1.015554410860269), np.float64(0.9797774211927868), np.float64(0.937531674477599), np.float64(0.9066510892480141))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09376413 0.09362988 0.09345803 0.09330229 0.09327544 0.09281359
 0.09240545 0.09182009 0.08671294 0.08593425 0.08288392]","(np.float64(1.0329898017410772), np.float64(1.031510702783191), np.float64(1.0296174561170959), np.float64(1.0279017013259475), np.float64(1.0276058815343703), np.float64(1.0225177811192405), np.float64(1.0180213202872657), np.float64(1.0115724488308806), np.float64(0.955307524472877), np.float64(0.9467287505171351), np.float64(0.9131236221939535))"
file7b5365fa741c,"('DyS', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09362184 0.09357774 0.09349963 0.09346652 0.09283352 0.09245498
 0.09224873 0.09200519 0.08935005 0.08477658 0.08216522]","(np.float64(1.0315912197137964), np.float64(1.0311053660679605), np.float64(1.0302446951421065), np.float64(1.029879793117977), np.float64(1.0229049649392468), np.float64(1.0187340096044464), np.float64(1.0164613295927687), np.float64(1.0137779145000392), np.float64(0.9845216698371231), np.float64(0.934127950738372), np.float64(0.905354122882653))","('DyS', 'SMM', 'MS', 'SORD', 'MAX', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09359954 0.09355691 0.09348229 0.09346098 0.09298665 0.09280011
 0.09234177 0.09127053 0.09105202 0.08339879 0.08205041]","(np.float64(1.031486856588397), np.float64(1.0310169944107321), np.float64(1.0301947355998196), np.float64(1.029959804510987), np.float64(1.0247325877844693), np.float64(1.022676940757187), np.float64(1.017625922347293), np.float64(1.0058206351334718), np.float64(1.0034125914729413), np.float64(0.9190723305821578), np.float64(0.9042129392135172))"
fri_c2_1000_10,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC')","[0.09288229 0.09254283 0.09247304 0.09247175 0.09227937 0.09211384
 0.09193827 0.09158645 0.08887972 0.08724633 0.08558612]","(np.float64(1.02275307024778), np.float64(1.0190151679798212), np.float64(1.0182467333445628), np.float64(1.0182325091411282), np.float64(1.0161141735866592), np.float64(1.014291492635643), np.float64(1.012358182795161), np.float64(1.008484242581891), np.float64(0.9786796783936487), np.float64(0.9606939049748359), np.float64(0.942412885879538))","('MAX', 'HDy', 'DyS', 'MS', 'X', 'SMM', 'SORD', 'ACC', 'PACC', 'CC', 'PCC')","[0.09438789 0.0939364  0.09358401 0.09350142 0.09336377 0.09328669
 0.09280766 0.08960316 0.08692174 0.08610134 0.08250591]","(np.float64(1.0400190015238526), np.float64(1.0350441966638158), np.float64(1.0311614221389085), np.float64(1.0302513968596339), np.float64(1.028734688060842), np.float64(1.0278853311335183), np.float64(1.022607184513723), np.float64(0.9872982036778504), np.float64(0.9577527162773867), np.float64(0.9487131318365876), np.float64(0.9090966980121467))"
fried,"('DyS', 'SORD', 'MS', 'MAX', 'X', 'SMM', 'HDy', 'ACC', 'PCC', 'CC', 'PACC')","[0.09337375 0.09316975 0.09316692 0.09293363 0.09258703 0.09255535
 0.09198632 0.09156236 0.08672804 0.08654616 0.08539069]","(np.float64(1.0300997458260723), np.float64(1.0278492534001231), np.float64(1.0278179572016932), np.float64(1.0252443077734235), np.float64(1.0214206487726263), np.float64(1.0210711582636673), np.float64(1.0147935675920252), np.float64(1.0101164280853965), np.float64(0.9567842883622351), np.float64(0.9547777714371776), np.float64(0.942030607156647))","('DyS', 'MS', 'SMM', 'SORD', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09266459 0.09258578 0.09252272 0.09240712 0.09199726 0.09185014
 0.09182912 0.09176606 0.09010036 0.08741003 0.08486681]","(np.float64(1.0199873061747164), np.float64(1.0191197266667316), np.float64(1.0184256630603434), np.float64(1.017153213115299), np.float64(1.012641799673777), np.float64(1.0110223179255386), np.float64(1.010790963390076), np.float64(1.0100968997836879), np.float64(0.9917620528482726), np.float64(0.9621486723090523), np.float64(0.9341547735180711))"
gina_agnostic,"('DyS', 'HDy', 'SMM', 'MAX', 'SORD', 'MS', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.0926068  0.0925686  0.09213017 0.0918292  0.09163147 0.09149383
 0.09098226 0.0905468  0.08949043 0.08941417 0.08730627]","(np.float64(1.0193506392404708), np.float64(1.0189301601122578), np.float64(1.0141043164853403), np.float64(1.0107913843010947), np.float64(1.0086149115449299), np.float64(1.0070998295561067), np.float64(1.0014688744521951), np.float64(0.9966756557777485), np.float64(0.9850478732413341), np.float64(0.9842084801922886), np.float64(0.961006160458534))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC')","[0.09274292 0.09268486 0.09255819 0.09250014 0.09238402 0.09223624
 0.09222568 0.09205151 0.08898506 0.08734364 0.08428774]","(np.float64(1.0210124339233553), np.float64(1.0203732831032053), np.float64(1.0189787722228776), np.float64(1.0183396214027276), np.float64(1.0170613197624272), np.float64(1.0154343904020453), np.float64(1.015318181162018), np.float64(1.0134007287015674), np.float64(0.9796419444736367), np.float64(0.9615714076493912), np.float64(0.9279288326614876))"
houses,"('DyS', 'MAX', 'HDy', 'SORD', 'SMM', 'X', 'ACC', 'MS', 'PCC', 'CC', 'PACC')","[0.0925978  0.09256012 0.09230977 0.09179956 0.09170227 0.09138569
 0.09081229 0.09036659 0.08926916 0.08885081 0.08834593]","(np.float64(1.0193897526346092), np.float64(1.0189749041677687), np.float64(1.0162188651129016), np.float64(1.0106020558456175), np.float64(1.009530988782091), np.float64(1.006045823673332), np.float64(0.999733438749274), np.float64(0.9948267856068098), np.float64(0.982745349691148), np.float64(0.9781398603380835), np.float64(0.97258179159693))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC')","[0.0912915  0.09128642 0.09123562 0.09122546 0.09115941 0.09114925
 0.09111877 0.09107813 0.09104256 0.08994014 0.08947275]","(np.float64(1.0042441139908398), np.float64(1.0041882283633285), np.float64(1.0036293720882181), np.float64(1.0035176008331963), np.float64(1.0027910876755524), np.float64(1.0026793164205305), np.float64(1.0023440026554642), np.float64(1.0018969176353756), np.float64(1.0015057182427982), np.float64(0.9893785370729005), np.float64(0.9842370593418839))"
jm1-processed,"('DyS', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'PCC', 'CC')","[0.09426255 0.09391892 0.09386385 0.09351483 0.09340652 0.09321505
 0.0927629  0.09169926 0.08564487 0.08409863 0.08361263]","(np.float64(1.040155080723357), np.float64(1.0363632478474811), np.float64(1.0357556135783819), np.float64(1.0319042535934229), np.float64(1.0307091081810231), np.float64(1.02859628098341), np.float64(1.0236070072917105), np.float64(1.0118701025770929), np.float64(0.9450619039032405), np.float64(0.9279997184383459), np.float64(0.9226368435821748))","('SORD', 'SMM', 'DyS', 'MAX', 'X', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC')","[0.09892178 0.09857165 0.09831489 0.09736954 0.09657591 0.0955722
 0.09351226 0.09171492 0.08194044 0.07538715 0.07211927]","(np.float64(1.0998172716729009), np.float64(1.0959244994725885), np.float64(1.0930697998590262), np.float64(1.0825593149181834), np.float64(1.0737356979308086), np.float64(1.062576417623247), np.float64(1.0396739411780767), np.float64(1.0196910438831408), np.float64(0.9110178199577575), np.float64(0.838158100275247), np.float64(0.8018255597389995))"
kdd_JapaneseVowels,"('DyS', 'MAX', 'MS', 'SMM', 'SORD', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09227696 0.0919225  0.09191222 0.09186085 0.09185058 0.09183003
 0.09159372 0.09141906 0.09039678 0.08791557 0.08702172]","(np.float64(1.0153756462299393), np.float64(1.0114753360950517), np.float64(1.0113622836280882), np.float64(1.0107970212900301), np.float64(1.010683968821424), np.float64(1.0104578638857102), np.float64(1.007857657129033), np.float64(1.005935765178386), np.float64(0.9946870446436527), np.float64(0.9673848736990656), np.float64(0.9575493090099648))","('DyS', 'MAX', 'MS', 'SMM', 'SORD', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09227696 0.0919225  0.09191222 0.09186085 0.09185058 0.09183003
 0.09159372 0.09141906 0.09039678 0.08791557 0.08702172]","(np.float64(1.0153756462311507), np.float64(1.0114753360958402), np.float64(1.01136228362815), np.float64(1.010797021289699), np.float64(1.010683968822009), np.float64(1.0104578638866286), np.float64(1.007857657129755), np.float64(1.0059357651790224), np.float64(0.9946870446438508), np.float64(0.9673848736966765), np.float64(0.9575493090076324))"
kin8nm,"('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'ACC', 'SMM', 'CC', 'PCC', 'PACC')","[0.09343696 0.09337413 0.09281169 0.09268052 0.09222699 0.09101432
 0.09092881 0.09036429 0.08911138 0.08802067 0.08603023]","(np.float64(1.029943533410557), np.float64(1.0292509518825828), np.float64(1.0230512265787177), np.float64(1.0216054333825038), np.float64(1.0166062248345087), np.float64(1.003239124830584), np.float64(1.002296491769246), np.float64(0.9960738777624049), np.float64(0.9822632420539933), np.float64(0.9702405132793214), np.float64(0.9483000554901823))","('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09345821 0.09341491 0.0932471  0.09323086 0.09275991 0.09252173
 0.09196417 0.09196417 0.08896526 0.085739   0.08273467]","(np.float64(1.0294389290411705), np.float64(1.0289619196740327), np.float64(1.0271135083763727), np.float64(1.0269346298636959), np.float64(1.0217471529960693), np.float64(1.0191236014768101), np.float64(1.0129821058749073), np.float64(1.0129821058749073), np.float64(0.979949207200596), np.float64(0.9444120093488093), np.float64(0.9113194845036057))"
