,predicted_ranking,predicted_ranking_weights,predicted_ranking_arr,true_ranking,true_ranking_weights,true_ranking_arr
anuranCalls,"('DyS', 'SMM', 'MS', 'SORD', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09219068 0.09203116 0.09202674 0.09194202 0.09155938 0.09154832
 0.09144737 0.0913973  0.08996178 0.08895861 0.08693665]","(np.float64(1.014580781979186), np.float64(1.0128252791434493), np.float64(1.0127766158724976), np.float64(1.0118443125732988), np.float64(1.007633238259628), np.float64(1.0075115318097037), np.float64(1.0064005086884644), np.float64(1.0058494405393408), np.float64(0.990051211816307), np.float64(0.9790111363431501), np.float64(0.956758923227693))","('DyS', 'SMM', 'MS', 'SORD', 'X', 'HDy', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09208071 0.09170045 0.09161309 0.09152573 0.09143838 0.09137157
 0.09119172 0.09100159 0.09061105 0.08913625 0.08832947]","(np.float64(1.0130250400531398), np.float64(1.0088415855141348), np.float64(1.0078805216335527), np.float64(1.00691945775297), np.float64(1.0059583938723882), np.float64(1.00522346266959), np.float64(1.0032448017389792), np.float64(1.0011530744694768), np.float64(0.9968565535915797), np.float64(0.9806315339605736), np.float64(0.9717558263575492))"
balloon,"('DyS', 'SORD', 'MAX', 'MS', 'SMM', 'HDy', 'X', 'ACC', 'PACC', 'PCC', 'CC')","[0.09407836 0.09362512 0.09319332 0.0931577  0.09308848 0.09264201
 0.09175583 0.09102502 0.08595238 0.08581957 0.0856622 ]","(np.float64(1.0376257174926546), np.float64(1.0326267787055077), np.float64(1.0278643686796838), np.float64(1.0274715065240818), np.float64(1.0267080434411104), np.float64(1.0217837557310638), np.float64(1.0120096969029464), np.float64(1.0039492712085705), np.float64(0.9480012879548443), np.float64(0.9465364193835083), np.float64(0.9448007930599726))","('ACC', 'PACC', 'MS', 'SORD', 'SMM', 'DyS', 'MAX', 'X', 'HDy', 'PCC', 'CC')","[0.09345672 0.09289277 0.09282952 0.09278208 0.09256599 0.09244476
 0.09090574 0.09090574 0.08993067 0.08589336 0.08539265]","(np.float64(1.0288663861646579), np.float64(1.0226577661019687), np.float64(1.0219614722631625), np.float64(1.021439251884058), np.float64(1.0190602479348032), np.float64(1.0177256847437577), np.float64(1.0007825346661388), np.float64(1.0007825346661388), np.float64(0.9900480046512088), np.float64(0.9456012479407422), np.float64(0.9400889217168592))"
bank8FM,"('DyS', 'SORD', 'HDy', 'MAX', 'MS', 'X', 'SMM', 'ACC', 'CC', 'PCC', 'PACC')","[0.09405496 0.09341763 0.09328078 0.09326109 0.0924219  0.09178495
 0.09168933 0.09124875 0.08655781 0.0863304  0.08595241]","(np.float64(1.0372347511752444), np.float64(1.030206304454168), np.float64(1.028697097957402), np.float64(1.0284800158578704), np.float64(1.0192254132960705), np.float64(1.0122011403340165), np.float64(1.011146743033171), np.float64(1.0062879932384905), np.float64(0.9545565252880202), np.float64(0.9520485920577705), np.float64(0.9478801438885786))","('DyS', 'SMM', 'HDy', 'MS', 'SORD', 'PACC', 'MAX', 'X', 'ACC', 'CC', 'PCC')","[0.09174088 0.0915005  0.09147493 0.09143913 0.09142379 0.0911783
 0.09114761 0.09106066 0.09101975 0.08939848 0.08861597]","(np.float64(1.0092481849846973), np.float64(1.006603768819631), np.float64(1.0063224479510067), np.float64(1.0059285987349331), np.float64(1.0057598062137587), np.float64(1.0030591258749675), np.float64(1.0027215408326189), np.float64(1.0017650498792972), np.float64(1.0013149364894987), np.float64(0.9834791934187328), np.float64(0.9748707748388362))"
churn,"('SMM', 'DyS', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09342036 0.09300136 0.09299954 0.09291628 0.09243051 0.0920869
 0.09174226 0.09128835 0.08803389 0.08672061 0.08535994]","(np.float64(1.0294791877257006), np.float64(1.0248618872792632), np.float64(1.0248418034984144), np.float64(1.0239243276376901), np.float64(1.0185711316449646), np.float64(1.0147846439995585), np.float64(1.0109867133872916), np.float64(1.0059846995021426), np.float64(0.9701210469937517), np.float64(0.9556488539872583), np.float64(0.9406545244516076))","('DyS', 'MAX', 'SORD', 'X', 'SMM', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC')","[0.09853701 0.0981301  0.09784188 0.09716936 0.09709589 0.09554174
 0.09328116 0.09323595 0.07993243 0.07495916 0.07427533]","(np.float64(1.0950038505093729), np.float64(1.090482078529308), np.float64(1.0872791567100955), np.float64(1.0798056724652656), np.float64(1.0789892414133095), np.float64(1.0617185845450061), np.float64(1.0365976291002013), np.float64(1.0360952099913052), np.float64(0.8882583871986279), np.float64(0.832992285220057), np.float64(0.8253931961980033))"
clean2,"('SMM', 'SORD', 'DyS', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09270855 0.09240994 0.09231227 0.09223088 0.09209021 0.09196915
 0.09162112 0.090368   0.08879005 0.0878899  0.08760993]","(np.float64(1.0214208139736305), np.float64(1.0181308153176263), np.float64(1.0170547576529954), np.float64(1.0161580017988294), np.float64(1.0146081779111156), np.float64(1.0132743932907726), np.float64(1.0094399258538709), np.float64(0.9956336598962072), np.float64(0.9782484511202333), np.float64(0.9683310272535142), np.float64(0.9652464878402282))","('ACC', 'CC', 'DyS', 'MS', 'SMM', 'SORD', 'MAX', 'X', 'HDy', 'PACC', 'PCC')","[0.09101876 0.09101876 0.09101876 0.09101876 0.09101876 0.09101876
 0.09091865 0.09091865 0.0907835  0.09063333 0.09063333]","(np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0001075209787724), np.float64(1.0001075209787724), np.float64(0.9986208891936659), np.float64(0.9969690760991032), np.float64(0.9969690760991032))"
click-prediction,"('HDy', 'DyS', 'SORD', 'MS', 'MAX', 'SMM', 'ACC', 'X', 'PCC', 'CC', 'PACC')","[0.09472323 0.09459649 0.09356551 0.09261445 0.09243799 0.09230255
 0.09122789 0.09081381 0.08617885 0.08609902 0.08544021]","(np.float64(1.0451369032649964), np.float64(1.0437385673332458), np.float64(1.0323630927317897), np.float64(1.0218695264957387), np.float64(1.019922465027181), np.float64(1.018428134794311), np.float64(1.0065707354539049), np.float64(1.0020019631151986), np.float64(0.9508618106603935), np.float64(0.9499809928315966), np.float64(0.9427118728177699))","('DyS', 'HDy', 'SORD', 'MAX', 'X', 'SMM', 'PCC', 'MS', 'ACC', 'CC', 'PACC')","[0.10093657 0.10024845 0.09985524 0.09962177 0.09962177 0.09920398
 0.08479642 0.0826829  0.07996114 0.07665569 0.07641608]","(np.float64(1.1234160122489745), np.float64(1.1157572679992462), np.float64(1.1113808427136875), np.float64(1.108782340200387), np.float64(1.108782340200387), np.float64(1.1041323883344807), np.float64(0.9437774306057987), np.float64(0.9202541446959197), np.float64(0.8899610759224416), np.float64(0.8531717508657121), np.float64(0.8505048667073247))"
cmc,"('HDy', 'DyS', 'SMM', 'SORD', 'MS', 'X', 'ACC', 'MAX', 'CC', 'PCC', 'PACC')","[0.09460751 0.0946045  0.09403209 0.09388004 0.09383639 0.09360858
 0.09308373 0.09300986 0.0859867  0.08483218 0.07851843]","(np.float64(1.0442603056069253), np.float64(1.0442270956893613), np.float64(1.037908947972479), np.float64(1.0362305834198244), np.float64(1.035748781396295), np.float64(1.0332343160240332), np.float64(1.0274410656283999), np.float64(1.0266256842626282), np.float64(0.9491054093979258), np.float64(0.936361995649444), np.float64(0.8666719547724473))","('DyS', 'HDy', 'MS', 'SMM', 'SORD', 'ACC', 'X', 'MAX', 'CC', 'PCC', 'PACC')","[0.09538073 0.09469528 0.09450268 0.09449701 0.09428175 0.09386821
 0.09362462 0.09232737 0.08510466 0.08417563 0.07754207]","(np.float64(1.053147792196344), np.float64(1.0455793997654617), np.float64(1.043452744041081), np.float64(1.0433901953433051), np.float64(1.0410133448278212), np.float64(1.0364472898901813), np.float64(1.0337576958858177), np.float64(1.0194340440951386), np.float64(0.9396844544308761), np.float64(0.9294264679956299), np.float64(0.8561819429000603))"
covtype_reduced,"('DyS', 'SMM', 'SORD', 'HDy', 'MAX', 'MS', 'X', 'ACC', 'CC', 'PACC', 'PCC')","[0.09401013 0.09374156 0.09373103 0.09344398 0.09290217 0.09257913
 0.09238278 0.09170027 0.08595221 0.08489251 0.08466423]","(np.float64(1.0367865008399217), np.float64(1.0338245153808467), np.float64(1.0337083913838254), np.float64(1.0305426774744704), np.float64(1.0245673633045818), np.float64(1.0210047158874618), np.float64(1.0188393312017059), np.float64(1.011312336756325), np.float64(0.9479201031150802), np.float64(0.936233244684873), np.float64(0.9337156559271631))","('SMM', 'MS', 'DyS', 'SORD', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09332422 0.09331883 0.09327036 0.09323266 0.09235484 0.09219866
 0.09211788 0.09187015 0.08861195 0.08674321 0.08295724]","(np.float64(1.027802180001246), np.float64(1.0277428688163919), np.float64(1.027209068152705), np.float64(1.026793889858726), np.float64(1.0171261667275027), np.float64(1.0154061423667333), np.float64(1.0145164745939212), np.float64(1.0117881600906315), np.float64(0.9759048932538841), np.float64(0.9553239121095016), np.float64(0.9136281491570495))"
cpu_act,"('DyS', 'SORD', 'SMM', 'MAX', 'MS', 'X', 'ACC', 'HDy', 'PACC', 'PCC', 'CC')","[0.09372208 0.09349742 0.09334695 0.09313775 0.0929098  0.09286099
 0.0917928  0.09174545 0.08638314 0.08536709 0.08523654]","(np.float64(1.0337860838119304), np.float64(1.0313079466562496), np.float64(1.0296482437057308), np.float64(1.02734063742558), np.float64(1.0248262957521521), np.float64(1.024287889510054), np.float64(1.0125053967222066), np.float64(1.0119831641515524), np.float64(0.9528351188797844), np.float64(0.9416277097372705), np.float64(0.9401876435159097))","('DyS', 'MS', 'SMM', 'SORD', 'X', 'MAX', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09213555 0.09188323 0.09187293 0.09184719 0.09173391 0.09171331
 0.09150219 0.09122928 0.09094092 0.08822727 0.08691422]","(np.float64(1.0137950729043599), np.float64(1.011018800721416), np.float64(1.0109054834894589), np.float64(1.010622190409567), np.float64(1.0093757008580408), np.float64(1.0091490663941272), np.float64(1.006826063139011), np.float64(1.003823156492153), np.float64(1.0006502739973597), np.float64(0.970791183376717), np.float64(0.9563432363022123))"
default_credit_card_clients,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'HDy', 'ACC', 'PCC', 'PACC', 'CC')","[0.09495494 0.09442774 0.09438784 0.09396573 0.09355598 0.09325447
 0.09319716 0.09219982 0.08362152 0.08325828 0.0831765 ]","(np.float64(1.0485761919761154), np.float64(1.042754421660275), np.float64(1.0423137871073687), np.float64(1.0376525325214718), np.float64(1.033127707874295), np.float64(1.0297981612782179), np.float64(1.0291652415627974), np.float64(1.018151775605619), np.float64(0.9234226485796043), np.float64(0.9194114293073662), np.float64(0.9185083454828895))","('SORD', 'DyS', 'SMM', 'MAX', 'MS', 'ACC', 'X', 'HDy', 'PCC', 'CC', 'PACC')","[0.09752608 0.09742308 0.09705113 0.0969138  0.09590668 0.09551757
 0.09507124 0.09322296 0.08208748 0.07708625 0.07219373]","(np.float64(1.0830443346304763), np.float64(1.0819004984579812), np.float64(1.0777699789461916), np.float64(1.076244864049531), np.float64(1.065060688140686), np.float64(1.0607395292668143), np.float64(1.055782905852667), np.float64(1.035257401201776), np.float64(0.9115960016642075), np.float64(0.8560564008441487), np.float64(0.801724182650613))"
delta_ailerons,"('DyS', 'SORD', 'SMM', 'MS', 'HDy', 'MAX', 'X', 'ACC', 'CC', 'PACC', 'PCC')","[0.09263593 0.09228907 0.09225644 0.09224304 0.09212063 0.09165936
 0.09155806 0.09133221 0.08841775 0.08814142 0.0873461 ]","(np.float64(1.0200671912075325), np.float64(1.016247720061416), np.float64(1.0158884305904874), np.float64(1.015740878563132), np.float64(1.0143929821452313), np.float64(1.0093136344698639), np.float64(1.0081982068908133), np.float64(1.0057112084983355), np.float64(0.9736183988277278), np.float64(0.970575647039475), np.float64(0.9618179249009606))","('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'PACC', 'CC', 'PCC')","[0.09176317 0.09164529 0.09160428 0.09157353 0.09148127 0.09136339
 0.09135826 0.09132751 0.09041006 0.08964638 0.08782685]","(np.float64(1.0095438053175572), np.float64(1.0082468846730328), np.float64(1.0077957818401553), np.float64(1.0074574547154966), np.float64(1.006442473341521), np.float64(1.005145552696997), np.float64(1.005089164842887), np.float64(1.0047508377182284), np.float64(0.9946574118325833), np.float64(0.9862556215702304), np.float64(0.966237933361269))"
eeg,"('DyS', 'MAX', 'SORD', 'X', 'MS', 'SMM', 'ACC', 'HDy', 'CC', 'PACC', 'PCC')","[0.09388673 0.09342165 0.09296702 0.09291999 0.09290954 0.09268484
 0.09224067 0.09207345 0.08798704 0.08625214 0.08265693]","(np.float64(1.034187405248735), np.float64(1.0290644515809981), np.float64(1.0240566204681287), np.float64(1.0235385689728014), np.float64(1.023423446418435), np.float64(1.020948311501065), np.float64(1.016055602941171), np.float64(1.0142136420728318), np.float64(0.9692007233280211), np.float64(0.9500903793088961), np.float64(0.910488220626178))","('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09745626 0.09740868 0.09598151 0.09576743 0.09571391 0.09077232
 0.09030254 0.09009441 0.08711518 0.08577126 0.07361649]","(np.float64(1.0779676480230718), np.float64(1.0774414466056734), np.float64(1.0616554040837272), np.float64(1.0592874977054354), np.float64(1.0586955211108626), np.float64(1.004036348878623), np.float64(0.9988401098818158), np.float64(0.9965379786806986), np.float64(0.9635846149161356), np.float64(0.9487194248746362), np.float64(0.8142749627293929))"
electricity-normalized,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PCC', 'PACC', 'CC')","[0.0950218  0.0947462  0.09465422 0.09422818 0.09416784 0.09384223
 0.09285213 0.09269521 0.08283982 0.08251578 0.08243658]","(np.float64(1.04975637847854), np.float64(1.0467117375620663), np.float64(1.0456955105036623), np.float64(1.0409888901794961), np.float64(1.0403222908614023), np.float64(1.0367250785165671), np.float64(1.0257869128234791), np.float64(1.024053316104116), np.float64(0.9151755970653515), np.float64(0.9115956883078152), np.float64(0.9107207652381687))","('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'CC', 'PACC', 'PCC')","[0.09442187 0.09400918 0.09399832 0.09388429 0.09340644 0.09322182
 0.09308607 0.0928037  0.08439248 0.08353995 0.08323587]","(np.float64(1.04099296709107), np.float64(1.0364431236838125), np.float64(1.036323390962569), np.float64(1.035066197389511), np.float64(1.0297979576547918), np.float64(1.0277625013936502), np.float64(1.026265842378105), np.float64(1.0231527916257708), np.float64(0.9304197990225879), np.float64(0.9210207804049636), np.float64(0.9176682642101424))"
elevators,"('DyS', 'SORD', 'SMM', 'MAX', 'MS', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09425831 0.09393641 0.09387571 0.09359888 0.09351271 0.09332176
 0.09260168 0.09241055 0.08476319 0.08396351 0.08375729]","(np.float64(1.040263982228641), np.float64(1.0367113630849816), np.float64(1.0360415446947586), np.float64(1.032986343009386), np.float64(1.0320353065500785), np.float64(1.0299279687806584), np.float64(1.0219808736270213), np.float64(1.0198714981745056), np.float64(0.9354729116346018), np.float64(0.9266473991552197), np.float64(0.9243714931946612))","('DyS', 'SMM', 'MS', 'SORD', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'PCC', 'CC')","[0.0930719  0.09262736 0.09252799 0.09241816 0.09222988 0.09217759
 0.09202069 0.09197362 0.08909716 0.08612133 0.08573432]","(np.float64(1.0245447093414057), np.float64(1.0196511292311299), np.float64(1.0185572701476562), np.float64(1.0173482680027646), np.float64(1.015275692897236), np.float64(1.0146999775901449), np.float64(1.0129728316688709), np.float64(1.012454687892489), np.float64(0.9807903460024683), np.float64(0.9480321450289739), np.float64(0.9437718517564988))"
file22f0e4a679,"('DyS', 'HDy', 'SORD', 'MAX', 'MS', 'SMM', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.0935189  0.09315155 0.09286456 0.09262713 0.09218963 0.09150349
 0.09149438 0.09095581 0.0877882  0.087633   0.08627336]","(np.float64(1.0303132565879214), np.float64(1.0262661139286198), np.float64(1.0231042753463497), np.float64(1.0204885181586105), np.float64(1.0156685346316057), np.float64(1.0081092056964525), np.float64(1.0080087837128027), np.float64(1.0020752729615354), np.float64(0.9671771703071967), np.float64(0.9654673557802679), np.float64(0.9504879962985273))","('MS', 'SMM', 'SORD', 'ACC', 'DyS', 'MAX', 'X', 'HDy', 'CC', 'PACC', 'PCC')","[0.09128797 0.09125755 0.0912322  0.09120178 0.09115107 0.09112572
 0.09110544 0.0910953  0.09081645 0.0903145  0.08941202]","(np.float64(1.0042005029564813), np.float64(1.0038658629414425), np.float64(1.0035869962622435), np.float64(1.0032523562472044), np.float64(1.0026946228888067), np.float64(1.0024157562096074), np.float64(1.0021926628662483), np.float64(1.0020811161945686), np.float64(0.9990135827233795), np.float64(0.9934920224752386), np.float64(0.983564368695753))"
file79b563a1a18,"('SORD', 'SMM', 'HDy', 'DyS', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09356647 0.09334599 0.09317148 0.09298897 0.09272403 0.09221484
 0.09202623 0.09183279 0.08809284 0.08596671 0.08406964]","(np.float64(1.0308905724359303), np.float64(1.0284613667866314), np.float64(1.0265386614376628), np.float64(1.0245277929816312), np.float64(1.021608778128149), np.float64(1.0159985853327476), np.float64(1.0139206029356598), np.float64(1.011789319566216), np.float64(0.9705834795577042), np.float64(0.9471584010831299), np.float64(0.9262569360955832))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09376413 0.09362988 0.09345803 0.09330229 0.09327544 0.09281359
 0.09240545 0.09182009 0.08671294 0.08593425 0.08288392]","(np.float64(1.0329898017410772), np.float64(1.031510702783191), np.float64(1.0296174561170959), np.float64(1.0279017013259475), np.float64(1.0276058815343703), np.float64(1.0225177811192405), np.float64(1.0180213202872657), np.float64(1.0115724488308806), np.float64(0.955307524472877), np.float64(0.9467287505171351), np.float64(0.9131236221939535))"
file7b5365fa741c,"('SORD', 'SMM', 'DyS', 'HDy', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09336782 0.09315351 0.0927151  0.09268745 0.09253052 0.09217485
 0.09188593 0.09160252 0.08968759 0.0859809  0.0842138 ]","(np.float64(1.0284549316501206), np.float64(1.026094252194365), np.float64(1.0212651507085322), np.float64(1.0209605425423594), np.float64(1.0192319936298593), np.float64(1.0153142158159942), np.float64(1.012131697792557), np.float64(1.009009999541134), np.float64(0.9879168496687075), np.float64(0.9470872491657476), np.float64(0.9276225175778882))","('DyS', 'SMM', 'MS', 'SORD', 'MAX', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09359954 0.09355691 0.09348229 0.09346098 0.09298665 0.09280011
 0.09234177 0.09127053 0.09105202 0.08339879 0.08205041]","(np.float64(1.031486856588397), np.float64(1.0310169944107321), np.float64(1.0301947355998196), np.float64(1.029959804510987), np.float64(1.0247325877844693), np.float64(1.022676940757187), np.float64(1.017625922347293), np.float64(1.0058206351334718), np.float64(1.0034125914729413), np.float64(0.9190723305821578), np.float64(0.9042129392135172))"
fri_c2_1000_10,"('DyS', 'SORD', 'SMM', 'MAX', 'MS', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09308806 0.09287775 0.09281173 0.09253142 0.09251014 0.09233171
 0.09168677 0.0916341  0.08781458 0.08667735 0.08603638]","(np.float64(1.0257462233580918), np.float64(1.0234287471858061), np.float64(1.0227013692691624), np.float64(1.019612585545792), np.float64(1.0193780793427611), np.float64(1.0174119753724318), np.float64(1.0103053176939212), np.float64(1.009724876775674), np.float64(0.967637201655491), np.float64(0.9551060305560242), np.float64(0.9480431145116035))","('MAX', 'HDy', 'DyS', 'MS', 'X', 'SMM', 'SORD', 'ACC', 'PACC', 'CC', 'PCC')","[0.09438789 0.0939364  0.09358401 0.09350142 0.09336377 0.09328669
 0.09280766 0.08960316 0.08692174 0.08610134 0.08250591]","(np.float64(1.0400190015238526), np.float64(1.0350441966638158), np.float64(1.0311614221389085), np.float64(1.0302513968596339), np.float64(1.028734688060842), np.float64(1.0278853311335183), np.float64(1.022607184513723), np.float64(0.9872982036778504), np.float64(0.9577527162773867), np.float64(0.9487131318365876), np.float64(0.9090966980121467))"
fried,"('DyS', 'HDy', 'SORD', 'MAX', 'MS', 'X', 'SMM', 'ACC', 'PCC', 'CC', 'PACC')","[0.09475142 0.09433884 0.09394898 0.0937071  0.09272991 0.09168672
 0.09117897 0.09039059 0.08683825 0.0863687  0.08406052]","(np.float64(1.0459520624770395), np.float64(1.0413977021768661), np.float64(1.037094074123737), np.float64(1.0344239517405402), np.float64(1.023636873961912), np.float64(1.0121211224296545), np.float64(1.0065161282879576), np.float64(0.9978133129685031), np.float64(0.9585994088369882), np.float64(0.9534160969548757), np.float64(0.9279362854999154))","('DyS', 'MS', 'SMM', 'SORD', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09266459 0.09258578 0.09252272 0.09240712 0.09199726 0.09185014
 0.09182912 0.09176606 0.09010036 0.08741003 0.08486681]","(np.float64(1.0199873061747164), np.float64(1.0191197266667316), np.float64(1.0184256630603434), np.float64(1.017153213115299), np.float64(1.012641799673777), np.float64(1.0110223179255386), np.float64(1.010790963390076), np.float64(1.0100968997836879), np.float64(0.9917620528482726), np.float64(0.9621486723090523), np.float64(0.9341547735180711))"
gina_agnostic,"('DyS', 'HDy', 'SMM', 'SORD', 'MAX', 'MS', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09253354 0.09226792 0.09215081 0.09180718 0.09180069 0.0917719
 0.09117758 0.09081749 0.08947644 0.08947221 0.08672424]","(np.float64(1.018476657916965), np.float64(1.0155530996421926), np.float64(1.0142641426923489), np.float64(1.0104819589067124), np.float64(1.01041056420384), np.float64(1.0100936851780875), np.float64(1.0035522641574608), np.float64(0.999588929133609), np.float64(0.9848285306577585), np.float64(0.9847819265483398), np.float64(0.9545362968111953))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC')","[0.09274292 0.09268486 0.09255819 0.09250014 0.09238402 0.09223624
 0.09222568 0.09205151 0.08898506 0.08734364 0.08428774]","(np.float64(1.0210124339233553), np.float64(1.0203732831032053), np.float64(1.0189787722228776), np.float64(1.0183396214027276), np.float64(1.0170613197624272), np.float64(1.0154343904020453), np.float64(1.015318181162018), np.float64(1.0134007287015674), np.float64(0.9796419444736367), np.float64(0.9615714076493912), np.float64(0.9279288326614876))"
houses,"('DyS', 'MAX', 'SORD', 'SMM', 'HDy', 'X', 'MS', 'ACC', 'PCC', 'CC', 'PACC')","[0.09312113 0.0928086  0.09259601 0.09247131 0.09222655 0.09202876
 0.09138616 0.09121825 0.08796563 0.08725693 0.08692067]","(np.float64(1.0261713784237685), np.float64(1.022727459878718), np.float64(1.0203847110476565), np.float64(1.01901062509565), np.float64(1.0163133483572049), np.float64(1.0141338403541162), np.float64(1.007052490763813), np.float64(1.005202144116006), np.float64(0.9693590969205038), np.float64(0.961549439879648), np.float64(0.9578439445857403))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC')","[0.0912915  0.09128642 0.09123562 0.09122546 0.09115941 0.09114925
 0.09111877 0.09107813 0.09104256 0.08994014 0.08947275]","(np.float64(1.0042441139908398), np.float64(1.0041882283633285), np.float64(1.0036293720882181), np.float64(1.0035176008331963), np.float64(1.0027910876755524), np.float64(1.0026793164205305), np.float64(1.0023440026554642), np.float64(1.0018969176353756), np.float64(1.0015057182427982), np.float64(0.9893785370729005), np.float64(0.9842370593418839))"
jm1-processed,"('DyS', 'SORD', 'SMM', 'MAX', 'MS', 'X', 'HDy', 'ACC', 'PCC', 'PACC', 'CC')","[0.09522644 0.09488476 0.09476557 0.09446369 0.09417216 0.09402146
 0.0926779  0.0924856  0.08338516 0.08207051 0.08184676]","(np.float64(1.0526182155603985), np.float64(1.0488414028260726), np.float64(1.0475238450606394), np.float64(1.0441868814543591), np.float64(1.0409644142521985), np.float64(1.0392986435609597), np.float64(1.024447053130479), np.float64(1.0223214737426742), np.float64(0.9217266105655749), np.float64(0.9071946050364202), np.float64(0.9047213067043842))","('SORD', 'SMM', 'DyS', 'MAX', 'X', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC')","[0.09892178 0.09857165 0.09831489 0.09736954 0.09657591 0.0955722
 0.09351226 0.09171492 0.08194044 0.07538715 0.07211927]","(np.float64(1.0998172716729009), np.float64(1.0959244994725885), np.float64(1.0930697998590262), np.float64(1.0825593149181834), np.float64(1.0737356979308086), np.float64(1.062576417623247), np.float64(1.0396739411780767), np.float64(1.0196910438831408), np.float64(0.9110178199577575), np.float64(0.838158100275247), np.float64(0.8018255597389995))"
kdd_JapaneseVowels,"('DyS', 'MAX', 'MS', 'SMM', 'SORD', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09227696 0.0919225  0.09191222 0.09186085 0.09185058 0.09183003
 0.09159372 0.09141906 0.09039678 0.08791557 0.08702172]","(np.float64(1.0153756462299302), np.float64(1.011475336094855), np.float64(1.0113622836283014), np.float64(1.0107970212902877), np.float64(1.0106839688217415), np.float64(1.0104578638857433), np.float64(1.007857657129178), np.float64(1.0059357651781118), np.float64(0.9946870446436499), np.float64(0.967384873699196), np.float64(0.9575493090097521))","('DyS', 'MAX', 'MS', 'SMM', 'SORD', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09227696 0.0919225  0.09191222 0.09186085 0.09185058 0.09183003
 0.09159372 0.09141906 0.09039678 0.08791557 0.08702172]","(np.float64(1.0153756462311507), np.float64(1.0114753360958402), np.float64(1.01136228362815), np.float64(1.010797021289699), np.float64(1.010683968822009), np.float64(1.0104578638866286), np.float64(1.007857657129755), np.float64(1.0059357651790224), np.float64(0.9946870446438508), np.float64(0.9673848736966765), np.float64(0.9575493090076324))"
kin8nm,"('HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'SMM', 'ACC', 'CC', 'PCC', 'PACC')","[0.09396778 0.09393132 0.09323939 0.09309791 0.09230468 0.09115195
 0.09054549 0.09053783 0.08814433 0.08726729 0.08581204]","(np.float64(1.0360877873595742), np.float64(1.0356857825053392), np.float64(1.028056520846444), np.float64(1.0264965998330173), np.float64(1.017750415240831), np.float64(1.0050404454302055), np.float64(0.9983536759288687), np.float64(0.9982692280798879), np.float64(0.9718785217876593), np.float64(0.9622082063987005), np.float64(0.9461626667701071))","('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09345821 0.09341491 0.0932471  0.09323086 0.09275991 0.09252173
 0.09196417 0.09196417 0.08896526 0.085739   0.08273467]","(np.float64(1.0294389290411705), np.float64(1.0289619196740327), np.float64(1.0271135083763727), np.float64(1.0269346298636959), np.float64(1.0217471529960693), np.float64(1.0191236014768101), np.float64(1.0129821058749073), np.float64(1.0129821058749073), np.float64(0.979949207200596), np.float64(0.9444120093488093), np.float64(0.9113194845036057))"
