quantifier,dataset,sample_size,sampling_seed,iteration,alpha,pred_prev,abs_error,run_time
Top-3+W,click-prediction,100,703,7,0.84,0.8360084207309316,0.003991579269068346,1.7922345999977551
Top-3+W,click-prediction,100,647,8,0.84,0.7960011551632751,0.04399884483672489,1.7759663999313489
Top-3+W,click-prediction,100,964,9,0.84,0.952870380639921,0.11287038063992105,1.7935363000724465
Top-3+W,click-prediction,100,744,10,0.84,0.8023758977855006,0.03762410221449941,1.779116600053385
Top-3+W,click-prediction,100,25,1,0.89,0.9160344634063966,0.02603446340639659,1.7791388999903575
Top-3+W,click-prediction,100,38,2,0.89,0.9999854253230569,0.10998542532305688,1.7898615000885911
Top-3+W,click-prediction,100,871,3,0.89,0.9964404193361523,0.10644041933615234,1.8351105999900028
Top-3+W,click-prediction,100,706,4,0.89,0.9375945565284303,0.047594556528430254,1.7858575999853201
Top-3+W,click-prediction,100,33,5,0.89,0.9768390668745324,0.08683906687453236,1.7849973000120372
Top-3+W,click-prediction,100,229,6,0.89,0.6874802669957738,0.2025197330042262,1.7835458000190556
Top-3+W,click-prediction,100,431,7,0.89,0.9528284540161631,0.0628284540161631,1.7719127999152988
Top-3+W,click-prediction,100,920,8,0.89,0.8078348830261739,0.08216511697382611,1.7728004999808036
Top-3+W,click-prediction,100,751,9,0.89,0.9983643768063744,0.10836437680637434,1.780174800020177
Top-3+W,click-prediction,100,994,10,0.89,0.9893504073623434,0.09935040736234335,1.7798982000094838
Top-3+W,click-prediction,100,568,1,0.95,0.7061603858146791,0.24383961418532085,1.7754857999971136
Top-3+W,click-prediction,100,960,2,0.95,0.7887531577842964,0.1612468422157035,1.7835813999990933
Top-3+W,click-prediction,100,356,3,0.95,0.8906980898110411,0.059301910188958806,1.7782144999946468
Top-3+W,click-prediction,100,898,4,0.95,0.8156267279494058,0.13437327205059413,1.7878420000197366
Top-3+W,click-prediction,100,590,5,0.95,0.9999854253230569,0.04998542532305694,1.7710219999426045
Top-3+W,click-prediction,100,335,6,0.95,0.9999854253230569,0.04998542532305694,1.7791880000731908
Top-3+W,click-prediction,100,799,7,0.95,0.7030331100863465,0.24696688991365345,1.760525099991355
Top-3+W,click-prediction,100,330,8,0.95,0.9999854253230569,0.04998542532305694,1.7977006000000983
Top-3+W,click-prediction,100,12,9,0.95,0.9999854253230569,0.04998542532305694,1.7725134000065736
Top-3+W,click-prediction,100,829,10,0.95,0.7576331959712276,0.19236680402877238,1.7987141000339761
Top-3+W,click-prediction,100,754,1,1.0,0.9999854253230569,1.4574676943102105e-05,1.7877262000110932
Top-3+W,click-prediction,100,742,2,1.0,0.9999854253230569,1.4574676943102105e-05,1.783317600027658
Top-3+W,click-prediction,100,820,3,1.0,0.9999854253230569,1.4574676943102105e-05,1.7734593999339268
Top-3+W,click-prediction,100,344,4,1.0,0.9217659679191469,0.07823403208085311,1.7942137999925762
Top-3+W,click-prediction,100,928,5,1.0,0.918047266755799,0.08195273324420105,1.7688598000095226
Top-3+W,click-prediction,100,554,6,1.0,0.9999854253230569,1.4574676943102105e-05,1.7787373999599367
Top-3+W,click-prediction,100,379,7,1.0,0.9284476898986793,0.07155231010132068,1.7821502000442706
Top-3+W,click-prediction,100,348,8,1.0,0.9999854253230569,1.4574676943102105e-05,1.788821900030598
Top-3+W,click-prediction,100,840,9,1.0,0.9728106671756235,0.027189332824376522,1.788197199930437
Top-3+W,click-prediction,100,114,10,1.0,0.9999854253230569,1.4574676943102105e-05,1.7724245000281371
Top-4,AedesQuinx,100,623,1,0.0,0.005,0.005,1.1523176999762654
Top-4,AedesQuinx,100,243,2,0.0,0.0,0.0,1.2059942000196315
Top-4,AedesQuinx,100,18,3,0.0,0.0,0.0,1.273026500013657
Top-4,AedesQuinx,100,549,4,0.0,0.01,0.01,1.1715678001055494
Top-4,AedesQuinx,100,447,5,0.0,0.0,0.0,1.1672598999575712
Top-4,AedesQuinx,100,954,6,0.0,0.015,0.015,1.1203201000462286
Top-4,AedesQuinx,100,562,7,0.0,0.005,0.005,1.1792382000130601
Top-4,AedesQuinx,100,739,8,0.0,0.015482304660904667,0.015482304660904667,1.2134121000417508
Top-4,AedesQuinx,100,84,9,0.0,0.02,0.02,1.1744875999283977
Top-4,AedesQuinx,100,51,10,0.0,0.0,0.0,1.1817587000550702
Top-4,AedesQuinx,100,949,1,0.05,0.007936507936507945,0.04206349206349206,1.1311891000368632
Top-4,AedesQuinx,100,144,2,0.05,0.0,0.05,1.1505629999446683
Top-4,AedesQuinx,100,940,3,0.05,0.05880952380952381,0.008809523809523809,1.1354085999773815
Top-4,AedesQuinx,100,575,4,0.05,0.06910112554887518,0.019101125548875178,1.1483997000614181
Top-4,AedesQuinx,100,304,5,0.05,0.1006788167145069,0.0506788167145069,1.1551724000019021
Top-4,AedesQuinx,100,462,6,0.05,0.0,0.05,1.176625999971293
Top-4,AedesQuinx,100,296,7,0.05,0.023904476676844907,0.026095523323155095,1.121829199953936
Top-4,AedesQuinx,100,22,8,0.05,0.015,0.035,1.1948191999690607
Top-4,AedesQuinx,100,17,9,0.05,0.0,0.05,1.1810884000733495
Top-4,AedesQuinx,100,317,10,0.05,0.10261904761904762,0.05261904761904762,1.2255657999776304
Top-4,AedesQuinx,100,917,1,0.11,0.1811677194044467,0.0711677194044467,1.2589373999508098
Top-4,AedesQuinx,100,271,2,0.11,0.17452878721748108,0.06452878721748108,1.183430399862118
Top-4,AedesQuinx,100,605,3,0.11,0.11555555555555558,0.0055555555555555775,1.0787459999555722
Top-4,AedesQuinx,100,824,4,0.11,0.1428847781945937,0.03288477819459369,1.0826654999982566
Top-4,AedesQuinx,100,68,5,0.11,0.06919670664116778,0.04080329335883222,1.0745058999746107
Top-4,AedesQuinx,100,434,6,0.11,0.06577679381530453,0.04422320618469547,1.0816995999775827
Top-4,AedesQuinx,100,977,7,0.11,0.05623592109690896,0.05376407890309104,1.126234800030943
Top-4,AedesQuinx,100,909,8,0.11,0.20110706055872601,0.09110706055872601,1.055570499971509
Top-4,AedesQuinx,100,594,9,0.11,0.09161721338510384,0.01838278661489616,1.0730708000482991
Top-4,AedesQuinx,100,923,10,0.11,0.04606615671023394,0.06393384328976606,1.0733693000511266
Top-4,AedesQuinx,100,881,1,0.16,0.1384364739651044,0.021563526034895614,1.0737293999409303
Top-4,AedesQuinx,100,593,2,0.16,0.1823015873015873,0.022301587301587295,1.0665855999104679
Top-4,AedesQuinx,100,435,3,0.16,0.07933467649220521,0.08066532350779479,1.0726837000693195
Top-4,AedesQuinx,100,772,4,0.16,0.16414676686517526,0.004146766865175261,1.0923278000555001
Top-4,AedesQuinx,100,958,5,0.16,0.14795554654417853,0.012044453455821474,1.058959899994079
Top-4,AedesQuinx,100,295,6,0.16,0.06380952380952382,0.09619047619047619,1.0680959998862818
Top-4,AedesQuinx,100,403,7,0.16,0.14339263807827374,0.016607361921726266,1.0686367000453174
Top-4,AedesQuinx,100,375,8,0.16,0.1534030664732318,0.006596933526768212,1.064493699988816
Top-4,AedesQuinx,100,37,9,0.16,0.19875022260085629,0.03875022260085628,1.0653849999653175
Top-4,AedesQuinx,100,651,10,0.16,0.05312859361263938,0.10687140638736062,1.0750788999721408
Top-4,AedesQuinx,100,963,1,0.21,0.12078024142503987,0.08921975857496012,1.0731958000687882
Top-4,AedesQuinx,100,459,2,0.21,0.16,0.04999999999999999,1.0663452000590041
Top-4,AedesQuinx,100,396,3,0.21,0.16790411495093627,0.042095885049063725,1.0600390000035986
Top-4,AedesQuinx,100,392,4,0.21,0.1773015873015873,0.0326984126984127,1.0596843999810517
Top-4,AedesQuinx,100,615,5,0.21,0.3209205755705421,0.11092057557054211,1.0732790998881683
Top-4,AedesQuinx,100,217,6,0.21,0.13335447453272387,0.07664552546727613,1.0797762000001967
Top-4,AedesQuinx,100,810,7,0.21,0.13349206349206352,0.07650793650793647,1.0646439000265673
Top-4,AedesQuinx,100,695,8,0.21,0.22611111111111115,0.01611111111111116,1.071420899941586
Top-4,AedesQuinx,100,166,9,0.21,0.3028571428571429,0.09285714285714289,1.0800615000189282
Top-4,AedesQuinx,100,78,10,0.21,0.1255555555555556,0.0844444444444444,1.080184200021904
Top-4,AedesQuinx,100,711,1,0.26,0.17669559208500402,0.08330440791499599,1.0732616999885067
Top-4,AedesQuinx,100,998,2,0.26,0.24404761904761907,0.01595238095238094,1.0652405999717303
Top-4,AedesQuinx,100,247,3,0.26,0.21023809523809525,0.04976190476190476,1.0719238000456244
Top-4,AedesQuinx,100,43,4,0.26,0.15790331141050448,0.10209668858949553,1.0644639999954961
Top-4,AedesQuinx,100,443,5,0.26,0.28500000000000003,0.025000000000000022,1.075810000009369
Top-4,AedesQuinx,100,198,6,0.26,0.23611111111111116,0.02388888888888885,1.0685504999710247
Top-4,AedesQuinx,100,500,7,0.26,0.23658940948109686,0.02341059051890315,1.0617057000054047
Top-4,AedesQuinx,100,414,8,0.26,0.2828571428571429,0.02285714285714291,1.0675673999940045
Top-4,AedesQuinx,100,233,9,0.26,0.23409989008050025,0.02590010991949976,1.0657327999942936
Top-4,AedesQuinx,100,175,10,0.26,0.28401371436141953,0.024013714361419525,1.0638488000258803
Top-4,AedesQuinx,100,255,1,0.32,0.25,0.07,1.0854852000484243
Top-4,AedesQuinx,100,429,2,0.32,0.31,0.010000000000000009,1.0666431998834014
Top-4,AedesQuinx,100,269,3,0.32,0.35818206745004727,0.03818206745004726,1.0943098000716418
Top-4,AedesQuinx,100,214,4,0.32,0.309719384971289,0.010280615028711027,1.1164950999664143
Top-4,AedesQuinx,100,984,5,0.32,0.3143947198767342,0.005605280123265832,1.071351699938532
Top-4,AedesQuinx,100,309,6,0.32,0.40975936304683214,0.08975936304683213,1.0670467999880202
Top-4,AedesQuinx,100,265,7,0.32,0.29285714285714287,0.027142857142857135,1.058541400008835
Top-4,AedesQuinx,100,2,8,0.32,0.2651243078369284,0.05487569216307159,1.0640658999909647
Top-4,AedesQuinx,100,807,9,0.32,0.26992063492063495,0.05007936507936506,1.0755866000545211
Top-4,AedesQuinx,100,277,10,0.32,0.3347791558470983,0.014779155847098269,1.0686390000628307
Top-4,AedesQuinx,100,109,1,0.37,0.3790311050642939,0.009031105064293887,1.0610435999697074
Top-4,AedesQuinx,100,514,2,0.37,0.4,0.030000000000000027,1.0683814000803977
Top-4,AedesQuinx,100,534,3,0.37,0.35458477597240506,0.015415224027594931,1.1675412000040524
Top-4,AedesQuinx,100,491,4,0.37,0.35457866342342914,0.015421336576570854,1.1278695000801235
Top-4,AedesQuinx,100,473,5,0.37,0.28175003275302224,0.08824996724697776,1.055988600011915
Top-4,AedesQuinx,100,734,6,0.37,0.3896974391074719,0.019697439107471904,1.0735515999840572
Top-4,AedesQuinx,100,147,7,0.37,0.30444275030447254,0.06555724969552745,1.0725694000138901
Top-4,AedesQuinx,100,727,8,0.37,0.37753968253968256,0.007539682539682568,1.1156513000023551
Top-4,AedesQuinx,100,530,9,0.37,0.3270178604511664,0.04298213954883362,1.0838137000100687
Top-4,AedesQuinx,100,116,10,0.37,0.34960317460317464,0.020396825396825358,1.1752846999443136
Top-4,AedesQuinx,100,242,1,0.42,0.3934185087633216,0.026581491236678412,1.1739845999400131
Top-4,AedesQuinx,100,9,2,0.42,0.3340606088029604,0.08593939119703958,1.2128126000170596
Top-4,AedesQuinx,100,486,3,0.42,0.2799206349206349,0.14007936507936508,1.2053885000059381
Top-4,AedesQuinx,100,524,4,0.42,0.45743011418530755,0.03743011418530756,1.1624171999865212
Top-4,AedesQuinx,100,321,5,0.42,0.395,0.024999999999999967,1.0662181000807323
Top-4,AedesQuinx,100,419,6,0.42,0.3895155941230384,0.030484405876961607,1.0883971000439487
Top-4,AedesQuinx,100,724,7,0.42,0.395,0.024999999999999967,1.0740954999928363
Top-4,AedesQuinx,100,368,8,0.42,0.48603174603174604,0.06603174603174605,1.1047337000491098
Top-4,AedesQuinx,100,547,9,0.42,0.4093527751438658,0.010647224856134174,1.129380700062029
Top-4,AedesQuinx,100,996,10,0.42,0.35849795586080563,0.061502044139194356,1.0827164000365883
Top-4,AedesQuinx,100,334,1,0.47,0.515,0.04500000000000004,1.0615833001211286
Top-4,AedesQuinx,100,485,2,0.47,0.505,0.03500000000000003,1.0793751999735832
Top-4,AedesQuinx,100,151,3,0.47,0.3454391953051701,0.12456080469482989,1.0763504999922588
Top-4,AedesQuinx,100,618,4,0.47,0.425,0.044999999999999984,1.0895930999540724
Top-4,AedesQuinx,100,374,5,0.47,0.555,0.08500000000000008,1.0676631999085657
Top-4,AedesQuinx,100,331,6,0.47,0.47000000000000003,5.551115123125783e-17,1.1171476001036353
Top-4,AedesQuinx,100,770,7,0.47,0.5032103815209599,0.0332103815209599,1.0617849999689497
Top-4,AedesQuinx,100,781,8,0.47,0.49103174603174604,0.021031746031746068,1.0766672999598086
Top-4,AedesQuinx,100,357,9,0.47,0.47127127924357787,0.0012712792435778941,1.0646036000107415
Top-4,AedesQuinx,100,763,10,0.47,0.3596031746031746,0.11039682539682538,1.082968200033065
Top-4,AedesQuinx,100,934,1,0.53,0.47809523809523813,0.0519047619047619,1.068231800047215
Top-4,AedesQuinx,100,802,2,0.53,0.362797012795521,0.16720298720447901,1.1208198000094853
Top-4,AedesQuinx,100,745,3,0.53,0.46822323838987523,0.0617767616101248,1.0738592999987304
Top-4,AedesQuinx,100,246,4,0.53,0.5739555213312122,0.043955521331212166,1.072410199965816
Top-4,AedesQuinx,100,472,5,0.53,0.5527777777777778,0.022777777777777786,1.0574337999569252
Top-4,AedesQuinx,100,250,6,0.53,0.65,0.12,1.0635048000258394
Top-4,AedesQuinx,100,316,7,0.53,0.5614823410896426,0.03148234108964254,1.07483269990189
Top-4,AedesQuinx,100,329,8,0.53,0.5836507936507938,0.05365079365079373,1.0752689999062568
Top-4,AedesQuinx,100,11,9,0.53,0.4730952380952381,0.0569047619047619,1.0614318999578245
Top-4,AedesQuinx,100,79,10,0.53,0.51,0.020000000000000018,1.0659106000093743
Top-4,AedesQuinx,100,790,1,0.58,0.5700000000000001,0.009999999999999898,1.084818399976939
Top-4,AedesQuinx,100,539,2,0.58,0.6368435554729768,0.056843555472976814,1.0651366999954917
Top-4,AedesQuinx,100,251,3,0.58,0.7200793650793651,0.14007936507936514,1.0678982999525033
Top-4,AedesQuinx,100,792,4,0.58,0.523623865358702,0.05637613464129798,1.0749644000316039
Top-4,AedesQuinx,100,237,5,0.58,0.6804853579866692,0.10048535798666924,1.0671385999885388
Top-4,AedesQuinx,100,239,6,0.58,0.66,0.08000000000000007,1.0600334000191651
Top-4,AedesQuinx,100,141,7,0.58,0.5722339938192362,0.007766006180763729,1.0652330000302754
Top-4,AedesQuinx,100,476,8,0.58,0.516904761904762,0.06309523809523798,1.0638806999195367
Top-4,AedesQuinx,100,753,9,0.58,0.575,0.0050000000000000044,1.0713064999436028
Top-4,AedesQuinx,100,939,10,0.58,0.5650000000000001,0.014999999999999902,1.064247600035742
Top-4,AedesQuinx,100,723,1,0.63,0.6409752488259892,0.010975248825989214,1.069704800087493
Top-4,AedesQuinx,100,383,2,0.63,0.7104816657288348,0.08048166572883475,1.0723071999382228
Top-4,AedesQuinx,100,731,3,0.63,0.7,0.06999999999999995,1.067725199915003
Top-4,AedesQuinx,100,516,4,0.63,0.68,0.050000000000000044,1.059443700069096
Top-4,AedesQuinx,100,965,5,0.63,0.745952380952381,0.11595238095238103,1.0697039000806399
Top-4,AedesQuinx,100,690,6,0.63,0.6583333333333334,0.028333333333333433,1.0779617999796756
Top-4,AedesQuinx,100,913,7,0.63,0.7902044173153328,0.16020441731533275,1.1860934001160786
Top-4,AedesQuinx,100,891,8,0.63,0.59,0.040000000000000036,1.119427600002382
Top-4,AedesQuinx,100,208,9,0.63,0.7071428571428573,0.07714285714285729,1.088607600016985
Top-4,AedesQuinx,100,882,10,0.63,0.6762698412698414,0.04626984126984135,1.1592656000284478
Top-4,AedesQuinx,100,102,1,0.68,0.736567956641041,0.05656795664104097,1.165063300053589
Top-4,AedesQuinx,100,263,2,0.68,0.6892063492063493,0.009206349206349218,1.1649517000187188
Top-4,AedesQuinx,100,412,3,0.68,0.6650085066236355,0.014991493376364518,1.1493310001096688
Top-4,AedesQuinx,100,308,4,0.68,0.67,0.010000000000000009,1.1192536000162363
Top-4,AedesQuinx,100,565,5,0.68,0.6486482161980884,0.031351783801911615,1.089531000063289
Top-4,AedesQuinx,100,145,6,0.68,0.6277456948390183,0.05225430516098173,1.0871644000289962
Top-4,AedesQuinx,100,285,7,0.68,0.6974659656732715,0.01746596567327141,1.0797974999295548
Top-4,AedesQuinx,100,780,8,0.68,0.7318234025846571,0.05182340258465701,1.1095605998998508
Top-4,AedesQuinx,100,24,9,0.68,0.7464943332792435,0.06649433327924348,1.1963906000601128
Top-4,AedesQuinx,100,135,10,0.68,0.7330158730158731,0.05301587301587307,1.155914099945221
Top-4,AedesQuinx,100,788,1,0.74,0.710691315105428,0.029308684894571946,1.1142062999424525
Top-4,AedesQuinx,100,545,2,0.74,0.7589307903458289,0.018930790345828896,1.21840659994632
Top-4,AedesQuinx,100,360,3,0.74,0.7550190430847287,0.015019043084728678,1.1067025000229478
Top-4,AedesQuinx,100,20,4,0.74,0.735,0.0050000000000000044,1.114106300054118
Top-4,AedesQuinx,100,101,5,0.74,0.7300793650793651,0.009920634920634885,1.1288230000645854
Top-4,AedesQuinx,100,617,6,0.74,0.6992063492063493,0.040793650793650715,1.2152315000421368
Top-4,AedesQuinx,100,982,7,0.74,0.6558506991128836,0.08414930088711636,1.1257422999478877
Top-4,AedesQuinx,100,276,8,0.74,0.7649618589212375,0.02496185892123748,1.0933544000145048
Top-4,AedesQuinx,100,684,9,0.74,0.6823553398990334,0.05764466010096658,1.1402043999987654
Top-4,AedesQuinx,100,312,10,0.74,0.7300793650793651,0.009920634920634885,1.2324151999200694
Top-4,AedesQuinx,100,512,1,0.79,0.8733960063014858,0.0833960063014858,1.1639308000449091
Top-4,AedesQuinx,100,804,2,0.79,0.6661593004235312,0.12384069957646882,1.1875156000023708
Top-4,AedesQuinx,100,762,3,0.79,0.7584307933461631,0.03156920665383689,1.1277500999276526
Top-4,AedesQuinx,100,865,4,0.79,0.7413076452162226,0.048692354783777425,1.184352799959015
Top-4,AedesQuinx,100,220,5,0.79,0.8176984126984128,0.027698412698412778,1.1613758000312373
Top-4,AedesQuinx,100,748,6,0.79,0.7124963893235472,0.07750361067645284,1.1459032000275329
Top-4,AedesQuinx,100,746,7,0.79,0.8310712148990037,0.04107121489900367,1.080592499987688
Top-4,AedesQuinx,100,995,8,0.79,0.900976584037936,0.11097658403793598,1.0594520999584347
Top-4,AedesQuinx,100,892,9,0.79,0.768888888888889,0.02111111111111108,1.0648452999885194
Top-4,AedesQuinx,100,381,10,0.79,0.8254335836110837,0.03543358361108362,1.0687977999914438
Top-4,AedesQuinx,100,972,1,0.84,0.823210728374719,0.016789271625280988,1.0569603000185452
Top-4,AedesQuinx,100,850,2,0.84,0.8659970715564251,0.025997071556425166,1.1467554999981076
Top-4,AedesQuinx,100,577,3,0.84,0.9189912812384076,0.0789912812384076,1.0993467998923734
Top-4,AedesQuinx,100,201,4,0.84,0.9182539682539684,0.07825396825396846,1.0620512000168674
Top-4,AedesQuinx,100,238,5,0.84,0.8199884625487472,0.020011537451252726,1.059570900106337
Top-4,AedesQuinx,100,663,6,0.84,0.8929930034127251,0.05299300341272517,1.0630752999568358
Top-4,AedesQuinx,100,703,7,0.84,0.7738888888888891,0.0661111111111109,1.1053599998704158
Top-4,AedesQuinx,100,647,8,0.84,0.9073809523809525,0.06738095238095254,1.0636223000474274
Top-4,AedesQuinx,100,964,9,0.84,0.8338907090935426,0.006109290906457399,1.06496089999564
Top-4,AedesQuinx,100,744,10,0.84,0.865,0.025000000000000022,1.059048300026916
Top-4,AedesQuinx,100,25,1,0.89,0.9122326963366525,0.02223269633665248,1.0469905000645667
Top-4,AedesQuinx,100,38,2,0.89,0.8832210640481934,0.006778935951806564,1.0569308000267483
Top-4,AedesQuinx,100,871,3,0.89,0.7637820081471627,0.12621799185283733,1.0632783000473864
Top-4,AedesQuinx,100,706,4,0.89,0.8930591452310319,0.003059145231031901,1.0604203000548296
Top-4,AedesQuinx,100,33,5,0.89,0.9511904761904764,0.06119047619047635,1.0592686999589205
Top-4,AedesQuinx,100,229,6,0.89,0.8873809523809525,0.002619047619047521,1.1593901000451297
Top-4,AedesQuinx,100,431,7,0.89,0.995,0.10499999999999998,1.0667110999929719
Top-4,AedesQuinx,100,920,8,0.89,0.8715079365079366,0.01849206349206345,1.0580792999826372
Top-4,AedesQuinx,100,751,9,0.89,0.874109930118374,0.015890069881626,1.0730375999119133
Top-4,AedesQuinx,100,994,10,0.89,0.8735682558869404,0.016431744113059588,1.0551024000160396
Top-4,AedesQuinx,100,568,1,0.95,0.9670634920634923,0.017063492063492336,1.0610240999958478
Top-4,AedesQuinx,100,960,2,0.95,0.9461904761904764,0.003809523809523596,1.0647800000733696
Top-4,AedesQuinx,100,356,3,0.95,0.995,0.04500000000000004,1.0610129999695346
Top-4,AedesQuinx,100,898,4,0.95,0.9491269841269843,0.0008730158730156923,1.068718499969691
Top-4,AedesQuinx,100,590,5,0.95,1.0,0.050000000000000044,1.070375699957367
Top-4,AedesQuinx,100,335,6,0.95,0.9391269841269843,0.010873015873015701,1.0578904000576586
Top-4,AedesQuinx,100,799,7,0.95,1.0,0.050000000000000044,1.0569677999592386
Top-4,AedesQuinx,100,330,8,0.95,0.9691269841269843,0.019126984126984325,1.0858679000521079
Top-4,AedesQuinx,100,12,9,0.95,0.8107575817513457,0.13924241824865424,1.058823199942708
Top-4,AedesQuinx,100,829,10,0.95,1.0,0.050000000000000044,1.096010299923364
Top-4,AedesQuinx,100,754,1,1.0,0.9693052819839852,0.030694718016014755,1.0539197000325657
Top-4,AedesQuinx,100,742,2,1.0,1.0,0.0,1.0628843000740744
Top-4,AedesQuinx,100,820,3,1.0,1.0,0.0,1.047351199958939
Top-4,AedesQuinx,100,344,4,1.0,1.0,0.0,1.0557712999871
Top-4,AedesQuinx,100,928,5,1.0,1.0,0.0,1.0717194000026211
Top-4,AedesQuinx,100,554,6,1.0,1.0,0.0,1.0498164999298751
Top-4,AedesQuinx,100,379,7,1.0,0.995,0.0050000000000000044,1.0575844999402761
Top-4,AedesQuinx,100,348,8,1.0,1.0,0.0,1.0923965000547469
Top-4,AedesQuinx,100,840,9,1.0,0.9411904761904764,0.058809523809523645,1.0787764999549836
Top-4,AedesQuinx,100,114,10,1.0,0.995,0.0050000000000000044,1.106868000002578
Top-4,AedesSex,100,623,1,0.0,0.0,0.0,1.046451999922283
Top-4,AedesSex,100,243,2,0.0,0.0,0.0,0.9959075000369921
Top-4,AedesSex,100,18,3,0.0,0.016715917914833848,0.016715917914833848,1.006212400039658
Top-4,AedesSex,100,549,4,0.0,2.2276197023830927e-05,2.2276197023830927e-05,0.9685288000619039
Top-4,AedesSex,100,447,5,0.0,0.0,0.0,0.9599833000684157
Top-4,AedesSex,100,954,6,0.0,0.0,0.0,0.9670777000137605
Top-4,AedesSex,100,562,7,0.0,0.0,0.0,1.0023952000192367
Top-4,AedesSex,100,739,8,0.0,2.2276197023830927e-05,2.2276197023830927e-05,0.9639693000353873
Top-4,AedesSex,100,84,9,0.0,0.006525767957778265,0.006525767957778265,0.961886000004597
Top-4,AedesSex,100,51,10,0.0,0.031509533176177065,0.031509533176177065,0.9623117999872193
Top-4,AedesSex,100,949,1,0.05,0.059731448660168364,0.009731448660168361,0.9656828999868594
Top-4,AedesSex,100,144,2,0.05,0.035625000000000004,0.014374999999999999,0.9605928999371827
Top-4,AedesSex,100,940,3,0.05,0.040978743024454256,0.009021256975545747,0.9593316999962553
Top-4,AedesSex,100,575,4,0.05,0.026016789293631902,0.0239832107063681,0.9554238000418991
Top-4,AedesSex,100,304,5,0.05,0.061990632173873475,0.011990632173873472,0.9639187000575475
Top-4,AedesSex,100,462,6,0.05,0.054946289419213416,0.0049462894192134135,1.0501673999824561
Top-4,AedesSex,100,296,7,0.05,0.051476538760801424,0.0014765387608014213,1.0410600000759587
Top-4,AedesSex,100,22,8,0.05,0.07027534681789188,0.02027534681789188,0.9364344000350684
Top-4,AedesSex,100,17,9,0.05,0.04083333333333333,0.00916666666666667,0.9461408000788651
Top-4,AedesSex,100,317,10,0.05,0.041799574371648586,0.008200425628351417,0.9575692999642342
Top-4,AedesSex,100,917,1,0.11,0.1389996679111269,0.02899966791112689,0.9416485999827273
Top-4,AedesSex,100,271,2,0.11,0.10971068090302058,0.0002893190969794207,0.9572390000103042
Top-4,AedesSex,100,605,3,0.11,0.10098842035938682,0.00901157964061318,0.9628436000784859
Top-4,AedesSex,100,824,4,0.11,0.11438573735021929,0.004385737350219285,0.9832212999463081
Top-4,AedesSex,100,68,5,0.11,0.11229166666666668,0.002291666666666678,0.9441191000514664
Top-4,AedesSex,100,434,6,0.11,0.11212888581769245,0.0021288858176924524,0.9562703000265174
Top-4,AedesSex,100,977,7,0.11,0.10893886559798815,0.0010611344020118457,0.9502291999524459
Top-4,AedesSex,100,909,8,0.11,0.10192526192002094,0.008074738079979063,0.945096299983561
Top-4,AedesSex,100,594,9,0.11,0.10855037744438412,0.0014496225556158843,0.9407999000395648
Top-4,AedesSex,100,923,10,0.11,0.10199593992828798,0.008004060071712019,1.0277490000007674
Top-4,AedesSex,100,881,1,0.16,0.15887486962433417,0.0011251303756658337,1.0057520999689586
Top-4,AedesSex,100,593,2,0.16,0.15919111370738925,0.0008088862926107498,1.0773256999673322
Top-4,AedesSex,100,435,3,0.16,0.16198074552942562,0.0019807455294256204,1.1436245999648236
Top-4,AedesSex,100,772,4,0.16,0.14949810969169705,0.010501890308302952,1.068224599934183
Top-4,AedesSex,100,958,5,0.16,0.13985627001277637,0.020143729987223635,1.0736520000500605
Top-4,AedesSex,100,295,6,0.16,0.1545030368327418,0.005496963167258201,1.0000515999854542
Top-4,AedesSex,100,403,7,0.16,0.17633974139599584,0.016339741395995838,1.0287560999277048
Top-4,AedesSex,100,375,8,0.16,0.1668130788015313,0.006813078801531286,0.9910891000181437
Top-4,AedesSex,100,37,9,0.16,0.16198545555783017,0.001985455557830168,1.0133207999751903
Top-4,AedesSex,100,651,10,0.16,0.15749735011230515,0.0025026498876948577,0.9904031000914983
Top-4,AedesSex,100,963,1,0.21,0.20143912395047026,0.008560876049529736,0.9976352999219671
Top-4,AedesSex,100,459,2,0.21,0.20856049859855985,0.0014395014014401408,1.0024030999047682
Top-4,AedesSex,100,396,3,0.21,0.20401794327173117,0.00598205672826882,0.9847895000129938
Top-4,AedesSex,100,392,4,0.21,0.211689024318172,0.001689024318172,1.044506799953524
Top-4,AedesSex,100,615,5,0.21,0.21937500000000001,0.009375000000000022,0.9999443999840878
Top-4,AedesSex,100,217,6,0.21,0.23916294179603226,0.029162941796032266,1.0000371999922208
Top-4,AedesSex,100,810,7,0.21,0.19040351532536212,0.01959648467463787,0.9994777000392787
Top-4,AedesSex,100,695,8,0.21,0.19168946555381913,0.01831053444618086,1.011553299962543
Top-4,AedesSex,100,166,9,0.21,0.2181583773446975,0.008158377344697515,0.982968800002709
Top-4,AedesSex,100,78,10,0.21,0.20270440041345286,0.00729559958654713,1.0535514999646693
Top-4,AedesSex,100,711,1,0.26,0.2939655263172699,0.0339655263172699,1.0155057000229135
Top-4,AedesSex,100,998,2,0.26,0.2478861193570759,0.012113880642924096,1.0229011999326758
Top-4,AedesSex,100,247,3,0.26,0.2609657158648737,0.0009657158648737063,0.9923443999723531
Top-4,AedesSex,100,43,4,0.26,0.2602083333333334,0.0002083333333333659,1.0056400999892503
Top-4,AedesSex,100,443,5,0.26,0.27882653080767517,0.018826530807675157,0.9974195000249892
