quantifier,dataset,sample_size,real_prev,pred_prev,abs_error,run_time
SORD,HTRU,100,0.95,0.95,0.009,1.0318891999995685
SORD,HTRU,100,1.0,0.96,0.008,1.0447500000009313
SORD,anuranCalls,100,0.0,0.0,0.003,0.3543822999999975
SORD,anuranCalls,100,0.05,0.03,0.024,0.35509129999991274
SORD,anuranCalls,100,0.11,0.11,0.013000000000000001,0.35477130000072066
SORD,anuranCalls,100,0.16,0.18,0.029000000000000005,0.35439909999695374
SORD,anuranCalls,100,0.21,0.2,0.021,0.3547934999951394
SORD,anuranCalls,100,0.26,0.25,0.027000000000000003,0.35491000000183703
SORD,anuranCalls,100,0.32,0.3,0.015,0.3573644999996759
SORD,anuranCalls,100,0.37,0.39,0.01,0.3571640000009211
SORD,anuranCalls,100,0.42,0.43,0.016,0.3554212999952142
SORD,anuranCalls,100,0.47,0.49,0.019,0.35607249999884516
SORD,anuranCalls,100,0.53,0.55,0.019000000000000003,0.3558541999955196
SORD,anuranCalls,100,0.58,0.57,0.015999999999999997,0.3560972999985097
SORD,anuranCalls,100,0.63,0.65,0.019999999999999997,0.355871699997806
SORD,anuranCalls,100,0.68,0.67,0.016000000000000004,0.3580482999968808
SORD,anuranCalls,100,0.74,0.76,0.008,0.3566465000039898
SORD,anuranCalls,100,0.79,0.77,0.018,0.35565499999938766
SORD,anuranCalls,100,0.84,0.85,0.013000000000000001,0.35624580000148853
SORD,anuranCalls,100,0.89,0.85,0.022,0.35631780000403523
SORD,anuranCalls,100,0.95,0.95,0.024,0.35520420000102604
SORD,anuranCalls,100,1.0,1.0,0.001,0.35583970000152476
SORD,click-prediction,100,0.0,0.0,0.09000000000000001,2.488411799997266
SORD,click-prediction,100,0.05,0.0,0.136,2.4854170000035083
SORD,click-prediction,100,0.11,0.05,0.15300000000000002,2.4877103000035277
SORD,click-prediction,100,0.16,0.0,0.14399999999999996,2.4898715000017546
SORD,click-prediction,100,0.21,0.38,0.178,2.4777255000008154
SORD,click-prediction,100,0.26,0.38,0.097,2.5102504000024055
SORD,click-prediction,100,0.32,0.0,0.147,2.4722307000047294
SORD,click-prediction,100,0.37,0.57,0.159,2.500152299995534
SORD,click-prediction,100,0.42,0.48,0.13000000000000003,2.510522199998377
SORD,click-prediction,100,0.47,0.33,0.122,2.5053579000013997
SORD,click-prediction,100,0.53,0.9,0.154,2.5128358000001754
SORD,click-prediction,100,0.58,0.81,0.13899999999999998,2.513765499999863
SORD,click-prediction,100,0.63,0.86,0.20600000000000002,2.501266899998882
SORD,click-prediction,100,0.68,0.62,0.12100000000000002,2.5082193999987794
SORD,click-prediction,100,0.74,0.71,0.133,2.5003693000035128
SORD,click-prediction,100,0.79,0.86,0.093,2.516102100002172
SORD,click-prediction,100,0.84,1.0,0.149,2.5189414999986184
SORD,click-prediction,100,0.89,1.0,0.18300000000000002,2.5234536999996635
SORD,click-prediction,100,0.95,0.62,0.13,2.523472799999581
SORD,click-prediction,100,1.0,0.86,0.16899999999999998,2.6733597999991616
SORD,cmc,100,0.0,0.21,0.068,0.07728499999939231
SORD,cmc,100,0.05,0.07,0.048,0.07718230000318727
SORD,cmc,100,0.11,0.1,0.08399999999999999,0.07739030000084313
SORD,cmc,100,0.16,0.17,0.076,0.07810990000143647
SORD,cmc,100,0.21,0.21,0.088,0.07683349999570055
SORD,cmc,100,0.26,0.28,0.097,0.07707789999403758
SORD,cmc,100,0.32,0.45,0.09,0.07613080000010086
SORD,cmc,100,0.37,0.41,0.066,0.07778310000139754
SORD,cmc,100,0.42,0.55,0.073,0.07701269999961369
SORD,cmc,100,0.47,0.72,0.086,0.07749550000153249
SORD,cmc,100,0.53,0.34,0.08199999999999999,0.07796899999812013
SORD,cmc,100,0.58,0.66,0.05800000000000001,0.07822479999595089
SORD,cmc,100,0.63,0.69,0.065,0.07741820000228472
SORD,cmc,100,0.68,0.97,0.11200000000000002,0.07748589999391697
SORD,cmc,100,0.74,0.93,0.09500000000000001,0.07714690000284463
SORD,cmc,100,0.79,0.79,0.094,0.07729979999567149
SORD,cmc,100,0.84,0.93,0.061,0.07758770000509685
SORD,cmc,100,0.89,1.0,0.093,0.07730489999812562
SORD,cmc,100,0.95,1.0,0.046,0.07735410000168486
SORD,cmc,100,1.0,1.0,0.0,0.07740889999695355
SORD,covtype_reduced,100,0.0,0.0,0.019,0.48811530000239145
SORD,covtype_reduced,100,0.05,0.16,0.042,0.4925590999991982
SORD,covtype_reduced,100,0.11,0.04,0.05500000000000001,0.49126370000158204
SORD,covtype_reduced,100,0.16,0.04,0.052000000000000005,0.49096900000586174
SORD,covtype_reduced,100,0.21,0.16,0.05500000000000001,0.4881288000033237
SORD,covtype_reduced,100,0.26,0.35,0.046,0.49345309999625897
SORD,covtype_reduced,100,0.32,0.31,0.06800000000000002,0.49251489999733167
SORD,covtype_reduced,100,0.37,0.39,0.046,0.4928550999975414
SORD,covtype_reduced,100,0.42,0.37,0.05800000000000001,0.4915906999958679
SORD,covtype_reduced,100,0.47,0.41,0.068,0.49126170000090497
SORD,covtype_reduced,100,0.53,0.55,0.078,0.4879663999963668
SORD,covtype_reduced,100,0.58,0.69,0.078,0.49142980000033276
SORD,covtype_reduced,100,0.63,0.67,0.04700000000000001,0.4907235999999102
SORD,covtype_reduced,100,0.68,0.69,0.09,0.4932193999993615
SORD,covtype_reduced,100,0.74,0.65,0.053000000000000005,0.491024799994193
SORD,covtype_reduced,100,0.79,0.86,0.043000000000000003,0.4921307999975397
SORD,covtype_reduced,100,0.84,0.8,0.074,0.49119310000241967
SORD,covtype_reduced,100,0.89,0.86,0.041999999999999996,0.4897567999942112
SORD,covtype_reduced,100,0.95,0.82,0.052000000000000005,0.49072180000075605
SORD,covtype_reduced,100,1.0,1.0,0.009,0.49113029999716673
SORD,default_credit_card_clients,100,0.0,0.0,0.078,1.7971306000035838
SORD,default_credit_card_clients,100,0.05,0.12,0.07100000000000001,1.7993119999955525
SORD,default_credit_card_clients,100,0.11,0.03,0.11200000000000002,1.8057793000043603
SORD,default_credit_card_clients,100,0.16,0.12,0.095,1.8050602000002982
SORD,default_credit_card_clients,100,0.21,0.22,0.078,1.8053094999995665
SORD,default_credit_card_clients,100,0.26,0.06,0.07500000000000001,1.8044957000020077
SORD,default_credit_card_clients,100,0.32,0.09,0.163,1.8063064000016311
SORD,default_credit_card_clients,100,0.37,0.41,0.08800000000000001,1.8385617999956594
SORD,default_credit_card_clients,100,0.42,0.47,0.05900000000000001,1.789616499998374
SORD,default_credit_card_clients,100,0.47,0.69,0.06000000000000001,1.8128250000008848
SORD,default_credit_card_clients,100,0.53,0.56,0.099,1.8170051999986754
SORD,default_credit_card_clients,100,0.58,0.59,0.059,1.7977694000001065
SORD,default_credit_card_clients,100,0.63,0.59,0.043,1.8061776000031387
SORD,default_credit_card_clients,100,0.68,0.87,0.05900000000000001,1.8008851999984472
SORD,default_credit_card_clients,100,0.74,0.62,0.06499999999999999,1.7951794999971753
SORD,default_credit_card_clients,100,0.79,0.69,0.078,1.796793699999398
SORD,default_credit_card_clients,100,0.84,0.84,0.086,1.7910521999947377
SORD,default_credit_card_clients,100,0.89,0.91,0.064,1.7917615999976988
SORD,default_credit_card_clients,100,0.95,0.94,0.06200000000000001,1.7979937999989488
SORD,default_credit_card_clients,100,1.0,0.97,0.016999999999999998,1.7901899000062258
SORD,eeg,100,0.0,0.0,0.135,0.8591531999991275
SORD,eeg,100,0.05,0.15,0.15100000000000002,0.8730361999987508
SORD,eeg,100,0.11,0.0,0.11700000000000002,0.8592175999947358
SORD,eeg,100,0.16,0.31,0.156,0.8622520999997505
SORD,eeg,100,0.21,0.0,0.197,0.8561669000046095
SORD,eeg,100,0.26,0.23,0.15600000000000003,0.8593881999986479
SORD,eeg,100,0.32,0.0,0.26999999999999996,0.8598230999996304
SORD,eeg,100,0.37,0.85,0.16199999999999998,0.8542053999990458
SORD,eeg,100,0.42,0.69,0.2,0.8471560000034515
SORD,eeg,100,0.47,0.0,0.27599999999999997,0.8524747999981628
SORD,eeg,100,0.53,0.15,0.273,0.8516400000007707
SORD,eeg,100,0.58,0.31,0.23199999999999998,0.8588758999976562
SORD,eeg,100,0.63,0.0,0.188,0.858756200002972
SORD,eeg,100,0.68,0.69,0.253,0.8562334000016563
SORD,eeg,100,0.74,0.23,0.24700000000000003,0.8592282000026898
SORD,eeg,100,0.79,0.85,0.223,0.8596526999972411
SORD,eeg,100,0.84,0.62,0.37099999999999994,0.8575723000030848
SORD,eeg,100,0.89,0.92,0.32399999999999995,0.8613955000037095
SORD,eeg,100,0.95,1.0,0.184,0.8585879999955068
SORD,eeg,100,1.0,1.0,0.32399999999999995,0.8596332000015536
SORD,jm1-processed,100,0.0,0.1,0.05700000000000001,0.6257502000007662
SORD,jm1-processed,100,0.05,0.1,0.06000000000000001,0.619092200002342
SORD,jm1-processed,100,0.11,0.07,0.07300000000000001,0.6155490000019199
SORD,jm1-processed,100,0.16,0.0,0.11400000000000002,0.6138094000052661
SORD,jm1-processed,100,0.21,0.1,0.11800000000000002,0.6145815000054426
SORD,jm1-processed,100,0.26,0.14,0.08800000000000001,0.6120570000057342
SORD,jm1-processed,100,0.32,0.21,0.14300000000000004,0.6103756000011344
SORD,jm1-processed,100,0.37,0.17,0.139,0.6077697000000626
SORD,jm1-processed,100,0.42,0.38,0.10700000000000001,0.6137081999986549
SORD,jm1-processed,100,0.47,0.45,0.15100000000000002,0.6109886999984155
SORD,jm1-processed,100,0.53,0.52,0.093,0.6078940000006696
SORD,jm1-processed,100,0.58,0.48,0.099,0.6117851000017254
SORD,jm1-processed,100,0.63,0.59,0.145,0.6098712999955751
SORD,jm1-processed,100,0.68,0.41,0.128,0.6102028999957838
SORD,jm1-processed,100,0.74,0.45,0.143,0.6087079999997513
SORD,jm1-processed,100,0.79,0.66,0.101,0.6123322999992524
SORD,jm1-processed,100,0.84,0.86,0.131,0.6087302000014461
SORD,jm1-processed,100,0.89,0.9,0.125,0.6096608000007109
SORD,jm1-processed,100,0.95,1.0,0.096,0.6080598999978974
SORD,jm1-processed,100,1.0,0.76,0.08199999999999999,0.6117936000009649
SORD,letter-recognition,100,0.0,0.05,0.051000000000000004,1.1483599999992293
SORD,letter-recognition,100,0.05,0.08,0.07100000000000001,1.141241600002104
SORD,letter-recognition,100,0.11,0.11,0.052000000000000005,1.1510985999993864
SORD,letter-recognition,100,0.16,0.11,0.091,1.1450614999994286
SORD,letter-recognition,100,0.21,0.22,0.11099999999999999,1.1470423999999184
SORD,letter-recognition,100,0.26,0.11,0.075,1.1437317000018083
SORD,letter-recognition,100,0.32,0.27,0.10500000000000001,1.1506692999973893
SORD,letter-recognition,100,0.37,0.51,0.08600000000000001,1.1472584000002826
SORD,letter-recognition,100,0.42,0.41,0.08100000000000002,1.1466411000001244
SORD,letter-recognition,100,0.47,0.22,0.097,1.142701599994325
SORD,letter-recognition,100,0.53,0.59,0.096,1.1494020000027376
SORD,letter-recognition,100,0.58,0.51,0.09500000000000001,1.1543514000004507
SORD,letter-recognition,100,0.63,0.59,0.123,1.145624400000088
SORD,letter-recognition,100,0.68,0.78,0.08499999999999999,1.1510893000013311
SORD,letter-recognition,100,0.74,0.62,0.088,1.1494730000049458
SORD,letter-recognition,100,0.79,1.0,0.08499999999999999,1.1481893000018317
SORD,letter-recognition,100,0.84,1.0,0.073,1.1464617000019643
SORD,letter-recognition,100,0.89,0.89,0.07700000000000001,1.1500415000045905
SORD,letter-recognition,100,0.95,1.0,0.061,1.1463170000060927
SORD,letter-recognition,100,1.0,0.89,0.005,1.146377900004154
SORD,magic,100,0.0,0.07,0.015000000000000003,1.0776431999984197
SORD,magic,100,0.05,0.02,0.036000000000000004,1.0812035999988439
SORD,magic,100,0.11,0.0,0.06400000000000002,1.0801702000026125
SORD,magic,100,0.16,0.15,0.034,1.0832943999994313
SORD,magic,100,0.21,0.13,0.049,1.080670999996073
SORD,magic,100,0.26,0.22,0.05500000000000001,1.0823773000010988
SORD,magic,100,0.32,0.26,0.05700000000000001,1.0799190999969142
SORD,magic,100,0.37,0.37,0.036000000000000004,1.079033599999093
SORD,magic,100,0.42,0.59,0.05500000000000001,1.0794432000038796
SORD,magic,100,0.47,0.44,0.06600000000000002,1.075631699997757
SORD,magic,100,0.53,0.57,0.063,1.075413300000946
SORD,magic,100,0.58,0.48,0.06499999999999999,1.0752308999944944
SORD,magic,100,0.63,0.63,0.072,1.0786937000011676
SORD,magic,100,0.68,0.54,0.068,1.0784242000008817
SORD,magic,100,0.74,0.74,0.051000000000000004,1.0793535000047996
SORD,magic,100,0.79,0.81,0.093,1.082065499998862
SORD,magic,100,0.84,0.91,0.05700000000000001,1.08037680000416
SORD,magic,100,0.89,0.94,0.069,1.082100100000389
SORD,magic,100,0.95,0.72,0.057999999999999996,1.0808650000035414
SORD,magic,100,1.0,1.0,0.028000000000000004,1.0780576999968616
SORD,mozilla,100,0.0,0.0,0.011,0.8677607999998145
SORD,mozilla,100,0.05,0.03,0.052000000000000005,0.8669359000050463
SORD,mozilla,100,0.11,0.06,0.043,0.8660708999959752
SORD,mozilla,100,0.16,0.24,0.057999999999999996,0.869233899997198
SORD,mozilla,100,0.21,0.15,0.043000000000000003,0.874876800000493
SORD,mozilla,100,0.26,0.24,0.045,0.8676597000012407
SORD,mozilla,100,0.32,0.41,0.05500000000000001,0.8737190000028932
SORD,mozilla,100,0.37,0.4,0.03300000000000001,0.8763678999966942
SORD,mozilla,100,0.42,0.38,0.047,0.879113300004974
SORD,mozilla,100,0.47,0.51,0.044,0.8720045000009122
SORD,mozilla,100,0.53,0.54,0.032,0.8748049999994691
SORD,mozilla,100,0.58,0.54,0.04,0.8706466000003275
SORD,mozilla,100,0.63,0.66,0.053000000000000005,0.8748238000043784
SORD,mozilla,100,0.68,0.69,0.042,0.8740400999959093
SORD,mozilla,100,0.74,0.78,0.05900000000000001,0.8746211000034236
SORD,mozilla,100,0.79,0.75,0.031,0.8710086999999476
SORD,mozilla,100,0.84,0.85,0.03300000000000001,0.8760303000017302
SORD,mozilla,100,0.89,0.94,0.026000000000000002,0.8737318999992567
SORD,mozilla,100,0.95,0.9,0.033,0.870162999999593
SORD,mozilla,100,1.0,0.9,0.016,0.8701258000000962
SORD,namao,100,0.0,0.02,0.011,2.0419974000033108
SORD,namao,100,0.05,0.11,0.019000000000000003,2.045945500001835
SORD,namao,100,0.11,0.11,0.028000000000000004,2.048724799999036
SORD,namao,100,0.16,0.15,0.022,2.049505599999975
SORD,namao,100,0.21,0.2,0.013000000000000001,2.0434206999998423
SORD,namao,100,0.26,0.26,0.021,2.0509249000024283
SORD,namao,100,0.32,0.32,0.016,2.0502753000037046
SORD,namao,100,0.37,0.38,0.013000000000000001,2.0501473999975133
SORD,namao,100,0.42,0.48,0.019,2.047763099995791
SORD,namao,100,0.47,0.48,0.016000000000000004,2.0472426999986055
SORD,namao,100,0.53,0.51,0.012,2.0442382999972324
SORD,namao,100,0.58,0.53,0.015,2.083328300002904
SORD,namao,100,0.63,0.67,0.019,2.08398849999503
SORD,namao,100,0.68,0.68,0.019,2.0717017999995733
SORD,namao,100,0.74,0.74,0.029000000000000005,2.032232899997325
SORD,namao,100,0.79,0.82,0.012,2.032304300002579
SORD,namao,100,0.84,0.86,0.020999999999999998,2.0383502999975462
SORD,namao,100,0.89,0.89,0.019000000000000003,2.0391626999989967
SORD,namao,100,0.95,0.91,0.013000000000000001,2.044048499999917
SORD,namao,100,1.0,1.0,0.003,2.039726899995003
SORD,occupancy,100,0.0,0.01,0.004,1.1639951999968616
SORD,occupancy,100,0.05,0.06,0.005,1.1660876000023563
SORD,occupancy,100,0.11,0.12,0.004,1.1656674000041676
SORD,occupancy,100,0.16,0.17,0.005,1.1677775999996811
SORD,occupancy,100,0.21,0.19,0.004,1.171959200000856
SORD,occupancy,100,0.26,0.26,0.006,1.1658935000014026
SORD,occupancy,100,0.32,0.31,0.004,1.1620432999989134
SORD,occupancy,100,0.37,0.36,0.007000000000000001,1.1628730000011274
SORD,occupancy,100,0.42,0.41,0.009999999999999998,1.1632892999987234
SORD,occupancy,100,0.47,0.49,0.01,1.1687275000003865
SORD,occupancy,100,0.53,0.55,0.01,1.1684584000031464
SORD,occupancy,100,0.58,0.58,0.009,1.1657173999992665
SORD,occupancy,100,0.63,0.63,0.007999999999999998,1.1695760000002338
SORD,occupancy,100,0.68,0.67,0.009,1.1665382999999565
SORD,occupancy,100,0.74,0.73,0.009000000000000001,1.172989200000302
SORD,occupancy,100,0.79,0.79,0.006,1.1659242000023369
SORD,occupancy,100,0.84,0.84,0.009,1.1646756999980425
SORD,occupancy,100,0.89,0.9,0.011,1.1736004000049434
SORD,occupancy,100,0.95,0.95,0.013000000000000001,1.1712527999989106
SORD,occupancy,100,1.0,0.99,0.013000000000000001,1.1511152999955812
SORD,phoneme,100,0.0,0.0,0.027999999999999997,0.2956162999980734
SORD,phoneme,100,0.05,0.2,0.044000000000000004,0.29614450000372017
SORD,phoneme,100,0.11,0.08,0.048,0.2946875999987242
SORD,phoneme,100,0.16,0.16,0.06000000000000001,0.2966852000026847
SORD,phoneme,100,0.21,0.14,0.05700000000000001,0.295002700004261
SORD,phoneme,100,0.26,0.28,0.05900000000000001,0.29561939999985043
SORD,phoneme,100,0.32,0.28,0.06899999999999999,0.2957230000029085
SORD,phoneme,100,0.37,0.26,0.045,0.29597430000285385
SORD,phoneme,100,0.42,0.44,0.044,0.2962474000014481
SORD,phoneme,100,0.47,0.46,0.05,0.2965954999963287
SORD,phoneme,100,0.53,0.46,0.022000000000000002,0.296005399999558
SORD,phoneme,100,0.58,0.44,0.05,0.295758799999021
SORD,phoneme,100,0.63,0.82,0.06300000000000001,0.2944948000003933
SORD,phoneme,100,0.68,0.72,0.052000000000000005,0.2952154000013252
SORD,phoneme,100,0.74,0.68,0.064,0.2941032000017003
SORD,phoneme,100,0.79,0.92,0.069,0.2957172999958857
SORD,phoneme,100,0.84,0.8,0.06400000000000002,0.2963974000012968
SORD,phoneme,100,0.89,0.96,0.06000000000000001,0.29664999999658903
SORD,phoneme,100,0.95,1.0,0.049,0.2951673999996274
SORD,phoneme,100,1.0,0.82,0.045,0.29567880000104196
SORD,spambase,100,0.0,0.0,0.003,0.2470240000038757
SORD,spambase,100,0.05,0.03,0.024,0.24935700000060024
SORD,spambase,100,0.11,0.11,0.026000000000000002,0.25057879999803845
SORD,spambase,100,0.16,0.18,0.033999999999999996,0.25091989999782527
SORD,spambase,100,0.21,0.19,0.039,0.25037430000520544
SORD,spambase,100,0.26,0.15,0.044000000000000004,0.25046779999684077
SORD,spambase,100,0.32,0.35,0.026000000000000002,0.24927949999982957
SORD,spambase,100,0.37,0.39,0.027000000000000003,0.2498042000006535
SORD,spambase,100,0.42,0.43,0.041,0.24934439999924507
SORD,spambase,100,0.47,0.49,0.026000000000000002,0.24987160000455333
SORD,spambase,100,0.53,0.58,0.032,0.25052380000124685
SORD,spambase,100,0.58,0.56,0.026000000000000002,0.25043320000258973
SORD,spambase,100,0.63,0.63,0.021,0.24980890000006184
SORD,spambase,100,0.68,0.68,0.02,0.2523545000003651
SORD,spambase,100,0.74,0.8,0.037,0.25064689999999246
SORD,spambase,100,0.79,0.77,0.019,0.24925810000422643
SORD,spambase,100,0.84,0.89,0.031000000000000007,0.24886139999580337
SORD,spambase,100,0.89,0.87,0.029000000000000005,0.2496882999985246
SORD,spambase,100,0.95,0.94,0.015,0.2507177999941632
SORD,spambase,100,1.0,0.94,0.01,0.24719500000355765
SORD,winetype,100,0.0,0.0,0.0,0.35043559999758145
SORD,winetype,100,0.05,0.03,0.009999999999999998,0.35243760000594193
SORD,winetype,100,0.11,0.09,0.015,0.3516301999989082
SORD,winetype,100,0.16,0.15,0.009999999999999998,0.35235139999713283
SORD,winetype,100,0.21,0.2,0.020999999999999998,0.3528262000036193
SORD,winetype,100,0.26,0.24,0.016,0.3546112999902107
SORD,winetype,100,0.32,0.3,0.011,0.35372369999822695
SORD,winetype,100,0.37,0.36,0.015000000000000003,0.3532089000073029
SORD,winetype,100,0.42,0.43,0.01,0.35387570000602864
SORD,winetype,100,0.47,0.46,0.014000000000000002,0.35450780000246596
SORD,winetype,100,0.53,0.54,0.006,0.35197399999015033
SORD,winetype,100,0.58,0.58,0.012,0.35218020000320394
SORD,winetype,100,0.63,0.65,0.009,0.353756099997554
SORD,winetype,100,0.68,0.69,0.005,0.35518060000322293
SORD,winetype,100,0.74,0.74,0.009999999999999998,0.35271920000377577
SORD,winetype,100,0.79,0.8,0.007000000000000001,0.35514970000076573
SORD,winetype,100,0.84,0.84,0.005,0.3525487000006251
SORD,winetype,100,0.89,0.9,0.006,0.36283350001031067
SORD,winetype,100,0.95,0.97,0.005,0.3531189000059385
SORD,winetype,100,1.0,0.98,0.001,0.3548034999985248
X,AedesQuinx,100,0.0,0.03,0.021,0.0003556000010576099
X,AedesQuinx,100,0.05,0.05,0.022,0.0003690000012284145
X,AedesQuinx,100,0.11,0.08,0.023,0.0003618000046117231
X,AedesQuinx,100,0.16,0.08,0.041,0.00036950000503566116
X,AedesQuinx,100,0.21,0.1,0.054000000000000006,0.0003690999947139062
X,AedesQuinx,100,0.26,0.19,0.041999999999999996,0.00036920000275131315
X,AedesQuinx,100,0.32,0.29,0.05000000000000001,0.00036380000528879464
X,AedesQuinx,100,0.37,0.25,0.05600000000000001,0.00036410000029718503
X,AedesQuinx,100,0.42,0.37,0.045,0.0003524999992805533
X,AedesQuinx,100,0.47,0.32,0.046000000000000006,0.0003606000027502887
X,AedesQuinx,100,0.53,0.52,0.03200000000000001,0.0003507999936118722
X,AedesQuinx,100,0.58,0.51,0.08,0.00034299999970244244
X,AedesQuinx,100,0.63,0.73,0.048,0.0003460000007180497
X,AedesQuinx,100,0.68,0.68,0.021,0.00034329999471083283
X,AedesQuinx,100,0.74,0.7,0.054000000000000006,0.00034639999648788944
X,AedesQuinx,100,0.79,0.78,0.035,0.00033999999868683517
X,AedesQuinx,100,0.84,0.86,0.04800000000000001,0.00034619999496499076
X,AedesQuinx,100,0.89,0.9,0.05,0.0003412000005482696
X,AedesQuinx,100,0.95,0.92,0.034999999999999996,0.00034809999488061294
X,AedesQuinx,100,1.0,1.0,0.009,0.0003729999953065999
X,AedesSex,100,0.0,0.01,0.013000000000000001,0.00036860000545857474
X,AedesSex,100,0.05,0.07,0.015,0.00037030000385129824
X,AedesSex,100,0.11,0.11,0.015,0.00036839999665971845
X,AedesSex,100,0.16,0.18,0.017,0.0003586000020732172
X,AedesSex,100,0.21,0.21,0.012,0.00036040000122739
X,AedesSex,100,0.26,0.26,0.012,0.0003595999951357953
X,AedesSex,100,0.32,0.3,0.008,0.00036919999547535554
X,AedesSex,100,0.37,0.36,0.016,0.00036330000148154795
X,AedesSex,100,0.42,0.44,0.015,0.0003656999979284592
X,AedesSex,100,0.47,0.47,0.012,0.0003572999994503334
X,AedesSex,100,0.53,0.53,0.015000000000000003,0.0003595000016503036
X,AedesSex,100,0.58,0.54,0.013999999999999999,0.0003572999994503334
X,AedesSex,100,0.63,0.62,0.013000000000000001,0.00035879999632015824
X,AedesSex,100,0.68,0.69,0.016,0.0003608999977586791
X,AedesSex,100,0.74,0.74,0.009000000000000001,0.0003684999974211678
X,AedesSex,100,0.79,0.79,0.009,0.00036389999877428636
X,AedesSex,100,0.84,0.84,0.012,0.000356700002157595
X,AedesSex,100,0.89,0.88,0.008,0.0003595000016503036
X,AedesSex,100,0.95,0.96,0.007000000000000001,0.0003538999953889288
X,AedesSex,100,1.0,1.0,0.009,0.0003584000005503185
X,ArabicDigit,100,0.0,0.01,0.006,0.0003536000003805384
X,ArabicDigit,100,0.05,0.03,0.01,0.00035149999894201756
X,ArabicDigit,100,0.11,0.1,0.009,0.00035099999513477087
X,ArabicDigit,100,0.16,0.15,0.013000000000000001,0.00035180000122636557
X,ArabicDigit,100,0.21,0.21,0.006,0.0003530000030878
X,ArabicDigit,100,0.26,0.26,0.008,0.00035349999961908907
X,ArabicDigit,100,0.32,0.31,0.006,0.00035320000461069867
X,ArabicDigit,100,0.37,0.36,0.014000000000000002,0.0003580999982659705
X,ArabicDigit,100,0.42,0.43,0.005,0.0003552999987732619
X,ArabicDigit,100,0.47,0.47,0.011,0.00035660000139614567
X,ArabicDigit,100,0.53,0.53,0.004,0.00035400000342633575
X,ArabicDigit,100,0.58,0.58,0.009999999999999998,0.0003540999969118275
X,ArabicDigit,100,0.63,0.62,0.014000000000000002,0.00035490000300342217
X,ArabicDigit,100,0.68,0.66,0.011000000000000001,0.0003542000049492344
X,ArabicDigit,100,0.74,0.74,0.01,0.0003540999969118275
X,ArabicDigit,100,0.79,0.77,0.008,0.0003561999983503483
X,ArabicDigit,100,0.84,0.84,0.013000000000000001,0.000356399999873247
X,ArabicDigit,100,0.89,0.88,0.006,0.00035289999505039304
X,ArabicDigit,100,0.95,0.97,0.012,0.000355799995304551
X,ArabicDigit,100,1.0,1.0,0.003,0.00035179999395040795
X,BNG,100,0.0,0.01,0.004,0.00036670000554295257
X,BNG,100,0.05,0.05,0.016,0.0003723999980138615
X,BNG,100,0.11,0.13,0.014000000000000002,0.00037039999733678997
X,BNG,100,0.16,0.15,0.009,0.00037000000156695023
X,BNG,100,0.21,0.21,0.011999999999999999,0.0003719000014825724
X,BNG,100,0.26,0.24,0.006,0.00037480000173673034
X,BNG,100,0.32,0.31,0.013000000000000001,0.0003848999986075796
X,BNG,100,0.37,0.36,0.015,0.00038219999987632036
X,BNG,100,0.42,0.42,0.006999999999999999,0.00038409999979194254
X,BNG,100,0.47,0.48,0.007999999999999998,0.0003847999978461303
X,BNG,100,0.53,0.53,0.011,0.0003778000027523376
X,BNG,100,0.58,0.59,0.009999999999999998,0.00037770000199088827
X,BNG,100,0.63,0.61,0.015999999999999997,0.00037209999572951347
X,BNG,100,0.68,0.69,0.013000000000000001,0.00038070000300649554
X,BNG,100,0.74,0.75,0.014000000000000002,0.00037460000021383166
X,BNG,100,0.79,0.8,0.009999999999999998,0.00037150000571273267
X,BNG,100,0.84,0.86,0.013000000000000001,0.0003758000020752661
X,BNG,100,0.89,0.89,0.009999999999999998,0.0003727000002982095
X,BNG,100,0.95,0.95,0.008,0.0003806999957305379
X,BNG,100,1.0,1.0,0.004,0.0003611000065575354
X,HTRU,100,0.0,0.0,0.018,0.0003606000027502887
X,HTRU,100,0.05,0.05,0.021,0.0003665999975055456
X,HTRU,100,0.11,0.1,0.022,0.0003612999935285188
X,HTRU,100,0.16,0.11,0.023000000000000003,0.0003632000007200986
X,HTRU,100,0.21,0.21,0.027000000000000003,0.00036859999818261713
X,HTRU,100,0.26,0.3,0.024,0.00036469999758992344
X,HTRU,100,0.32,0.3,0.020999999999999998,0.0003654000029200688
X,HTRU,100,0.37,0.37,0.018000000000000002,0.0003630999999586493
X,HTRU,100,0.42,0.37,0.024,0.00035850000131176785
X,HTRU,100,0.47,0.42,0.022000000000000002,0.0003647999983513728
X,HTRU,100,0.53,0.5,0.036,0.00036559999716700986
X,HTRU,100,0.58,0.56,0.038000000000000006,0.00036190000537317246
X,HTRU,100,0.63,0.65,0.024999999999999998,0.00036299999919719994
X,HTRU,100,0.68,0.69,0.017,0.0003628000049502589
X,HTRU,100,0.74,0.71,0.018000000000000002,0.0003623999946285039
X,HTRU,100,0.79,0.83,0.03,0.0003786000015679747
X,HTRU,100,0.84,0.87,0.027000000000000003,0.00037600000359816477
X,HTRU,100,0.89,0.88,0.034,0.00036749999708263204
X,HTRU,100,0.95,0.95,0.018,0.00035460000071907416
X,HTRU,100,1.0,0.96,0.012,0.00036839999665971845
X,anuranCalls,100,0.0,0.0,0.001,0.0003541000041877851
X,anuranCalls,100,0.05,0.03,0.026000000000000002,0.00035059999936493114
