,predicted_ranking,predicted_ranking_weights,predicted_ranking_arr,true_ranking,true_ranking_weights,true_ranking_arr
anuranCalls,"('SMM', 'MS', 'DyS', 'SORD', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09332422 0.09331883 0.09327036 0.09323266 0.09235484 0.09219866
 0.09211788 0.09187015 0.08861195 0.08674321 0.08295724]","(np.float64(1.027802180001246), np.float64(1.0277428688163919), np.float64(1.027209068152705), np.float64(1.026793889858726), np.float64(1.0171261667275027), np.float64(1.0154061423667333), np.float64(1.0145164745939212), np.float64(1.0117881600906315), np.float64(0.9759048932538841), np.float64(0.9553239121095016), np.float64(0.9136281491570495))","('DyS', 'SMM', 'MS', 'SORD', 'X', 'HDy', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09208071 0.09170045 0.09161309 0.09152573 0.09143838 0.09137157
 0.09119172 0.09100159 0.09061105 0.08913625 0.08832947]","(np.float64(1.0130250400531398), np.float64(1.0088415855141348), np.float64(1.0078805216335527), np.float64(1.00691945775297), np.float64(1.0059583938723882), np.float64(1.00522346266959), np.float64(1.0032448017389792), np.float64(1.0011530744694768), np.float64(0.9968565535915797), np.float64(0.9806315339605736), np.float64(0.9717558263575492))"
balloon,"('DyS', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09369997 0.09334835 0.09325638 0.09320769 0.09286689 0.09283443
 0.09232592 0.09196889 0.0883823  0.08525012 0.08285906]","(np.float64(1.0321986522567892), np.float64(1.0283251372088027), np.float64(1.027312064042406), np.float64(1.026775731189608), np.float64(1.0230214012200212), np.float64(1.0226638459848227), np.float64(1.0170621473000425), np.float64(1.0131290397128563), np.float64(0.9736191862233963), np.float64(0.9391151060267188), np.float64(0.9127752037004118))","('ACC', 'PACC', 'MS', 'SORD', 'SMM', 'DyS', 'MAX', 'X', 'HDy', 'PCC', 'CC')","[0.09345672 0.09289277 0.09282952 0.09278208 0.09256599 0.09244476
 0.09090574 0.09090574 0.08993067 0.08589336 0.08539265]","(np.float64(1.0288663861646579), np.float64(1.0226577661019687), np.float64(1.0219614722631625), np.float64(1.021439251884058), np.float64(1.0190602479348032), np.float64(1.0177256847437577), np.float64(1.0007825346661388), np.float64(1.0007825346661388), np.float64(0.9900480046512088), np.float64(0.9456012479407422), np.float64(0.9400889217168592))"
bank8FM,"('DyS', 'HDy', 'SORD', 'MS', 'SMM', 'CC', 'X', 'ACC', 'MAX', 'PACC', 'PCC')","[0.09119212 0.09113662 0.09106597 0.09102561 0.09101551 0.09091964
 0.09084395 0.09077331 0.09077331 0.09073799 0.09051597]","(np.float64(1.0031174245382846), np.float64(1.0025068634197418), np.float64(1.0017297856325054), np.float64(1.001285741182656), np.float64(1.0011747300701936), np.float64(1.0001201245018012), np.float64(0.999287541158334), np.float64(0.9985104633710973), np.float64(0.9985104633710973), np.float64(0.9981219244774792), np.float64(0.9956796800033079))","('DyS', 'SMM', 'HDy', 'MS', 'SORD', 'PACC', 'MAX', 'X', 'ACC', 'CC', 'PCC')","[0.09174088 0.0915005  0.09147493 0.09143913 0.09142379 0.0911783
 0.09114761 0.09106066 0.09101975 0.08939848 0.08861597]","(np.float64(1.0092481849846973), np.float64(1.006603768819631), np.float64(1.0063224479510067), np.float64(1.0059285987349331), np.float64(1.0057598062137587), np.float64(1.0030591258749675), np.float64(1.0027215408326189), np.float64(1.0017650498792972), np.float64(1.0013149364894987), np.float64(0.9834791934187328), np.float64(0.9748707748388362))"
churn,"('SMM', 'MS', 'DyS', 'SORD', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09332422 0.09331883 0.09327036 0.09323266 0.09235484 0.09219866
 0.09211788 0.09187015 0.08861195 0.08674321 0.08295724]","(np.float64(1.027802180001246), np.float64(1.0277428688163919), np.float64(1.027209068152705), np.float64(1.026793889858726), np.float64(1.0171261667275027), np.float64(1.0154061423667333), np.float64(1.0145164745939212), np.float64(1.0117881600906315), np.float64(0.9759048932538841), np.float64(0.9553239121095016), np.float64(0.9136281491570495))","('DyS', 'MAX', 'SORD', 'X', 'SMM', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC')","[0.09853701 0.0981301  0.09784188 0.09716936 0.09709589 0.09554174
 0.09328116 0.09323595 0.07993243 0.07495916 0.07427533]","(np.float64(1.0950038505093729), np.float64(1.090482078529308), np.float64(1.0872791567100955), np.float64(1.0798056724652656), np.float64(1.0789892414133095), np.float64(1.0617185845450061), np.float64(1.0365976291002013), np.float64(1.0360952099913052), np.float64(0.8882583871986279), np.float64(0.832992285220057), np.float64(0.8253931961980033))"
clean2,"('ACC', 'CC', 'MAX', 'MS', 'SMM', 'SORD', 'X', 'DyS', 'HDy', 'PACC', 'PCC')","[0.09099143 0.09099143 0.09099143 0.09099143 0.09099143 0.09099143
 0.09099143 0.09097642 0.09096141 0.09056108 0.09056108]","(np.float64(1.0009087252231097), np.float64(1.0009087252231097), np.float64(1.0009087252231097), np.float64(1.0009087252231097), np.float64(1.0009087252231097), np.float64(1.0009087252231097), np.float64(1.0009087252231097), np.float64(1.0007435889143264), np.float64(1.0005784526055428), np.float64(0.9961748177046502), np.float64(0.9961748177046502))","('ACC', 'CC', 'DyS', 'MS', 'SMM', 'SORD', 'MAX', 'X', 'HDy', 'PACC', 'PCC')","[0.09101876 0.09101876 0.09101876 0.09101876 0.09101876 0.09101876
 0.09091865 0.09091865 0.0907835  0.09063333 0.09063333]","(np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0001075209787724), np.float64(1.0001075209787724), np.float64(0.9986208891936659), np.float64(0.9969690760991032), np.float64(0.9969690760991032))"
click-prediction,"('SMM', 'SORD', 'MS', 'DyS', 'X', 'MAX', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09374283 0.09373215 0.09364143 0.09359874 0.09310243 0.09293166
 0.09267551 0.09152814 0.09046615 0.08306962 0.08151133]","(np.float64(1.0333002281269756), np.float64(1.0331825804338244), np.float64(1.0321825750420381), np.float64(1.0317119842694327), np.float64(1.0262413665378944), np.float64(1.0243590034474732), np.float64(1.0215354588118406), np.float64(1.0088883317980701), np.float64(0.9971823863295107), np.float64(0.9156525349756237), np.float64(0.8984759717755264))","('DyS', 'HDy', 'SORD', 'MAX', 'X', 'SMM', 'PCC', 'MS', 'ACC', 'CC', 'PACC')","[0.10093657 0.10024845 0.09985524 0.09962177 0.09962177 0.09920398
 0.08479642 0.0826829  0.07996114 0.07665569 0.07641608]","(np.float64(1.1234160122489745), np.float64(1.1157572679992462), np.float64(1.1113808427136875), np.float64(1.108782340200387), np.float64(1.108782340200387), np.float64(1.1041323883344807), np.float64(0.9437774306057987), np.float64(0.9202541446959197), np.float64(0.8899610759224416), np.float64(0.8531717508657121), np.float64(0.8505048667073247))"
cmc,"('HDy', 'DyS', 'MS', 'SMM', 'SORD', 'X', 'ACC', 'MAX', 'CC', 'PCC', 'PACC')","[0.09471465 0.09470327 0.09413443 0.09412874 0.09389552 0.09387276
 0.0935087  0.09299674 0.08580657 0.08454943 0.07768918]","(np.float64(1.0454892788832226), np.float64(1.0453636976434173), np.float64(1.0390846356531567), np.float64(1.039021845033254), np.float64(1.0364474296172475), np.float64(1.0361962671376366), np.float64(1.03217766746387), np.float64(1.0265265116726356), np.float64(0.9471591681157431), np.float64(0.9332824411172673), np.float64(0.8575569535147256))","('DyS', 'HDy', 'MS', 'SMM', 'SORD', 'ACC', 'X', 'MAX', 'CC', 'PCC', 'PACC')","[0.09538073 0.09469528 0.09450268 0.09449701 0.09428175 0.09386821
 0.09362462 0.09232737 0.08510466 0.08417563 0.07754207]","(np.float64(1.053147792196344), np.float64(1.0455793997654617), np.float64(1.043452744041081), np.float64(1.0433901953433051), np.float64(1.0410133448278212), np.float64(1.0364472898901813), np.float64(1.0337576958858177), np.float64(1.0194340440951386), np.float64(0.9396844544308761), np.float64(0.9294264679956299), np.float64(0.8561819429000603))"
covtype_reduced,"('DyS', 'SMM', 'SORD', 'MS', 'MAX', 'HDy', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09376437 0.09360811 0.0935219  0.09345185 0.09300463 0.09282682
 0.09225566 0.09179766 0.08887184 0.08486299 0.08203416]","(np.float64(1.0331417867267398), np.float64(1.0314200476606668), np.float64(1.0304701226586954), np.float64(1.0296983085945937), np.float64(1.0247705726468663), np.float64(1.0228113523303002), np.float64(1.0165180991922391), np.float64(1.0114716226192655), np.float64(0.9792335428648581), np.float64(0.9350620302731839), np.float64(0.9038926161459943))","('SMM', 'MS', 'DyS', 'SORD', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09332422 0.09331883 0.09327036 0.09323266 0.09235484 0.09219866
 0.09211788 0.09187015 0.08861195 0.08674321 0.08295724]","(np.float64(1.027802180001246), np.float64(1.0277428688163919), np.float64(1.027209068152705), np.float64(1.026793889858726), np.float64(1.0171261667275027), np.float64(1.0154061423667333), np.float64(1.0145164745939212), np.float64(1.0117881600906315), np.float64(0.9759048932538841), np.float64(0.9553239121095016), np.float64(0.9136281491570495))"
cpu_act,"('DyS', 'SMM', 'MS', 'SORD', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09267136 0.0925251  0.09249375 0.0924154  0.09214899 0.09176244
 0.09169976 0.09157962 0.09020058 0.08742682 0.08507618]","(np.float64(1.0200255532933142), np.float64(1.0184156603009007), np.float64(1.018070683231098), np.float64(1.0172082405565908), np.float64(1.0142759354632667), np.float64(1.0100212182690311), np.float64(1.0093312641294254), np.float64(1.0080088520285142), np.float64(0.9928298609571881), np.float64(0.9622993902796342), np.float64(0.9364261100444191))","('DyS', 'MS', 'SMM', 'SORD', 'X', 'MAX', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09213555 0.09188323 0.09187293 0.09184719 0.09173391 0.09171331
 0.09150219 0.09122928 0.09094092 0.08822727 0.08691422]","(np.float64(1.0137950729043599), np.float64(1.011018800721416), np.float64(1.0109054834894589), np.float64(1.010622190409567), np.float64(1.0093757008580408), np.float64(1.0091490663941272), np.float64(1.006826063139011), np.float64(1.003823156492153), np.float64(1.0006502739973597), np.float64(0.970791183376717), np.float64(0.9563432363022123))"
default_credit_card_clients,"('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'CC', 'PACC', 'PCC')","[0.09442187 0.09400918 0.09399832 0.09388429 0.09340644 0.09322182
 0.09308607 0.0928037  0.08439248 0.08353995 0.08323587]","(np.float64(1.04099296709107), np.float64(1.0364431236838125), np.float64(1.036323390962569), np.float64(1.035066197389511), np.float64(1.0297979576547918), np.float64(1.0277625013936502), np.float64(1.026265842378105), np.float64(1.0231527916257708), np.float64(0.9304197990225879), np.float64(0.9210207804049636), np.float64(0.9176682642101424))","('SORD', 'DyS', 'SMM', 'MAX', 'MS', 'ACC', 'X', 'HDy', 'PCC', 'CC', 'PACC')","[0.09752608 0.09742308 0.09705113 0.0969138  0.09590668 0.09551757
 0.09507124 0.09322296 0.08208748 0.07708625 0.07219373]","(np.float64(1.0830443346304763), np.float64(1.0819004984579812), np.float64(1.0777699789461916), np.float64(1.076244864049531), np.float64(1.065060688140686), np.float64(1.0607395292668143), np.float64(1.055782905852667), np.float64(1.035257401201776), np.float64(0.9115960016642075), np.float64(0.8560564008441487), np.float64(0.801724182650613))"
delta_ailerons,"('DyS', 'HDy', 'SORD', 'MS', 'SMM', 'CC', 'X', 'ACC', 'MAX', 'PACC', 'PCC')","[0.09119212 0.09113662 0.09106597 0.09102561 0.09101551 0.09091964
 0.09084395 0.09077331 0.09077331 0.09073799 0.09051597]","(np.float64(1.0031174245382846), np.float64(1.0025068634197418), np.float64(1.0017297856325054), np.float64(1.001285741182656), np.float64(1.0011747300701936), np.float64(1.0001201245018012), np.float64(0.999287541158334), np.float64(0.9985104633710973), np.float64(0.9985104633710973), np.float64(0.9981219244774792), np.float64(0.9956796800033079))","('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'PACC', 'CC', 'PCC')","[0.09176317 0.09164529 0.09160428 0.09157353 0.09148127 0.09136339
 0.09135826 0.09132751 0.09041006 0.08964638 0.08782685]","(np.float64(1.0095438053175572), np.float64(1.0082468846730328), np.float64(1.0077957818401553), np.float64(1.0074574547154966), np.float64(1.006442473341521), np.float64(1.005145552696997), np.float64(1.005089164842887), np.float64(1.0047508377182284), np.float64(0.9946574118325833), np.float64(0.9862556215702304), np.float64(0.966237933361269))"
eeg,"('DyS', 'MAX', 'SORD', 'X', 'MS', 'SMM', 'ACC', 'HDy', 'CC', 'PACC', 'PCC')","[0.09388673 0.09342165 0.09296702 0.09291999 0.09290954 0.09268484
 0.09224067 0.09207345 0.08798704 0.08625214 0.08265693]","(np.float64(1.0341874052483857), np.float64(1.0290644515807492), np.float64(1.0240566204674422), np.float64(1.0235385689729617), np.float64(1.0234234464186327), np.float64(1.0209483115005613), np.float64(1.0160556029415828), np.float64(1.0142136420723205), np.float64(0.969200723329718), np.float64(0.9500903793111197), np.float64(0.9104882206219758))","('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09745626 0.09740868 0.09598151 0.09576743 0.09571391 0.09077232
 0.09030254 0.09009441 0.08711518 0.08577126 0.07361649]","(np.float64(1.0779676480230718), np.float64(1.0774414466056734), np.float64(1.0616554040837272), np.float64(1.0592874977054354), np.float64(1.0586955211108626), np.float64(1.004036348878623), np.float64(0.9988401098818158), np.float64(0.9965379786806986), np.float64(0.9635846149161356), np.float64(0.9487194248746362), np.float64(0.8142749627293929))"
electricity-normalized,"('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'CC', 'PACC', 'PCC')","[0.09442187 0.09400918 0.09399832 0.09388429 0.09340644 0.09322182
 0.09308607 0.0928037  0.08439248 0.08353995 0.08323587]","(np.float64(1.04099296709107), np.float64(1.0364431236838125), np.float64(1.036323390962569), np.float64(1.035066197389511), np.float64(1.0297979576547918), np.float64(1.0277625013936502), np.float64(1.026265842378105), np.float64(1.0231527916257708), np.float64(0.9304197990225879), np.float64(0.9210207804049636), np.float64(0.9176682642101424))","('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'CC', 'PACC', 'PCC')","[0.09442187 0.09400918 0.09399832 0.09388429 0.09340644 0.09322182
 0.09308607 0.0928037  0.08439248 0.08353995 0.08323587]","(np.float64(1.04099296709107), np.float64(1.0364431236838125), np.float64(1.036323390962569), np.float64(1.035066197389511), np.float64(1.0297979576547918), np.float64(1.0277625013936502), np.float64(1.026265842378105), np.float64(1.0231527916257708), np.float64(0.9304197990225879), np.float64(0.9210207804049636), np.float64(0.9176682642101424))"
elevators,"('DyS', 'MS', 'SMM', 'SORD', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09236017 0.09210029 0.09210029 0.09198075 0.09178324 0.09172606
 0.09171047 0.09153895 0.09065535 0.08794219 0.08610223]","(np.float64(1.016387388983709), np.float64(1.0135274971172685), np.float64(1.0135274971172685), np.float64(1.0122119468587056), np.float64(1.0100384290402107), np.float64(1.0094092528295942), np.float64(1.0092376593176078), np.float64(1.0073501306857569), np.float64(0.9976264983398595), np.float64(0.9677692272542207), np.float64(0.9475211928398218))","('DyS', 'SMM', 'MS', 'SORD', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'PCC', 'CC')","[0.0930719  0.09262736 0.09252799 0.09241816 0.09222988 0.09217759
 0.09202069 0.09197362 0.08909716 0.08612133 0.08573432]","(np.float64(1.0245447093414057), np.float64(1.0196511292311299), np.float64(1.0185572701476562), np.float64(1.0173482680027646), np.float64(1.015275692897236), np.float64(1.0146999775901449), np.float64(1.0129728316688709), np.float64(1.012454687892489), np.float64(0.9807903460024683), np.float64(0.9480321450289739), np.float64(0.9437718517564988))"
file22f0e4a679,"('DyS', 'HDy', 'SORD', 'MS', 'SMM', 'CC', 'X', 'ACC', 'MAX', 'PACC', 'PCC')","[0.09119212 0.09113662 0.09106597 0.09102561 0.09101551 0.09091964
 0.09084395 0.09077331 0.09077331 0.09073799 0.09051597]","(np.float64(1.0031174245382846), np.float64(1.0025068634197418), np.float64(1.0017297856325054), np.float64(1.001285741182656), np.float64(1.0011747300701936), np.float64(1.0001201245018012), np.float64(0.999287541158334), np.float64(0.9985104633710973), np.float64(0.9985104633710973), np.float64(0.9981219244774792), np.float64(0.9956796800033079))","('MS', 'SMM', 'SORD', 'ACC', 'DyS', 'MAX', 'X', 'HDy', 'CC', 'PACC', 'PCC')","[0.09128797 0.09125755 0.0912322  0.09120178 0.09115107 0.09112572
 0.09110544 0.0910953  0.09081645 0.0903145  0.08941202]","(np.float64(1.0042005029564813), np.float64(1.0038658629414425), np.float64(1.0035869962622435), np.float64(1.0032523562472044), np.float64(1.0026946228888067), np.float64(1.0024157562096074), np.float64(1.0021926628662483), np.float64(1.0020811161945686), np.float64(0.9990135827233795), np.float64(0.9934920224752386), np.float64(0.983564368695753))"
file79b563a1a18,"('SMM', 'SORD', 'MS', 'DyS', 'X', 'MAX', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09374283 0.09373215 0.09364143 0.09359874 0.09310243 0.09293166
 0.09267551 0.09152814 0.09046615 0.08306962 0.08151133]","(np.float64(1.0333002281269756), np.float64(1.0331825804338244), np.float64(1.0321825750420381), np.float64(1.0317119842694327), np.float64(1.0262413665378944), np.float64(1.0243590034474732), np.float64(1.0215354588118406), np.float64(1.0088883317980701), np.float64(0.9971823863295107), np.float64(0.9156525349756237), np.float64(0.8984759717755264))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09376413 0.09362988 0.09345803 0.09330229 0.09327544 0.09281359
 0.09240545 0.09182009 0.08671294 0.08593425 0.08288392]","(np.float64(1.0329898017410772), np.float64(1.031510702783191), np.float64(1.0296174561170959), np.float64(1.0279017013259475), np.float64(1.0276058815343703), np.float64(1.0225177811192405), np.float64(1.0180213202872657), np.float64(1.0115724488308806), np.float64(0.955307524472877), np.float64(0.9467287505171351), np.float64(0.9131236221939535))"
file7b5365fa741c,"('SMM', 'SORD', 'MS', 'DyS', 'X', 'MAX', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09374283 0.09373215 0.09364143 0.09359874 0.09310243 0.09293166
 0.09267551 0.09152814 0.09046615 0.08306962 0.08151133]","(np.float64(1.0333002281269756), np.float64(1.0331825804338244), np.float64(1.0321825750420381), np.float64(1.0317119842694327), np.float64(1.0262413665378944), np.float64(1.0243590034474732), np.float64(1.0215354588118406), np.float64(1.0088883317980701), np.float64(0.9971823863295107), np.float64(0.9156525349756237), np.float64(0.8984759717755264))","('DyS', 'SMM', 'MS', 'SORD', 'MAX', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09359954 0.09355691 0.09348229 0.09346098 0.09298665 0.09280011
 0.09234177 0.09127053 0.09105202 0.08339879 0.08205041]","(np.float64(1.031486856588397), np.float64(1.0310169944107321), np.float64(1.0301947355998196), np.float64(1.029959804510987), np.float64(1.0247325877844693), np.float64(1.022676940757187), np.float64(1.017625922347293), np.float64(1.0058206351334718), np.float64(1.0034125914729413), np.float64(0.9190723305821578), np.float64(0.9042129392135172))"
fri_c2_1000_10,"('DyS', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09369997 0.09334835 0.09325638 0.09320769 0.09286689 0.09283443
 0.09232592 0.09196889 0.0883823  0.08525012 0.08285906]","(np.float64(1.0321986522567892), np.float64(1.0283251372088027), np.float64(1.027312064042406), np.float64(1.026775731189608), np.float64(1.0230214012200212), np.float64(1.0226638459848227), np.float64(1.0170621473000425), np.float64(1.0131290397128563), np.float64(0.9736191862233963), np.float64(0.9391151060267188), np.float64(0.9127752037004118))","('MAX', 'HDy', 'DyS', 'MS', 'X', 'SMM', 'SORD', 'ACC', 'PACC', 'CC', 'PCC')","[0.09438789 0.0939364  0.09358401 0.09350142 0.09336377 0.09328669
 0.09280766 0.08960316 0.08692174 0.08610134 0.08250591]","(np.float64(1.0400190015238526), np.float64(1.0350441966638158), np.float64(1.0311614221389085), np.float64(1.0302513968596339), np.float64(1.028734688060842), np.float64(1.0278853311335183), np.float64(1.022607184513723), np.float64(0.9872982036778504), np.float64(0.9577527162773867), np.float64(0.9487131318365876), np.float64(0.9090966980121467))"
fried,"('MAX', 'DyS', 'ACC', 'X', 'SORD', 'HDy', 'MS', 'SMM', 'CC', 'PACC', 'PCC')","[0.09319962 0.09319395 0.09300694 0.09300694 0.0929276  0.09271792
 0.09234389 0.09232122 0.08715852 0.08681283 0.08331059]","(np.float64(1.0264740132817152), np.float64(1.0264115978332842), np.float64(1.0243518880350628), np.float64(1.0243518880350628), np.float64(1.0234780717570295), np.float64(1.0211687001650849), np.float64(1.0170492805686426), np.float64(1.0167996187749184), np.float64(0.9599391452543268), np.float64(0.9561318029000392), np.float64(0.9175590557697142))","('DyS', 'MS', 'SMM', 'SORD', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09266459 0.09258578 0.09252272 0.09240712 0.09199726 0.09185014
 0.09182912 0.09176606 0.09010036 0.08741003 0.08486681]","(np.float64(1.0199873061747164), np.float64(1.0191197266667316), np.float64(1.0184256630603434), np.float64(1.017153213115299), np.float64(1.012641799673777), np.float64(1.0110223179255386), np.float64(1.010790963390076), np.float64(1.0100968997836879), np.float64(0.9917620528482726), np.float64(0.9621486723090523), np.float64(0.9341547735180711))"
gina_agnostic,"('HDy', 'CC', 'DyS', 'PCC', 'PACC', 'SMM', 'MAX', 'SORD', 'MS', 'ACC', 'X')","[0.09405718 0.09318767 0.09297975 0.09220476 0.09163769 0.09129745
 0.09112733 0.08954584 0.08881495 0.08814707 0.08700033]","(np.float64(1.0351605676640303), np.float64(1.0255911016690618), np.float64(1.0233027511050476), np.float64(1.0147734444573582), np.float64(1.008532488373683), np.float64(1.004787914723478), np.float64(1.0029156278983753), np.float64(0.98551029482057), np.float64(0.9774663958682774), np.float64(0.9701159364808379), np.float64(0.957495336400517))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC')","[0.09274292 0.09268486 0.09255819 0.09250014 0.09238402 0.09223624
 0.09222568 0.09205151 0.08898506 0.08734364 0.08428774]","(np.float64(1.0210124339233553), np.float64(1.0203732831032053), np.float64(1.0189787722228776), np.float64(1.0183396214027276), np.float64(1.0170613197624272), np.float64(1.0154343904020453), np.float64(1.015318181162018), np.float64(1.0134007287015674), np.float64(0.9796419444736367), np.float64(0.9615714076493912), np.float64(0.9279288326614876))"
houses,"('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'PACC', 'CC', 'PCC')","[0.09176317 0.09164529 0.09160428 0.09157353 0.09148127 0.09136339
 0.09135826 0.09132751 0.09041006 0.08964638 0.08782685]","(np.float64(1.0095438053175572), np.float64(1.0082468846730328), np.float64(1.0077957818401553), np.float64(1.0074574547154966), np.float64(1.006442473341521), np.float64(1.005145552696997), np.float64(1.005089164842887), np.float64(1.0047508377182284), np.float64(0.9946574118325833), np.float64(0.9862556215702304), np.float64(0.966237933361269))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC')","[0.0912915  0.09128642 0.09123562 0.09122546 0.09115941 0.09114925
 0.09111877 0.09107813 0.09104256 0.08994014 0.08947275]","(np.float64(1.0042441139908398), np.float64(1.0041882283633285), np.float64(1.0036293720882181), np.float64(1.0035176008331963), np.float64(1.0027910876755524), np.float64(1.0026793164205305), np.float64(1.0023440026554642), np.float64(1.0018969176353756), np.float64(1.0015057182427982), np.float64(0.9893785370729005), np.float64(0.9842370593418839))"
jm1-processed,"('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09345821 0.09341491 0.0932471  0.09323086 0.09275991 0.09252173
 0.09196417 0.09196417 0.08896526 0.085739   0.08273467]","(np.float64(1.0294389290411705), np.float64(1.0289619196740327), np.float64(1.0271135083763727), np.float64(1.0269346298636959), np.float64(1.0217471529960693), np.float64(1.0191236014768101), np.float64(1.0129821058749073), np.float64(1.0129821058749073), np.float64(0.979949207200596), np.float64(0.9444120093488093), np.float64(0.9113194845036057))","('SORD', 'SMM', 'DyS', 'MAX', 'X', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC')","[0.09892178 0.09857165 0.09831489 0.09736954 0.09657591 0.0955722
 0.09351226 0.09171492 0.08194044 0.07538715 0.07211927]","(np.float64(1.0998172716729009), np.float64(1.0959244994725885), np.float64(1.0930697998590262), np.float64(1.0825593149181834), np.float64(1.0737356979308086), np.float64(1.062576417623247), np.float64(1.0396739411780767), np.float64(1.0196910438831408), np.float64(0.9110178199577575), np.float64(0.838158100275247), np.float64(0.8018255597389995))"
kdd_JapaneseVowels,"('DyS', 'MAX', 'MS', 'SMM', 'SORD', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09227696 0.0919225  0.09191222 0.09186085 0.09185058 0.09183003
 0.09159372 0.09141906 0.09039678 0.08791557 0.08702172]","(np.float64(1.0153756462311507), np.float64(1.0114753360958402), np.float64(1.01136228362815), np.float64(1.010797021289699), np.float64(1.010683968822009), np.float64(1.0104578638866286), np.float64(1.007857657129755), np.float64(1.0059357651790224), np.float64(0.9946870446438508), np.float64(0.9673848736966765), np.float64(0.9575493090076324))","('DyS', 'MAX', 'MS', 'SMM', 'SORD', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09227696 0.0919225  0.09191222 0.09186085 0.09185058 0.09183003
 0.09159372 0.09141906 0.09039678 0.08791557 0.08702172]","(np.float64(1.0153756462311507), np.float64(1.0114753360958402), np.float64(1.01136228362815), np.float64(1.010797021289699), np.float64(1.010683968822009), np.float64(1.0104578638866286), np.float64(1.007857657129755), np.float64(1.0059357651790224), np.float64(0.9946870446438508), np.float64(0.9673848736966765), np.float64(0.9575493090076324))"
kin8nm,"('MAX', 'DyS', 'ACC', 'X', 'SORD', 'HDy', 'MS', 'SMM', 'CC', 'PACC', 'PCC')","[0.09319962 0.09319395 0.09300694 0.09300694 0.0929276  0.09271792
 0.09234389 0.09232122 0.08715852 0.08681283 0.08331059]","(np.float64(1.0264740132817152), np.float64(1.0264115978332842), np.float64(1.0243518880350628), np.float64(1.0243518880350628), np.float64(1.0234780717570295), np.float64(1.0211687001650849), np.float64(1.0170492805686426), np.float64(1.0167996187749184), np.float64(0.9599391452543268), np.float64(0.9561318029000392), np.float64(0.9175590557697142))","('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09345821 0.09341491 0.0932471  0.09323086 0.09275991 0.09252173
 0.09196417 0.09196417 0.08896526 0.085739   0.08273467]","(np.float64(1.0294389290411705), np.float64(1.0289619196740327), np.float64(1.0271135083763727), np.float64(1.0269346298636959), np.float64(1.0217471529960693), np.float64(1.0191236014768101), np.float64(1.0129821058749073), np.float64(1.0129821058749073), np.float64(0.979949207200596), np.float64(0.9444120093488093), np.float64(0.9113194845036057))"
