,predicted_ranking,predicted_ranking_weights,predicted_ranking_arr,true_ranking,true_ranking_weights,true_ranking_arr
anuranCalls,"('DyS', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09273012 0.09258471 0.09254051 0.0923249  0.0920862  0.09188438
 0.09163933 0.09147294 0.08853705 0.08768995 0.08650993]","(np.float64(1.021404415714976), np.float64(1.0198027194461374), np.float64(1.0193159130405678), np.float64(1.01694095184052), np.float64(1.0143117302708224), np.float64(1.0120887559695806), np.float64(1.0093896252318462), np.float64(1.0075567784028263), np.float64(0.9752185307765846), np.float64(0.9658878777596803), np.float64(0.9528902020694279))","('DyS', 'SMM', 'MS', 'SORD', 'X', 'HDy', 'ACC', 'MAX', 'PACC', 'CC', 'PCC')","[0.09208071 0.09170045 0.09161309 0.09152573 0.09143838 0.09137157
 0.09119172 0.09100159 0.09061105 0.08913625 0.08832947]","(np.float64(1.0130250400531398), np.float64(1.0088415855141348), np.float64(1.0078805216335527), np.float64(1.00691945775297), np.float64(1.0059583938723882), np.float64(1.00522346266959), np.float64(1.0032448017389792), np.float64(1.0011530744694768), np.float64(0.9968565535915797), np.float64(0.9806315339605736), np.float64(0.9717558263575492))"
balloon,"('DyS', 'SORD', 'MAX', 'MS', 'SMM', 'HDy', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09359619 0.0932006  0.0928121  0.0928114  0.09275612 0.09236804
 0.09160959 0.0910285  0.08678477 0.08653259 0.08650011]","(np.float64(1.0318421269005569), np.float64(1.0274810323127466), np.float64(1.023197984440575), np.float64(1.0231902405475537), np.float64(1.0225808888966688), np.float64(1.0183024702098573), np.float64(1.0099410008029794), np.float64(1.0035349276462529), np.float64(0.9567502741584534), np.float64(0.9539701706994578), np.float64(0.9536120588896444))","('ACC', 'PACC', 'MS', 'SORD', 'SMM', 'DyS', 'MAX', 'X', 'HDy', 'PCC', 'CC')","[0.09345672 0.09289277 0.09282952 0.09278208 0.09256599 0.09244476
 0.09090574 0.09090574 0.08993067 0.08589336 0.08539265]","(np.float64(1.0288663861646579), np.float64(1.0226577661019687), np.float64(1.0219614722631625), np.float64(1.021439251884058), np.float64(1.0190602479348032), np.float64(1.0177256847437577), np.float64(1.0007825346661388), np.float64(1.0007825346661388), np.float64(0.9900480046512088), np.float64(0.9456012479407422), np.float64(0.9400889217168592))"
bank8FM,"('DyS', 'SORD', 'MAX', 'HDy', 'MS', 'SMM', 'X', 'ACC', 'CC', 'PACC', 'PCC')","[0.09387792 0.09332137 0.09308392 0.09304114 0.09251044 0.09189342
 0.09182495 0.09136821 0.08664147 0.0865074  0.08592976]","(np.float64(1.0350108341598732), np.float64(1.0288748142923736), np.float64(1.0262569757924012), np.float64(1.0257853188635389), np.float64(1.0199342338896296), np.float64(1.0131315798992724), np.float64(1.0123767463697395), np.float64(1.00734112726455), np.float64(0.9552284480881781), np.float64(0.9537503069016415), np.float64(0.9473817832935333))","('DyS', 'SMM', 'HDy', 'MS', 'SORD', 'PACC', 'MAX', 'X', 'ACC', 'CC', 'PCC')","[0.09174088 0.0915005  0.09147493 0.09143913 0.09142379 0.0911783
 0.09114761 0.09106066 0.09101975 0.08939848 0.08861597]","(np.float64(1.0092481849846973), np.float64(1.006603768819631), np.float64(1.0063224479510067), np.float64(1.0059285987349331), np.float64(1.0057598062137587), np.float64(1.0030591258749675), np.float64(1.0027215408326189), np.float64(1.0017650498792972), np.float64(1.0013149364894987), np.float64(0.9834791934187328), np.float64(0.9748707748388362))"
churn,"('SMM', 'DyS', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09319972 0.09292648 0.09286504 0.0927809  0.09239705 0.09211042
 0.09181066 0.09138142 0.08788117 0.08719351 0.08545363]","(np.float64(1.0268926585428038), np.float64(1.0238820144027079), np.float64(1.0232050436597593), np.float64(1.0222779635978558), np.float64(1.0180486123915395), np.float64(1.0148905331921045), np.float64(1.0115876837998312), np.float64(1.0068582342513996), np.float64(0.9682918477597439), np.float64(0.9607150446233086), np.float64(0.9415447539224671))","('DyS', 'MAX', 'SORD', 'X', 'SMM', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC')","[0.09853701 0.0981301  0.09784188 0.09716936 0.09709589 0.09554174
 0.09328116 0.09323595 0.07993243 0.07495916 0.07427533]","(np.float64(1.0950038505093729), np.float64(1.090482078529308), np.float64(1.0872791567100955), np.float64(1.0798056724652656), np.float64(1.0789892414133095), np.float64(1.0617185845450061), np.float64(1.0365976291002013), np.float64(1.0360952099913052), np.float64(0.8882583871986279), np.float64(0.832992285220057), np.float64(0.8253931961980033))"
clean2,"('SMM', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'ACC', 'HDy', 'CC', 'PCC', 'PACC')","[0.09284348 0.09270355 0.09261141 0.09242517 0.09240895 0.09221495
 0.09140065 0.09100608 0.08760174 0.08746687 0.08731715]","(np.float64(1.023439142853494), np.float64(1.0218965683350736), np.float64(1.0208808830525498), np.float64(1.0188279531080329), np.float64(1.0186491362826882), np.float64(1.016510678018918), np.float64(1.0075343373879642), np.float64(1.0031849765779193), np.float64(0.9656579789194518), np.float64(0.9641712308213053), np.float64(0.9625208219400975))","('ACC', 'CC', 'DyS', 'MS', 'SMM', 'SORD', 'MAX', 'X', 'HDy', 'PACC', 'PCC')","[0.09101876 0.09101876 0.09101876 0.09101876 0.09101876 0.09101876
 0.09091865 0.09091865 0.0907835  0.09063333 0.09063333]","(np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0012087297084808), np.float64(1.0001075209787724), np.float64(1.0001075209787724), np.float64(0.9986208891936659), np.float64(0.9969690760991032), np.float64(0.9969690760991032))"
click-prediction,"('DyS', 'HDy', 'SORD', 'MS', 'MAX', 'SMM', 'ACC', 'X', 'CC', 'PACC', 'PCC')","[0.09444647 0.09431781 0.09352677 0.09273813 0.09251098 0.09247072
 0.09143389 0.09111675 0.08602243 0.08585701 0.08555904]","(np.float64(1.04178586356061), np.float64(1.0403666020641686), np.float64(1.0316410971168504), np.float64(1.022942038374153), np.float64(1.0204365563996423), np.float64(1.0199924208867504), np.float64(1.008555786969569), np.float64(1.0050575453939348), np.float64(0.94886502323005), np.float64(0.9470403016170125), np.float64(0.9437536060242365))","('DyS', 'HDy', 'SORD', 'MAX', 'X', 'SMM', 'PCC', 'MS', 'ACC', 'CC', 'PACC')","[0.10093657 0.10024845 0.09985524 0.09962177 0.09962177 0.09920398
 0.08479642 0.0826829  0.07996114 0.07665569 0.07641608]","(np.float64(1.1234160122489745), np.float64(1.1157572679992462), np.float64(1.1113808427136875), np.float64(1.108782340200387), np.float64(1.108782340200387), np.float64(1.1041323883344807), np.float64(0.9437774306057987), np.float64(0.9202541446959197), np.float64(0.8899610759224416), np.float64(0.8531717508657121), np.float64(0.8505048667073247))"
cmc,"('HDy', 'DyS', 'SMM', 'SORD', 'MS', 'X', 'ACC', 'MAX', 'CC', 'PCC', 'PACC')","[0.09454047 0.09453762 0.09397324 0.09381769 0.0937831  0.09352385
 0.09302988 0.0929572  0.08610003 0.08489457 0.07884236]","(np.float64(1.04342831055559), np.float64(1.0433968690593904), np.float64(1.0371678309212948), np.float64(1.0354510957995857), np.float64(1.035069289932059), np.float64(1.0322080193259324), np.float64(1.0267561704365893), np.float64(1.025954007250641), np.float64(0.9502724942692825), np.float64(0.9369680092668654), np.float64(0.8701707507737596))","('DyS', 'HDy', 'MS', 'SMM', 'SORD', 'ACC', 'X', 'MAX', 'CC', 'PCC', 'PACC')","[0.09538073 0.09469528 0.09450268 0.09449701 0.09428175 0.09386821
 0.09362462 0.09232737 0.08510466 0.08417563 0.07754207]","(np.float64(1.053147792196344), np.float64(1.0455793997654617), np.float64(1.043452744041081), np.float64(1.0433901953433051), np.float64(1.0410133448278212), np.float64(1.0364472898901813), np.float64(1.0337576958858177), np.float64(1.0194340440951386), np.float64(0.9396844544308761), np.float64(0.9294264679956299), np.float64(0.8561819429000603))"
covtype_reduced,"('DyS', 'SMM', 'SORD', 'HDy', 'MAX', 'MS', 'X', 'ACC', 'CC', 'PACC', 'PCC')","[0.09379724 0.09355956 0.09354249 0.09320851 0.0927959  0.09256129
 0.09232774 0.09174654 0.08623636 0.08547476 0.0847496 ]","(np.float64(1.0341569626130676), np.float64(1.0315364914474199), np.float64(1.0313482831466667), np.float64(1.0276659977131724), np.float64(1.023116775468218), np.float64(1.0205300927766692), np.float64(1.0179550732886893), np.float64(1.0115471218790244), np.float64(0.9507948508375643), np.float64(0.9423978375485825), np.float64(0.9344026577832303))","('SMM', 'MS', 'DyS', 'SORD', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09332422 0.09331883 0.09327036 0.09323266 0.09235484 0.09219866
 0.09211788 0.09187015 0.08861195 0.08674321 0.08295724]","(np.float64(1.027802180001246), np.float64(1.0277428688163919), np.float64(1.027209068152705), np.float64(1.026793889858726), np.float64(1.0171261667275027), np.float64(1.0154061423667333), np.float64(1.0145164745939212), np.float64(1.0117881600906315), np.float64(0.9759048932538841), np.float64(0.9553239121095016), np.float64(0.9136281491570495))"
cpu_act,"('DyS', 'SMM', 'SORD', 'MAX', 'MS', 'X', 'ACC', 'HDy', 'PACC', 'PCC', 'CC')","[0.09316022 0.09313645 0.09303326 0.0927198  0.0927093  0.09248944
 0.09160205 0.09140495 0.08715021 0.0863552  0.08623912]","(np.float64(1.0271324611212804), np.float64(1.0268703434801847), np.float64(1.0257327229817452), np.float64(1.02227669982531), np.float64(1.022160829619087), np.float64(1.0197368698599798), np.float64(1.009952996407804), np.float64(1.0077798752094833), np.float64(0.9608694210154787), np.float64(0.9521040857597425), np.float64(0.9508242851634224))","('DyS', 'MS', 'SMM', 'SORD', 'X', 'MAX', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09213555 0.09188323 0.09187293 0.09184719 0.09173391 0.09171331
 0.09150219 0.09122928 0.09094092 0.08822727 0.08691422]","(np.float64(1.0137950729043599), np.float64(1.011018800721416), np.float64(1.0109054834894589), np.float64(1.010622190409567), np.float64(1.0093757008580408), np.float64(1.0091490663941272), np.float64(1.006826063139011), np.float64(1.003823156492153), np.float64(1.0006502739973597), np.float64(0.970791183376717), np.float64(0.9563432363022123))"
default_credit_card_clients,"('DyS', 'SMM', 'SORD', 'MS', 'MAX', 'HDy', 'X', 'ACC', 'PCC', 'CC', 'PACC')","[0.09482075 0.09423992 0.09422407 0.09385063 0.09353543 0.09317903
 0.0931172  0.09214584 0.08392694 0.08358429 0.08337592]","(np.float64(1.046817962070369), np.float64(1.0404056750655675), np.float64(1.0402306318247532), np.float64(1.0361079064447523), np.float64(1.0326280554127325), np.float64(1.0286934210954786), np.float64(1.0280108813740543), np.float64(1.0172870421109252), np.float64(0.92655065766535), np.float64(0.9227678857193817), np.float64(0.9204673961418317))","('SORD', 'DyS', 'SMM', 'MAX', 'MS', 'ACC', 'X', 'HDy', 'PCC', 'CC', 'PACC')","[0.09752608 0.09742308 0.09705113 0.0969138  0.09590668 0.09551757
 0.09507124 0.09322296 0.08208748 0.07708625 0.07219373]","(np.float64(1.0830443346304763), np.float64(1.0819004984579812), np.float64(1.0777699789461916), np.float64(1.076244864049531), np.float64(1.065060688140686), np.float64(1.0607395292668143), np.float64(1.055782905852667), np.float64(1.035257401201776), np.float64(0.9115960016642075), np.float64(0.8560564008441487), np.float64(0.801724182650613))"
delta_ailerons,"('DyS', 'HDy', 'SORD', 'MAX', 'MS', 'SMM', 'X', 'ACC', 'CC', 'PCC', 'PACC')","[0.09333123 0.09313889 0.09269484 0.09215175 0.09210326 0.09153139
 0.09122711 0.09081525 0.08819283 0.08759392 0.08721953]","(np.float64(1.028283529273501), np.float64(1.0261644821748552), np.float64(1.0212720530582806), np.float64(1.0152885066687065), np.float64(1.014754327905078), np.float64(1.0084536501898957), np.float64(1.0051012811670175), np.float64(1.0005635570361837), np.float64(0.9716708923002713), np.float64(0.96507238188582), np.float64(0.9609475002330178))","('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'PACC', 'CC', 'PCC')","[0.09176317 0.09164529 0.09160428 0.09157353 0.09148127 0.09136339
 0.09135826 0.09132751 0.09041006 0.08964638 0.08782685]","(np.float64(1.0095438053175572), np.float64(1.0082468846730328), np.float64(1.0077957818401553), np.float64(1.0074574547154966), np.float64(1.006442473341521), np.float64(1.005145552696997), np.float64(1.005089164842887), np.float64(1.0047508377182284), np.float64(0.9946574118325833), np.float64(0.9862556215702304), np.float64(0.966237933361269))"
eeg,"('DyS', 'MAX', 'SORD', 'X', 'MS', 'SMM', 'ACC', 'HDy', 'CC', 'PACC', 'PCC')","[0.09388673 0.09342165 0.09296702 0.09291999 0.09290954 0.09268484
 0.09224067 0.09207345 0.08798704 0.08625214 0.08265693]","(np.float64(1.034187405248731), np.float64(1.0290644515809322), np.float64(1.024056620468181), np.float64(1.023538568972848), np.float64(1.0234234464184588), np.float64(1.0209483115011304), np.float64(1.0160556029413623), np.float64(1.014213642072836), np.float64(0.969200723327621), np.float64(0.950090379308995), np.float64(0.9104882206262124))","('HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC')","[0.09745626 0.09740868 0.09598151 0.09576743 0.09571391 0.09077232
 0.09030254 0.09009441 0.08711518 0.08577126 0.07361649]","(np.float64(1.0779676480230718), np.float64(1.0774414466056734), np.float64(1.0616554040837272), np.float64(1.0592874977054354), np.float64(1.0586955211108626), np.float64(1.004036348878623), np.float64(0.9988401098818158), np.float64(0.9965379786806986), np.float64(0.9635846149161356), np.float64(0.9487194248746362), np.float64(0.8142749627293929))"
electricity-normalized,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'PCC', 'CC')","[0.09458113 0.09428478 0.09421836 0.09386597 0.09378582 0.09350448
 0.09264253 0.09243347 0.08390492 0.08344663 0.0833319 ]","(np.float64(1.0442160167427805), np.float64(1.0409441879547041), np.float64(1.040210929497085), np.float64(1.0363203420052156), np.float64(1.0354354597241857), np.float64(1.0323292978375904), np.float64(1.022813066425182), np.float64(1.0205049674730162), np.float64(0.926346153954509), np.float64(0.921286377989387), np.float64(0.9200197165510666))","('DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'HDy', 'X', 'CC', 'PACC', 'PCC')","[0.09442187 0.09400918 0.09399832 0.09388429 0.09340644 0.09322182
 0.09308607 0.0928037  0.08439248 0.08353995 0.08323587]","(np.float64(1.04099296709107), np.float64(1.0364431236838125), np.float64(1.036323390962569), np.float64(1.035066197389511), np.float64(1.0297979576547918), np.float64(1.0277625013936502), np.float64(1.026265842378105), np.float64(1.0231527916257708), np.float64(0.9304197990225879), np.float64(0.9210207804049636), np.float64(0.9176682642101424))"
elevators,"('DyS', 'SORD', 'SMM', 'MAX', 'MS', 'X', 'ACC', 'HDy', 'PCC', 'PACC', 'CC')","[0.09452137 0.09419431 0.09413334 0.09381211 0.09376085 0.09351756
 0.09270459 0.0923963  0.08375022 0.08360843 0.08360092]","(np.float64(1.0435208367924853), np.float64(1.0399101785860387), np.float64(1.0392369929569496), np.float64(1.0356906479818415), np.float64(1.0351247006409157), np.float64(1.0324388029127065), np.float64(1.0234635610850655), np.float64(1.0200599934036871), np.float64(0.9246067757318784), np.float64(0.9230415069243849), np.float64(0.9229585153505986))","('DyS', 'SMM', 'MS', 'SORD', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'PCC', 'CC')","[0.0930719  0.09262736 0.09252799 0.09241816 0.09222988 0.09217759
 0.09202069 0.09197362 0.08909716 0.08612133 0.08573432]","(np.float64(1.0245447093414057), np.float64(1.0196511292311299), np.float64(1.0185572701476562), np.float64(1.0173482680027646), np.float64(1.015275692897236), np.float64(1.0146999775901449), np.float64(1.0129728316688709), np.float64(1.012454687892489), np.float64(0.9807903460024683), np.float64(0.9480321450289739), np.float64(0.9437718517564988))"
file22f0e4a679,"('DyS', 'HDy', 'SORD', 'MAX', 'MS', 'SMM', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09315928 0.09281029 0.09258921 0.09236366 0.09201731 0.09145188
 0.09140041 0.0909649  0.08829972 0.08809248 0.08685085]","(np.float64(1.0261017722431118), np.float64(1.0222578748244238), np.float64(1.0198227188984925), np.float64(1.0173384681356852), np.float64(1.0135235269231708), np.float64(1.007295707326994), np.float64(1.0067287553279733), np.float64(1.0019318083258848), np.float64(0.9725762586679232), np.float64(0.9702936325802568), np.float64(0.9566177089834135))","('MS', 'SMM', 'SORD', 'ACC', 'DyS', 'MAX', 'X', 'HDy', 'CC', 'PACC', 'PCC')","[0.09128797 0.09125755 0.0912322  0.09120178 0.09115107 0.09112572
 0.09110544 0.0910953  0.09081645 0.0903145  0.08941202]","(np.float64(1.0042005029564813), np.float64(1.0038658629414425), np.float64(1.0035869962622435), np.float64(1.0032523562472044), np.float64(1.0026946228888067), np.float64(1.0024157562096074), np.float64(1.0021926628662483), np.float64(1.0020811161945686), np.float64(0.9990135827233795), np.float64(0.9934920224752386), np.float64(0.983564368695753))"
file79b563a1a18,"('SORD', 'SMM', 'HDy', 'DyS', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09347799 0.09337153 0.09332377 0.09313666 0.09284119 0.09219064
 0.09202396 0.09193053 0.0873759  0.08621382 0.08411402]","(np.float64(1.0300021452634567), np.float64(1.0288290946882177), np.float64(1.0283028158065841), np.float64(1.0262411438768926), np.float64(1.0229854728430412), np.float64(1.0158173279165852), np.float64(1.013980646649597), np.float64(1.0129511600260492), np.float64(0.9627652520368207), np.float64(0.9499607824354044), np.float64(0.9268237053498547))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09376413 0.09362988 0.09345803 0.09330229 0.09327544 0.09281359
 0.09240545 0.09182009 0.08671294 0.08593425 0.08288392]","(np.float64(1.0329898017410772), np.float64(1.031510702783191), np.float64(1.0296174561170959), np.float64(1.0279017013259475), np.float64(1.0276058815343703), np.float64(1.0225177811192405), np.float64(1.0180213202872657), np.float64(1.0115724488308806), np.float64(0.955307524472877), np.float64(0.9467287505171351), np.float64(0.9131236221939535))"
file7b5365fa741c,"('SORD', 'SMM', 'DyS', 'HDy', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC')","[0.09330302 0.0931233  0.09278407 0.0926207  0.0925864  0.09225783
 0.09199428 0.09177699 0.08922512 0.08628738 0.08404092]","(np.float64(1.0277317363553737), np.float64(1.0257521320260412), np.float64(1.022015474395509), np.float64(1.0202160156946123), np.float64(1.0198381478490408), np.float64(1.0162189671042732), np.float64(1.013315951997366), np.float64(1.0109225924476373), np.float64(0.9828136902855357), np.float64(0.9504545143568773), np.float64(0.9257098626286178))","('DyS', 'SMM', 'MS', 'SORD', 'MAX', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09359954 0.09355691 0.09348229 0.09346098 0.09298665 0.09280011
 0.09234177 0.09127053 0.09105202 0.08339879 0.08205041]","(np.float64(1.031486856588397), np.float64(1.0310169944107321), np.float64(1.0301947355998196), np.float64(1.029959804510987), np.float64(1.0247325877844693), np.float64(1.022676940757187), np.float64(1.017625922347293), np.float64(1.0058206351334718), np.float64(1.0034125914729413), np.float64(0.9190723305821578), np.float64(0.9042129392135172))"
fri_c2_1000_10,"('DyS', 'SORD', 'SMM', 'MS', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC')","[0.09307703 0.09285301 0.0927757  0.09255326 0.09251229 0.09233545
 0.09172294 0.09164108 0.08793438 0.08663368 0.08596117]","(np.float64(1.0255583156151722), np.float64(1.023089939094276), np.float64(1.022238123079833), np.float64(1.0197871463188755), np.float64(1.0193357352764736), np.float64(1.017387255349401), np.float64(1.0106384178167405), np.float64(1.009736406587968), np.float64(0.968894635075398), np.float64(0.9545629448547701), np.float64(0.947153052359879))","('MAX', 'HDy', 'DyS', 'MS', 'X', 'SMM', 'SORD', 'ACC', 'PACC', 'CC', 'PCC')","[0.09438789 0.0939364  0.09358401 0.09350142 0.09336377 0.09328669
 0.09280766 0.08960316 0.08692174 0.08610134 0.08250591]","(np.float64(1.0400190015238526), np.float64(1.0350441966638158), np.float64(1.0311614221389085), np.float64(1.0302513968596339), np.float64(1.028734688060842), np.float64(1.0278853311335183), np.float64(1.022607184513723), np.float64(0.9872982036778504), np.float64(0.9577527162773867), np.float64(0.9487131318365876), np.float64(0.9090966980121467))"
fried,"('DyS', 'HDy', 'SORD', 'MAX', 'MS', 'X', 'SMM', 'ACC', 'CC', 'PCC', 'PACC')","[0.09448408 0.09388678 0.09378508 0.09354106 0.09273244 0.09176079
 0.09140589 0.09063521 0.08655632 0.08641796 0.0847944 ]","(np.float64(1.0425934369472611), np.float64(1.0360025095075327), np.float64(1.0348802804934032), np.float64(1.032187600904664), np.float64(1.023264857422103), np.float64(1.0125430673597875), np.float64(1.0086269181853125), np.float64(1.0001227946920581), np.float64(0.9551139309479348), np.float64(0.9535871456665914), np.float64(0.9356717721913684))","('DyS', 'MS', 'SMM', 'SORD', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC')","[0.09266459 0.09258578 0.09252272 0.09240712 0.09199726 0.09185014
 0.09182912 0.09176606 0.09010036 0.08741003 0.08486681]","(np.float64(1.0199873061747164), np.float64(1.0191197266667316), np.float64(1.0184256630603434), np.float64(1.017153213115299), np.float64(1.012641799673777), np.float64(1.0110223179255386), np.float64(1.010790963390076), np.float64(1.0100968997836879), np.float64(0.9917620528482726), np.float64(0.9621486723090523), np.float64(0.9341547735180711))"
gina_agnostic,"('DyS', 'HDy', 'MS', 'SMM', 'SORD', 'MAX', 'ACC', 'X', 'CC', 'PACC', 'PCC')","[0.09216829 0.09195338 0.0917976  0.09168405 0.09160746 0.09150669
 0.09098604 0.09057068 0.09028767 0.08928436 0.08815378]","(np.float64(1.0145166640372767), np.float64(1.0121510800399005), np.float64(1.0104363239370302), np.float64(1.009186473721457), np.float64(1.0083433995768307), np.float64(1.0072342817964675), np.float64(1.001503377146443), np.float64(0.9969313836995255), np.float64(0.993816213832962), np.float64(0.9827725299721517), np.float64(0.9703280319911847))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC')","[0.09274292 0.09268486 0.09255819 0.09250014 0.09238402 0.09223624
 0.09222568 0.09205151 0.08898506 0.08734364 0.08428774]","(np.float64(1.0210124339233553), np.float64(1.0203732831032053), np.float64(1.0189787722228776), np.float64(1.0183396214027276), np.float64(1.0170613197624272), np.float64(1.0154343904020453), np.float64(1.015318181162018), np.float64(1.0134007287015674), np.float64(0.9796419444736367), np.float64(0.9615714076493912), np.float64(0.9279288326614876))"
houses,"('DyS', 'SORD', 'SMM', 'MAX', 'HDy', 'X', 'MS', 'ACC', 'PCC', 'CC', 'PACC')","[0.09336668 0.09277498 0.09268699 0.0926235  0.0924411  0.09194018
 0.09172025 0.09127047 0.08781745 0.08715705 0.08620135]","(np.float64(1.0290564710433117), np.float64(1.0225349811234843), np.float64(1.021565182294191), np.float64(1.0208654321347512), np.float64(1.0188550821642717), np.float64(1.0133341054559872), np.float64(1.0109101094779325), np.float64(1.0059527312726841), np.float64(0.9678947835497371), np.float64(0.9606160636085528), np.float64(0.9500825686423018))","('DyS', 'HDy', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC')","[0.0912915  0.09128642 0.09123562 0.09122546 0.09115941 0.09114925
 0.09111877 0.09107813 0.09104256 0.08994014 0.08947275]","(np.float64(1.0042441139908398), np.float64(1.0041882283633285), np.float64(1.0036293720882181), np.float64(1.0035176008331963), np.float64(1.0027910876755524), np.float64(1.0026793164205305), np.float64(1.0023440026554642), np.float64(1.0018969176353756), np.float64(1.0015057182427982), np.float64(0.9893785370729005), np.float64(0.9842370593418839))"
jm1-processed,"('DyS', 'SORD', 'SMM', 'MAX', 'MS', 'X', 'HDy', 'ACC', 'PCC', 'CC', 'PACC')","[0.09501425 0.09464696 0.09453161 0.09425101 0.09400214 0.09387535
 0.09278978 0.09262643 0.08313798 0.0826083  0.08251618]","(np.float64(1.0497825854969856), np.float64(1.0457244977129607), np.float64(1.0444500817352096), np.float64(1.0413497346183476), np.float64(1.0386001308101556), np.float64(1.0371992303480213), np.float64(1.0252051505538684), np.float64(1.0234002843649197), np.float64(0.9185654124975493), np.float64(0.9127130793897564), np.float64(0.9116953719602808))","('SORD', 'SMM', 'DyS', 'MAX', 'X', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC')","[0.09892178 0.09857165 0.09831489 0.09736954 0.09657591 0.0955722
 0.09351226 0.09171492 0.08194044 0.07538715 0.07211927]","(np.float64(1.0998172716729009), np.float64(1.0959244994725885), np.float64(1.0930697998590262), np.float64(1.0825593149181834), np.float64(1.0737356979308086), np.float64(1.062576417623247), np.float64(1.0396739411780767), np.float64(1.0196910438831408), np.float64(0.9110178199577575), np.float64(0.838158100275247), np.float64(0.8018255597389995))"
kdd_JapaneseVowels,"('DyS', 'MAX', 'MS', 'SMM', 'SORD', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09227696 0.0919225  0.09191222 0.09186085 0.09185058 0.09183003
 0.09159372 0.09141906 0.09039678 0.08791557 0.08702172]","(np.float64(1.0153756462302814), np.float64(1.0114753360950997), np.float64(1.0113622836287057), np.float64(1.0107970212906319), np.float64(1.0106839688221478), np.float64(1.0104578638860033), np.float64(1.0078576571291353), np.float64(1.0059357651769478), np.float64(0.9946870446444437), np.float64(0.9673848736985962), np.float64(0.9575493090091751))","('DyS', 'MAX', 'MS', 'SMM', 'SORD', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC')","[0.09227696 0.0919225  0.09191222 0.09186085 0.09185058 0.09183003
 0.09159372 0.09141906 0.09039678 0.08791557 0.08702172]","(np.float64(1.0153756462311507), np.float64(1.0114753360958402), np.float64(1.01136228362815), np.float64(1.010797021289699), np.float64(1.010683968822009), np.float64(1.0104578638866286), np.float64(1.007857657129755), np.float64(1.0059357651790224), np.float64(0.9946870446438508), np.float64(0.9673848736966765), np.float64(0.9575493090076324))"
kin8nm,"('DyS', 'HDy', 'SORD', 'MAX', 'MS', 'X', 'SMM', 'ACC', 'CC', 'PCC', 'PACC')","[0.09414867 0.09371286 0.09352729 0.09331321 0.09263715 0.09157043
 0.09116999 0.09082954 0.08739173 0.08675268 0.08494643]","(np.float64(1.0384513608747405), np.float64(1.0336444180219844), np.float64(1.0315975968168518), np.float64(1.0292362578001997), np.float64(1.0217794268354812), np.float64(1.0100136116237448), np.float64(1.0055967723655084), np.float64(1.001841625713401), np.float64(0.9639228478561885), np.float64(0.9568741623149896), np.float64(0.9369514530087512))","('SMM', 'DyS', 'SORD', 'MS', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC')","[0.09345821 0.09341491 0.0932471  0.09323086 0.09275991 0.09252173
 0.09196417 0.09196417 0.08896526 0.085739   0.08273467]","(np.float64(1.0294389290411705), np.float64(1.0289619196740327), np.float64(1.0271135083763727), np.float64(1.0269346298636959), np.float64(1.0217471529960693), np.float64(1.0191236014768101), np.float64(1.0129821058749073), np.float64(1.0129821058749073), np.float64(0.979949207200596), np.float64(0.9444120093488093), np.float64(0.9113194845036057))"
